,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.45,0.0,1.5e-05,1e-06
1,1,282.05,0.8949,1.343325536821334,0.45,1.919e-13,2.5905e-06,5.661e-07
2,2,274.1,0.7935,1.2256616584186222,0.45,6.834e-13,2.5685e-06,1.5627e-07
3,3,266.2,0.7012,1.1152352843395075,0.45,7.9255e-13,2.5545e-06,4.5436e-09
4,4,258.3,0.6172500000000001,1.0117409672793807,0.45,2.1210000000000003e-13,2.569e-06,1.3479e-11
5,5,250.35000000000002,0.5412,0.915256528761168,0.45,5.1305e-13,2.591e-06,1.9995e-12
6,6,242.4,0.47255,0.825368319850862,0.45,9.649e-13,2.6154999999999998e-06,3.3985e-12
7,7,234.5,0.41075,0.7415959824275455,0.45,1.6245e-12,2.643e-06,6.8195e-12
8,8,226.6,0.35535,0.6639403416035652,0.45,2.6229999999999996e-12,2.6729999999999996e-06,1.9325000000000002e-11
9,9,218.64999999999998,0.30585,0.5922316953822441,0.45,4.1875e-12,2.7065e-06,6.6915e-11
10,10,210.7,0.26180000000000003,0.5260629911717191,0.45,6.6309999999999995e-12,2.743e-06,2.4405e-10
11,11,202.8,0.22275,0.465031536284088,0.45,9.954e-12,2.784e-06,9.473999999999999e-10
12,12,194.9,0.18835,0.4091536508089033,0.45,1.3789999999999998e-11,2.835e-06,4.9089999999999995e-09
13,13,186.95,0.15815,0.3581594226779577,0.45,1.813e-11,2.9240000000000003e-06,2.853e-08
14,14,180.5,0.13190000000000002,0.3093857239107866,0.45,2.1955e-11,3.0915e-06,9.478e-08
15,15,180.0,0.1096,0.2577927957059034,0.45,2.5985e-11,3.3590000000000004e-06,2.128e-07
16,16,180.0,0.09106,0.2141844506918982,0.45,3.09e-11,3.7460000000000002e-06,3.9175e-07
17,17,180.0,0.07567499999999999,0.17799705666839108,0.45,3.739e-11,4.2715e-06,6.411e-07
18,18,180.0,0.06289,0.1479251835054686,0.45,4.657e-11,4.96e-06,9.7205e-07
19,19,180.0,0.052265,0.12293389578842226,0.45,6.043500000000001e-11,5.8375e-06,1.3975000000000002e-06
20,20,180.0,0.043445,0.10218818922408937,0.45,8.236e-11,6.938e-06,1.9345e-06
21,21,180.0,0.03611,0.08493538378748966,0.45,1.1765e-10,8.3e-06,2.601e-06
22,22,180.0,0.030015,0.07059920927884324,0.45,1.744e-10,9.970499999999999e-06,3.422e-06
23,23,180.0,0.024955,0.058697480444458654,0.45,2.643e-10,1.201e-05,4.426e-06
24,24,180.0,0.020745,0.04879505445539506,0.45,4.038e-10,1.449e-05,5.6475e-06
25,25,180.0,0.017245,0.04056263420390112,0.45,6.1515e-10,1.749e-05,7.128e-06
26,26,180.0,0.014339999999999999,0.03372972575726855,0.45,9.282e-10,2.111e-05,8.9175e-06
27,27,180.0,0.01192,0.028036958420708732,0.44995,1.3814999999999998e-09,2.5465e-05,1.1079999999999999e-05
28,28,180.0,0.0099145,0.023319359362419394,0.4499,2.0260000000000002e-09,3.0715e-05,1.368e-05
29,29,180.0,0.008246,0.019395025825183133,0.4499,2.93e-09,3.7015e-05,1.6805e-05
30,30,180.0,0.0068575,0.016129255829659232,0.4499,4.185e-09,4.458e-05,2.056e-05
31,31,180.0,0.0057035,0.013415032847609107,0.4499,5.9145e-09,5.3655e-05,2.507e-05
32,32,180.0,0.004744,0.011158276232667994,0.4499,8.2855e-09,6.452000000000001e-05,3.0475e-05
33,33,180.0,0.003945499999999999,0.009279982544972375,0.44984999999999997,1.153e-08,7.753e-05,3.6945e-05
34,34,180.0,0.003282,0.007719281432549194,0.4498,1.595e-08,9.3085e-05,4.469e-05
35,35,180.0,0.0027305000000000003,0.00642220452638703,0.4498,2.1975e-08,0.00011165,5.3945e-05
36,36,180.0,0.0022715,0.005342435782380027,0.4497,3.018e-08,0.00013385,6.499e-05
37,37,180.0,0.00189,0.004445223236820664,0.4497,4.1355e-08,0.0001603,7.816999999999999e-05
38,38,180.0,0.0015725000000000001,0.0036983574206548896,0.4496,5.6535e-08,0.0001918,9.387e-05
39,39,180.0,0.0013085,0.0030774390106560025,0.44955,7.7145e-08,0.0002293,0.00011255
40,40,180.0,0.0010890000000000001,0.0025611359150076135,0.44945,1.05045e-07,0.00027380000000000004,0.00013475
41,41,180.0,0.0009061,0.0021309414297347876,0.44935,1.428e-07,0.00032665,0.00016104999999999998
42,42,180.0,0.0007541,0.0017734416024820948,0.44925,1.938e-07,0.00038920000000000003,0.00019224999999999998
43,43,180.0,0.0006276000000000001,0.001475862706033999,0.44905,2.6250000000000003e-07,0.0004632,0.00022915
44,44,180.0,0.00052235,0.0012282939599757437,0.44884999999999997,3.55e-07,0.0005507,0.00027269999999999996
45,45,180.0,0.00043484999999999997,0.0010224945440056327,0.44865,4.795e-07,0.00065385,0.00032415
46,46,180.0,0.00036195,0.000851029523129296,0.4484,6.469e-07,0.0007754,0.00038469999999999997
47,47,180.0,0.0003013,0.0007083762629792839,0.4481,8.7195e-07,0.0009182999999999999,0.00045585
48,48,180.0,0.00025085,0.0005897024467564816,0.4477,1.1745e-06,0.0010860000000000002,0.0005394
49,49,180.0,0.00020885,0.0004909224905258735,0.44730000000000003,1.5810000000000002e-06,0.0012829999999999999,0.0006373500000000001
50,50,180.0,0.0001739,0.0004087093345530297,0.44675,2.1275000000000004e-06,0.001513,0.0007519
51,51,180.0,0.0001448,0.0003402653553375565,0.44615,2.8615e-06,0.0017825,0.00088565
52,52,180.0,0.0001206,0.0002833412707488573,0.4454,3.8485000000000005e-06,0.0020955,0.0010417999999999998
53,53,180.0,0.00010041,0.00023585382480030068,0.44455,5.1745e-06,0.002461,0.001223
54,54,180.0,8.3625e-05,0.00019637552259050997,0.44355,6.951e-06,0.0028855,0.0014334999999999999
55,55,180.0,6.965000000000001e-05,0.00016350505661196646,0.44235,9.307e-06,0.0033775000000000003,0.0016775
56,56,180.0,5.8009999999999995e-05,0.0001361278833584316,0.44095,1.237e-05,0.003947,0.0019595
57,57,180.0,4.8324999999999996e-05,0.00011335161044456474,0.43935,1.625e-05,0.0046055,0.0022849999999999997
58,58,180.0,4.0255e-05,9.43686264979419e-05,0.43735,2.105e-05,0.0053655000000000005,0.0026605
59,59,180.0,3.353e-05,7.855355792323525e-05,0.4351,2.7020000000000002e-05,0.0062415000000000005,0.0030924999999999998
60,60,180.0,2.7935e-05,6.539449133792398e-05,0.4324,3.4885e-05,0.007249,0.0035884999999999997
61,61,180.0,2.3275e-05,5.443534669362921e-05,0.42925,4.6485e-05,0.008407999999999999,0.004157
62,62,180.0,1.9395e-05,4.531174482547511e-05,0.4256,6.597e-05,0.009736,0.0048055
63,63,180.0,1.616e-05,3.770538209071714e-05,0.42135,0.00010180000000000001,0.011255000000000001,0.0055385
64,64,180.0,1.3465e-05,3.1368851716716125e-05,0.4164,0.00016955,0.01299,0.0063575
65,65,180.0,1.1220000000000001e-05,2.609025709405822e-05,0.41065,0.00029489999999999996,0.01495,0.0072575
66,66,180.0,9.352499999999999e-06,2.1700418665002805e-05,0.40415,0.0005161499999999999,0.01715,0.0082265
67,67,180.0,7.7945e-06,1.8037135614792986e-05,0.3966,0.00088725,0.019610000000000002,0.0092435
68,68,180.0,6.4964999999999995e-06,1.4985735781412878e-05,0.3881,0.0014780000000000001,0.022350000000000002,0.010280000000000001
69,69,180.0,5.4155e-06,1.2444171392296793e-05,0.37845,0.00238,0.025384999999999998,0.011300000000000001
70,70,180.0,4.5145e-06,1.032657454848582e-05,0.36775,0.0037005,0.02873,0.012255
71,71,180.0,3.7630000000000002e-06,8.560476490257396e-06,0.35575,0.005563,0.032409999999999994,0.0131
72,72,180.0,3.1375e-06,7.091013743551706e-06,0.34245000000000003,0.0081025,0.03644,0.013770000000000001
73,73,180.0,2.616e-06,5.867449635153556e-06,0.32799999999999996,0.011455,0.040819999999999995,0.01422
74,74,180.0,2.181e-06,4.848596239275117e-06,0.31235,0.01575,0.04556,0.014395
75,75,180.0,1.8185e-06,4.001881128217465e-06,0.2956,0.021089999999999998,0.050655000000000006,0.014270000000000001
76,76,180.0,1.5165e-06,3.2992782355063743e-06,0.2779,0.027545,0.056080000000000005,0.013819999999999999
77,77,180.0,1.2645e-06,2.7164476846283376e-06,0.2595,0.035105,0.061755000000000004,0.013065
78,78,180.0,1.055e-06,2.2356099417314835e-06,0.2407,0.043704999999999994,0.067585,0.012045
79,79,180.0,8.798e-07,1.8375892740491273e-06,0.2218,0.053184999999999996,0.07342000000000001,0.010825000000000001
80,80,180.0,7.3385e-07,1.5100896302087509e-06,0.2032,0.06335,0.0791,0.009495
81,81,180.0,6.122e-07,1.2409377289177559e-06,0.1851,0.07397000000000001,0.08447,0.008147000000000001
82,82,180.0,5.107e-07,1.0200207701066475e-06,0.16804999999999998,0.08488,0.089385,0.006867
83,83,180.0,4.2610000000000004e-07,8.389352415203272e-07,0.15205000000000002,0.095935,0.093775,0.005717
84,84,180.0,3.5550000000000003e-07,6.903733413519366e-07,0.13725,0.1071,0.09758,0.0047279999999999996
85,85,180.0,2.9665e-07,5.685852720444766e-07,0.12375,0.11845,0.10085,0.0039065
86,86,180.0,2.4755e-07,4.685874763852138e-07,0.1115,0.13,0.10350000000000001,0.0032385
87,87,180.0,2.066e-07,3.8642212631972844e-07,0.10047500000000001,0.14195,0.1058,0.002704
88,88,180.0,1.7245e-07,3.1883830764707453e-07,0.09054000000000001,0.15439999999999998,0.1076,0.0022789999999999998
89,89,180.0,1.4395000000000002e-07,2.631511270146741e-07,0.08162,0.16755,0.1091,0.0019425000000000002
90,90,180.0,1.202e-07,2.1729273632159947e-07,0.073615,0.1815,0.11035,0.0016765
91,91,180.0,1.0036000000000001e-07,1.7941571772378587e-07,0.06642999999999999,0.19635,0.11135,0.0014665
92,92,180.0,8.3785e-08,1.4810795358565203e-07,0.059975,0.21225,0.1122,0.0013
93,93,180.0,6.997e-08,1.2227400103172695e-07,0.054175,0.22935,0.1129,0.0011685
94,94,180.0,5.844e-08,1.009242695533638e-07,0.048965,0.24775,0.1135,0.001064
95,95,180.0,4.8815000000000004e-08,8.326962983882608e-08,0.04427,0.26765,0.11399999999999999,0.00098205
96,96,180.0,4.078e-08,6.86739821580734e-08,0.04005,0.28905,0.1144,0.0009177
97,97,180.0,3.407e-08,5.660074151872343e-08,0.03624,0.31215,0.1148,0.0008673999999999999
98,98,180.0,2.847e-08,4.662092206559218e-08,0.032805,0.3371,0.11515,0.00082865
99,99,180.0,2.3795e-08,3.837012534359714e-08,0.029715,0.3641,0.11545,0.0007993
