,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.55,0.0,1.5e-05,1e-06
1,1,282.05,0.89335,1.4019533183474042,0.55,1.8705e-13,2.581e-06,5.738999999999999e-07
2,2,274.1,0.79225,1.2793550066187243,0.55,6.573e-13,2.56e-06,1.64725e-07
3,3,266.2,0.7000500000000001,1.1640156238558983,0.55,8.528499999999999e-13,2.545e-06,6.1211500000000005e-09
4,4,258.3,0.61625,1.0560155775263116,0.55,2.1665e-13,2.559e-06,1.7492499999999998e-11
5,5,250.35000000000002,0.54035,0.9553562707681679,0.55,5.0765e-13,2.581e-06,2.472e-12
6,6,242.4,0.47175,0.8614242468296642,0.55,9.523999999999999e-13,2.6065e-06,4.053e-12
7,7,234.5,0.4101,0.7740779931448594,0.55,1.5845e-12,2.6345e-06,7.446e-12
8,8,226.6,0.35475,0.6929474439061455,0.55,2.5069999999999997e-12,2.665e-06,1.9305e-11
9,9,218.64999999999998,0.30535,0.6181391365698629,0.55,3.8905e-12,2.6985e-06,6.5175e-11
10,10,210.7,0.26134999999999997,0.5490296102259399,0.55,6.0194999999999995e-12,2.7355e-06,2.4555e-10
11,11,202.8,0.22244999999999998,0.48551455988100095,0.55,9.090000000000001e-12,2.7775e-06,1.0043500000000002e-09
12,12,194.9,0.18805,0.42707023031826796,0.55,1.3245e-11,2.831e-06,5.5045e-09
13,13,186.95,0.15789999999999998,0.37384749171292747,0.55,1.784e-11,2.926e-06,3.2105e-08
14,14,180.5,0.13165,0.3228356560301968,0.55,2.162e-11,3.1035e-06,1.0393999999999999e-07
15,15,180.0,0.1094,0.2690188439913974,0.55,2.567e-11,3.386e-06,2.297e-07
16,16,180.0,0.090915,0.2235635486285961,0.55,3.062e-11,3.7915e-06,4.1865e-07
17,17,180.0,0.07555,0.18578045365396836,0.55,3.701e-11,4.3415e-06,6.8045e-07
18,18,180.0,0.06279,0.1544031528609543,0.55,4.5675e-11,5.0595e-06,1.02685e-06
19,19,180.0,0.052180000000000004,0.12831278279043656,0.55,5.813e-11,5.9735e-06,1.4715e-06
20,20,180.0,0.043375,0.10666097477359834,0.55,7.713e-11,7.1185e-06,2.0315e-06
21,21,180.0,0.036055,0.08866083622384642,0.55,1.07275e-10,8.5365e-06,2.727e-06
22,22,180.0,0.029970000000000004,0.07369760756046204,0.55,1.5575e-10,1.02785e-05,3.5834999999999997e-06
23,23,180.0,0.02491,0.061254890799423145,0.55,2.3335000000000003e-10,1.2405e-05,4.6315e-06
24,24,180.0,0.020714999999999997,0.05093924005106933,0.55,3.5585e-10,1.4985e-05,5.9065e-06
25,25,180.0,0.01722,0.042344913967934245,0.55,5.4525e-10,1.811e-05,7.4525e-06
26,26,180.0,0.01432,0.03521371395161007,0.55,8.315000000000001e-10,2.1895e-05,9.323e-06
27,27,180.0,0.011904999999999999,0.029273872941062068,0.5499,1.2545000000000002e-09,2.645e-05,1.1580000000000001e-05
28,28,180.0,0.0099015,0.024347411988416084,0.5499,1.865e-09,3.1935e-05,1.4305e-05
29,29,180.0,0.0082325,0.02024346201106284,0.5499,2.7335e-09,3.8534999999999996e-05,1.7575e-05
30,30,180.0,0.0068465,0.01683538869869797,0.5499,3.9505e-09,4.6455e-05,2.1515e-05
31,31,180.0,0.005694,0.014001474778324663,0.5499,5.639500000000001e-09,5.597e-05,2.624e-05
32,32,180.0,0.004736000000000001,0.011645822172203129,0.5499,7.9685e-09,6.737e-05,3.191e-05
33,33,180.0,0.0039395,0.009686865060900584,0.5498,1.117e-08,8.103e-05,3.871e-05
34,34,180.0,0.003277,0.008057896043307476,0.5498,1.554e-08,9.7355e-05,4.685e-05
35,35,180.0,0.002726,0.0067029395743855216,0.54975,2.1525000000000002e-08,0.00011695,5.6585e-05
36,36,180.0,0.002268,0.005576702162411258,0.5497,2.9689999999999997e-08,0.00014025000000000002,6.821e-05
37,37,180.0,0.001887,0.004639830346391112,0.54965,4.0834999999999995e-08,0.0001681,8.209499999999999e-05
38,38,180.0,0.00157,0.003860265790854048,0.54955,5.6025e-08,0.00020135,9.862e-05
39,39,180.0,0.0013059999999999999,0.003211136294953356,0.5495,7.6695e-08,0.00024085,0.00011835
40,40,180.0,0.0010869999999999999,0.002672548726675866,0.54935,1.0478e-07,0.0002879,0.0001418
41,41,180.0,0.00090465,0.002224171569016344,0.54925,1.4295e-07,0.0003437,0.0001696
42,42,180.0,0.00075285,0.0018508886001868598,0.5491,1.9455e-07,0.00040985,0.0002026
43,43,180.0,0.0006265999999999999,0.001540453686375022,0.54895,2.6434999999999996e-07,0.00048824999999999997,0.00024170000000000002
44,44,180.0,0.0005215,0.0012820123618541618,0.54875,3.5845000000000004e-07,0.0005809,0.00028785
45,45,180.0,0.0004341,0.0010670667578311843,0.54845,4.853e-07,0.00069025,0.00034235
46,46,180.0,0.00036135,0.0008881727469299435,0.54815,6.560500000000001e-07,0.0008192,0.0004066
47,47,180.0,0.00030084999999999997,0.000739403993046892,0.5478000000000001,8.8575e-07,0.00097095,0.00048215
48,48,180.0,0.00025045000000000004,0.0006154754972166761,0.5474,1.195e-06,0.0011489999999999998,0.000571
49,49,180.0,0.00020855,0.0005124420368991193,0.5468999999999999,1.6105e-06,0.0013585,0.00067515
50,50,180.0,0.00017365,0.00042662072325647506,0.5463,2.169e-06,0.0016034999999999999,0.00079705
51,51,180.0,0.0001446,0.0003551868566239275,0.5456,2.9205000000000002e-06,0.00189,0.0009395
52,52,180.0,0.0001204,0.00029567663595114,0.5447500000000001,3.93e-06,0.0022240000000000003,0.0011055000000000001
53,53,180.0,0.000100235,0.000246089909200723,0.54375,5.287e-06,0.0026135,0.001299
54,54,180.0,8.3485e-05,0.0002049037978967438,0.5426,7.1075e-06,0.0030664999999999998,0.0015235000000000001
55,55,180.0,6.953499999999999e-05,0.00017059973340165913,0.5411999999999999,9.5345e-06,0.003592,0.001784
56,56,180.0,5.7915000000000004e-05,0.00014202588143721434,0.53955,1.271e-05,0.004200499999999999,0.002086
57,57,180.0,4.8244999999999996e-05,0.00011824972469106994,0.53765,1.678e-05,0.004904,0.0024340000000000004
58,58,180.0,4.0184999999999996e-05,9.843212696253305e-05,0.5354000000000001,2.1865e-05,0.0057165,0.0028355
59,59,180.0,3.348e-05,8.194462327736348e-05,0.5327,2.821e-05,0.006652,0.003297
60,60,180.0,2.789e-05,6.820023320722742e-05,0.52955,3.654e-05,0.007729,0.0038275
61,61,180.0,2.324e-05,5.676872061149869e-05,0.5259,4.8835e-05,0.008967,0.004435
62,62,180.0,1.9359999999999998e-05,4.723135807361077e-05,0.52165,6.9615e-05,0.01039,0.0051275
