,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.05,0.0,1.5e-05,1e-06
1,1,282.05,0.9007000000000001,1.1062080288388092,0.05,8.0015e-14,2.477e-06,5.802e-07
2,2,274.1,0.7987500000000001,1.009449021578217,0.05,3.1855e-13,2.4574999999999998e-06,1.828e-07
3,3,266.2,0.70575,0.9183861170479455,0.05,7.0465e-13,2.4425e-06,1.3972000000000001e-08
4,4,258.3,0.6213,0.8332194803823699,0.05,3.7189999999999996e-13,2.4550000000000002e-06,4.13425e-11
5,5,250.35000000000002,0.54475,0.7537583058486406,0.05,6.182499999999999e-13,2.4775e-06,5.695499999999999e-13
6,6,242.4,0.47565,0.679731432368806,0.05,1.359e-12,2.504e-06,7.297e-13
7,7,234.5,0.41345,0.6107487922103089,0.05,2.8335e-12,2.534e-06,3.603e-12
8,8,226.6,0.3577,0.5468163633114396,0.05,5.6955000000000005e-12,2.5675e-06,1.9484999999999998e-11
9,9,218.64999999999998,0.30784999999999996,0.48772177296799657,0.05,1.06195e-11,2.6034999999999997e-06,9.807e-11
10,10,210.7,0.26349999999999996,0.43321007842576675,0.05,1.6835e-11,2.6424999999999997e-06,4.1085e-10
11,11,202.8,0.22425,0.38304250543076496,0.05,1.9945000000000002e-11,2.687e-06,1.572e-09
12,12,194.9,0.1896,0.3369837547315895,0.05,1.649e-11,2.7415e-06,7.241500000000001e-09
13,13,186.95,0.1592,0.29498509701113174,0.05,1.7050000000000002e-11,2.827e-06,2.896e-08
14,14,180.5,0.13274999999999998,0.25476503727709887,0.05,2.1939999999999997e-11,2.958e-06,7.4975e-08
15,15,180.0,0.11030000000000001,0.2122684979026129,0.05,2.972e-11,3.1445e-06,1.487e-07
16,16,180.0,0.09165999999999999,0.1763964896965424,0.05,4.1449999999999996e-11,3.398e-06,2.549e-07
17,17,180.0,0.07617,0.1465865455611242,0.05,5.921e-11,3.727e-06,3.9865e-07
18,18,180.0,0.063305,0.1218283207990917,0.05,8.565000000000001e-11,4.144500000000001e-06,5.857e-07
19,19,180.0,0.052610000000000004,0.10124618351526415,0.05,1.2435e-10,4.664e-06,8.2305e-07
20,20,180.0,0.04373,0.08415694850648693,0.05,1.802e-10,5.3015e-06,1.119e-06
21,21,180.0,0.03635,0.06995440930128169,0.05,2.5965000000000003e-10,6.0784999999999995e-06,1.4840000000000001e-06
22,22,180.0,0.030215,0.058147665866618785,0.049995,3.7155e-10,7.0194999999999995e-06,1.9305e-06
23,23,180.0,0.02512,0.0483424189811934,0.04999,5.2735e-10,8.153499999999999e-06,2.473e-06
24,24,180.0,0.02088,0.040182740603973664,0.04999,7.4255e-10,9.517e-06,3.129e-06
25,25,180.0,0.01736,0.03340866811670903,0.04999,1.0368e-09,1.1155e-05,3.9205e-06
26,26,180.0,0.014435,0.027779644848537233,0.04999,1.4365000000000002e-09,1.311e-05,4.873e-06
27,27,180.0,0.012005,0.023103161296199815,0.049985,1.9755e-09,1.545e-05,6.0155e-06
28,28,180.0,0.0099805,0.019207064658665885,0.04998,2.6955e-09,1.8245e-05,7.3835e-06
29,29,180.0,0.0083,0.015973040076197483,0.04998,3.6515000000000005e-09,2.1575000000000003e-05,9.02e-06
30,30,180.0,0.0069025,0.013283558485460586,0.04997,4.9135e-09,2.554e-05,1.097e-05
31,31,180.0,0.005741,0.01104833121631649,0.04997,6.57e-09,3.0265000000000002e-05,1.3295e-05
32,32,180.0,0.004775,0.009189279009396947,0.04996,8.736e-09,3.5875000000000005e-05,1.6065000000000003e-05
33,33,180.0,0.003971499999999999,0.0076429638118644255,0.04995,1.1559999999999999e-08,4.2539999999999996e-05,1.9355e-05
34,34,180.0,0.0033039999999999996,0.006358401565594909,0.049945,1.5229999999999998e-08,5.0435e-05,2.326e-05
35,35,180.0,0.0027485,0.005289349587135487,0.04993,2e-08,5.9795000000000006e-05,2.7895e-05
36,36,180.0,0.0022865000000000003,0.004400244032094566,0.049915,2.6194999999999997e-08,7.088e-05,3.338e-05
37,37,180.0,0.0019025000000000001,0.0036612631106920793,0.049905000000000005,3.4229999999999996e-08,8.3985e-05,3.9869999999999996e-05
38,38,180.0,0.001583,0.00304639394178452,0.049885,4.4675e-08,9.949e-05,4.754e-05
39,39,180.0,0.0013175,0.0025354445209604284,0.04986,5.83e-08,0.00011775,5.6605000000000004e-05
40,40,180.0,0.0010960000000000002,0.0021091776740963307,0.049835000000000004,7.6175e-08,0.00013935,6.7295e-05
41,41,180.0,0.00091205,0.0017551688198575864,0.0498,9.9815e-08,0.0001648,7.990499999999999e-05
42,42,180.0,0.00075905,0.0014607320275830187,0.049769999999999995,1.3135000000000002e-07,0.00019480000000000002,9.475e-05
43,43,180.0,0.0006317499999999999,0.0012157429688372458,0.04972,1.7385e-07,0.00023004999999999998,0.00011219999999999999
44,44,180.0,0.0005258,0.0010118472130319462,0.049670000000000006,2.317e-07,0.0002716,0.00013275
45,45,180.0,0.00043765000000000004,0.0008422038041952283,0.049604999999999996,3.1115e-07,0.00032025,0.00015680000000000002
46,46,180.0,0.0003643,0.0007010473732245917,0.04954,4.2115e-07,0.00037735000000000004,0.00018505
47,47,180.0,0.0003033,0.0005836530866300577,0.04945,5.753499999999999e-07,0.00044415000000000004,0.00021805
48,48,180.0,0.0002525,0.00048589026015495964,0.049350000000000005,7.943e-07,0.00052225,0.0002566
49,49,180.0,0.00021020000000000001,0.000404485898065913,0.049235,1.11e-06,0.0006133499999999999,0.0003015
50,50,180.0,0.000175,0.00033674414155507445,0.049095,1.568e-06,0.00071935,0.0003537
51,51,180.0,0.00014575,0.0002804543567998423,0.04894,2.231e-06,0.0008422,0.00041410000000000004
52,52,180.0,0.00012135,0.00023349683797488173,0.04875,3.1715e-06,0.00098405,0.00048374999999999997
53,53,180.0,0.000101075,0.00019447842094046525,0.048535,4.4575e-06,0.0011475,0.00056365
54,54,180.0,8.4175e-05,0.0001619549686504557,0.048284999999999995,6.122e-06,0.0013340000000000001,0.00065505
55,55,180.0,7.0105e-05,0.00013487803243029828,0.048,8.135000000000001e-06,0.0015474999999999998,0.0007591
56,56,180.0,5.8395e-05,0.0001123427095420676,0.04767,1.0382500000000001e-05,0.0017905,0.0008772999999999999
57,57,180.0,4.8639999999999995e-05,9.356947979536522e-05,0.047285,1.268e-05,0.0020654999999999996,0.0010114500000000001
58,58,180.0,4.052e-05,7.794304761649694e-05,0.046845,1.479e-05,0.0023794999999999997,0.0011645
59,59,180.0,3.375e-05,6.491495053524178e-05,0.046345,1.645e-05,0.002736,0.0013384999999999998
60,60,180.0,2.8120000000000002e-05,5.408053139079999e-05,0.04576,1.741e-05,0.003144,0.0015375
61,61,180.0,2.3429999999999998e-05,4.5055361818298455e-05,0.04509,1.7480000000000002e-05,0.0036119999999999998,0.001766
62,62,180.0,1.952e-05,3.753116465271429e-05,0.044305,1.6955e-05,0.004154,0.0020299999999999997
63,63,180.0,1.6265e-05,3.126755387422153e-05,0.04339,1.7925000000000002e-05,0.0047865,0.002338
64,64,180.0,1.3555e-05,2.605261815511988e-05,0.042319999999999997,3.0249999999999997e-05,0.005536,0.0026955
65,65,180.0,1.1295e-05,2.1702676024657203e-05,0.04105,9.227e-05,0.0064245,0.0030955
66,66,180.0,9.4135e-06,1.8079350381518454e-05,0.03959,0.00029125,0.00746,0.003496
67,67,180.0,7.845999999999999e-06,1.5057781352096861e-05,0.037919999999999995,0.0007393,0.008639999999999998,0.0038395
68,68,180.0,6.5395e-06,1.2536487009328307e-05,0.036059999999999995,0.001536,0.0099615,0.0040739999999999995
69,69,180.0,5.451e-06,1.0433555370459466e-05,0.034005,0.0027445,0.011405,0.004162
70,70,180.0,4.5435e-06,8.679122112501003e-06,0.0318,0.004385,0.012945,0.0040865
71,71,180.0,3.788e-06,7.218408466575789e-06,0.029475,0.006429,0.014544999999999999,0.0038504999999999998
72,72,180.0,3.158e-06,6.001307870259001e-06,0.02709,0.0088045,0.01617,0.0034795
73,73,180.0,2.633e-06,4.988806250233875e-06,0.024695,0.0114,0.017759999999999998,0.0030185000000000003
74,74,180.0,2.1955e-06,4.147317280891668e-06,0.022355,0.01409,0.01928,0.0025245
75,75,180.0,1.831e-06,3.4486280343730788e-06,0.02012,0.016755,0.02068,0.0020499999999999997
76,76,180.0,1.5265000000000001e-06,2.867189538529388e-06,0.01803,0.019325000000000002,0.021935,0.0016315
77,77,180.0,1.273e-06,2.384993554112207e-06,0.016120000000000002,0.02178,0.023024999999999997,0.0012835
78,78,180.0,1.062e-06,1.9850837122925186e-06,0.01439,0.02413,0.023965,0.00100555
79,79,180.0,8.855499999999999e-07,1.6517434913906928e-06,0.012830000000000001,0.026430000000000002,0.02476,0.0007886
80,80,180.0,7.3865e-07,1.3750348127228505e-06,0.011445,0.02871,0.025419999999999998,0.00062145
81,81,180.0,6.162e-07,1.1449647890946997e-06,0.010218999999999999,0.031030000000000002,0.025965,0.00049315
82,82,180.0,5.1405e-07,9.534623527223157e-07,0.009128500000000001,0.03343,0.02641,0.0003946
83,83,180.0,4.2890000000000004e-07,7.941474477320718e-07,0.0081645,0.035949999999999996,0.026775,0.00031875
