,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.5,0.0,1.5e-05,1e-06
1,1,282.05,0.8941,1.372627486780676,0.5,1.9075000000000002e-13,2.5864999999999997e-06,5.6975e-07
2,2,274.1,0.79285,1.2524907794896645,0.5,6.742e-13,2.565e-06,1.60095e-07
3,3,266.2,0.7006,1.13960557311151,0.5,8.197e-13,2.5505e-06,5.1819499999999995e-09
4,4,258.3,0.61675,1.0338968986584045,0.5,2.1315e-13,2.565e-06,1.5125999999999998e-11
5,5,250.35000000000002,0.5407500000000001,0.9352794949248261,0.5,5.096e-13,2.587e-06,2.2325e-12
6,6,242.4,0.47215,0.843412161762362,0.5,9.561500000000001e-13,2.6115000000000003e-06,3.726e-12
7,7,234.5,0.4104,0.7578041610952245,0.5,1.5975e-12,2.6395e-06,7.1215e-12
8,8,226.6,0.35505,0.6784566319301646,0.5,2.5505e-12,2.67e-06,1.922e-11
9,9,218.64999999999998,0.3056,0.605196417946746,0.5,4.011e-12,2.703e-06,6.556e-11
10,10,210.7,0.26154999999999995,0.537505199172422,0.5,6.2825e-12,2.74e-06,2.428e-10
11,11,202.8,0.22255,0.4751734086312403,0.5,9.477e-12,2.7815000000000004e-06,9.6715e-10
12,12,194.9,0.18825,0.4182304299042168,0.5,1.3495000000000001e-11,2.8335e-06,5.1415e-09
13,13,186.95,0.15805,0.3660677946510311,0.5,1.8024999999999997e-11,2.925e-06,3.0025e-08
14,14,180.5,0.13175,0.31605738054021537,0.5,2.1855e-11,3.097e-06,9.8815e-08
15,15,180.0,0.1095,0.26341116542198934,0.5,2.5909999999999998e-11,3.3715e-06,2.2055e-07
16,16,180.0,0.09099,0.21888388909994824,0.5,3.0845e-11,3.7675e-06,4.043e-07
17,17,180.0,0.075615,0.18189811006288076,0.5,3.7259999999999996e-11,4.3055e-06,6.599e-07
18,18,180.0,0.062835,0.1511548130511026,0.5,4.6120000000000005e-11,5.0084999999999996e-06,9.988e-07
19,19,180.0,0.052225,0.12563162513455986,0.5,5.9175e-11,5.905e-06,1.4340000000000002e-06
20,20,180.0,0.043405,0.1044144250375409,0.5,7.947e-11,7.0285e-06,1.9825e-06
21,21,180.0,0.036085,0.08680559409182392,0.5,1.1195e-10,8.4195e-06,2.6645e-06
22,22,180.0,0.029995,0.07215562526529816,0.5,1.6425e-10,1.0128e-05,3.504e-06
23,23,180.0,0.02493,0.05997137453409096,0.5,2.477e-10,1.2215e-05,4.5305e-06
24,24,180.0,0.020725,0.049855921284172905,0.5,3.7835e-10,1.4745e-05,5.78e-06
25,25,180.0,0.017235,0.04146045647360309,0.5,5.7845e-10,1.781e-05,7.295e-06
26,26,180.0,0.014329999999999999,0.034472254639173874,0.5,8.7785e-10,2.1515e-05,9.127e-06
27,27,180.0,0.011915,0.0286621488266585,0.49995,1.3154999999999999e-09,2.5975e-05,1.1334999999999999e-05
28,28,180.0,0.0099055,0.02382771955155854,0.4999,1.9435e-09,3.135e-05,1.4e-05
29,29,180.0,0.0082395,0.019820206402804987,0.4999,2.8305e-09,3.7805e-05,1.7205000000000002e-05
30,30,180.0,0.0068525,0.016483819301179516,0.4999,4.0665e-09,4.556e-05,2.1055e-05
31,31,180.0,0.005699,0.013709109428224488,0.4999,5.775499999999999e-09,5.486e-05,2.5679999999999998e-05
32,32,180.0,0.004739999999999999,0.011402263367398573,0.4999,8.126e-09,6.6005e-05,3.1225e-05
33,33,180.0,0.0039425,0.009483479038814588,0.4998,1.1345e-08,7.9355e-05,3.7865000000000004e-05
34,34,180.0,0.00328,0.007889925470256113,0.4998,1.5745e-08,9.5325e-05,4.582e-05
35,35,180.0,0.0027285,0.006563366890365748,0.4998,2.175e-08,0.00011439999999999999,5.532e-05
36,36,180.0,0.00227,0.00546026424348292,0.4997,2.9935e-08,0.0001372,6.667500000000001e-05
37,37,180.0,0.0018885,0.004542556820072242,0.49965,4.1095e-08,0.00016439999999999998,8.022e-05
38,38,180.0,0.001571,0.0037788195283481123,0.4996,5.6285e-08,0.0001968,9.638499999999999e-05
39,39,180.0,0.001307,0.00314371846393453,0.4995,7.694e-08,0.0002353,0.00011554999999999999
40,40,180.0,0.001088,0.0026168960230254935,0.4994,1.0498e-07,0.00028115,0.0001384
41,41,180.0,0.00090535,0.002177535432908522,0.4993,1.4295e-07,0.00033555,0.0001655
42,42,180.0,0.0007535,0.001812238819420489,0.49915,1.9425e-07,0.00039999999999999996,0.00019765
43,43,180.0,0.0006271499999999999,0.0015082719985271907,0.49895,2.636e-07,0.00047630000000000003,0.0002357
44,44,180.0,0.00052195,0.0012552363495121593,0.4988,3.5695000000000003e-07,0.00056645,0.0002806
45,45,180.0,0.0004345,0.0010448611547498798,0.49855,4.826499999999999e-07,0.00067285,0.00033365
46,46,180.0,0.00036165,0.0008696271534748195,0.49829999999999997,6.5185e-07,0.0007982499999999999,0.00039610000000000003
47,47,180.0,0.0003011,0.0007239626221147676,0.49795,8.794e-07,0.00094575,0.00046960000000000003
48,48,180.0,0.00025065,0.0006025999863639043,0.49755,1.1855e-06,0.001119,0.00055585
49,49,180.0,0.00020865,0.0005015704189802543,0.4971,1.5965e-06,0.0013219999999999998,0.00065705
50,50,180.0,0.00017375,0.0004176166052102545,0.49655,2.1495e-06,0.00156,0.00077545
51,51,180.0,0.0001447,0.0003477279083435571,0.49585,2.8925e-06,0.001838,0.0009137
52,52,180.0,0.0001205,0.0002895178395322482,0.4951,3.892e-06,0.0021625,0.001075
53,53,180.0,0.000100325,0.00024098284073620469,0.49415,5.2345000000000005e-06,0.0025405000000000002,0.0012625
54,54,180.0,8.355999999999999e-05,0.00020065797055342796,0.4931,7.0345e-06,0.0029795,0.0014805
55,55,180.0,6.958999999999999e-05,0.00016704791320803196,0.49175,9.427e-06,0.003489,0.0017330000000000002
56,56,180.0,5.7965e-05,0.00013908882998109616,0.4903,1.2555000000000001e-05,0.0040795,0.0020255
57,57,180.0,4.8285e-05,0.00011580308503644455,0.4885,1.653e-05,0.004761,0.0023625
58,58,180.0,4.0220000000000005e-05,9.64014000436212e-05,0.48635,2.1479999999999998e-05,0.005548,0.002751
59,59,180.0,3.3505e-05,8.025070422724721e-05,0.4839,2.764e-05,0.006455,0.003199
60,60,180.0,2.7915e-05,6.680553360394114e-05,0.481,3.5734999999999996e-05,0.0074985,0.0037125
61,61,180.0,2.326e-05,5.560981421329485e-05,0.4776,4.771e-05,0.008698500000000001,0.0043015
62,62,180.0,1.9375e-05,4.626623541783605e-05,0.4736,6.793000000000001e-05,0.010073499999999999,0.004973
63,63,180.0,1.6145000000000002e-05,3.849867816306498e-05,0.46895,0.000105215,0.01165,0.0057325
64,64,180.0,1.3455e-05,3.203092470110657e-05,0.4636,0.00017555,0.013445,0.0065815000000000005
65,65,180.0,1.121e-05,2.663340387953385e-05,0.45740000000000003,0.00030484999999999996,0.015475,0.0075155
66,66,180.0,9.3445e-06,2.2148216110295887e-05,0.45025,0.0005313,0.017755,0.008522
67,67,180.0,7.7885e-06,1.8407631160218374e-05,0.4421,0.00090805,0.020315,0.0095815
68,68,180.0,6.4915000000000004e-06,1.5289637484363724e-05,0.4328,0.0015055,0.023155000000000002,0.010665000000000001
69,69,180.0,5.4109999999999995e-06,1.2692402044075588e-05,0.4223,0.0024124999999999997,0.0263,0.011734999999999999
70,70,180.0,4.511e-06,1.0529634123299387e-05,0.41054999999999997,0.0037365000000000002,0.029769999999999998,0.012750000000000001
71,71,180.0,3.76e-06,8.725588378371155e-06,0.39744999999999997,0.0056025,0.033574999999999994,0.01365
72,72,180.0,3.1345000000000002e-06,7.2241427990938995e-06,0.383,0.0081445,0.03773,0.014385
73,73,180.0,2.6134999999999996e-06,5.9750430351749385e-06,0.36719999999999997,0.011505000000000001,0.042255,0.014895
74,74,180.0,2.179e-06,4.935353752706278e-06,0.35005,0.015805,0.04714,0.01514
75,75,180.0,1.8175e-06,4.072904164327907e-06,0.33175,0.021179999999999997,0.052395,0.01507
76,76,180.0,1.5155000000000001e-06,3.355587102745036e-06,0.3124,0.027685,0.05799,0.014669999999999999
77,77,180.0,1.2634999999999998e-06,2.7606426389222996e-06,0.2922,0.03535,0.06387,0.01396
78,78,180.0,1.054e-06,2.269914492288777e-06,0.27149999999999996,0.044115,0.06994,0.01296
79,79,180.0,8.790500000000001e-07,1.8643940220645232e-06,0.25065000000000004,0.053855,0.076055,0.011745
80,80,180.0,7.332499999999999e-07,1.5306576601047762e-06,0.22999999999999998,0.064375,0.082065,0.010385
