,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.35,0.0,1.5e-05,1e-06
1,1,282.05,0.89635,1.2843429548211456,0.35,1.866e-13,2.5925e-06,5.604e-07
2,2,274.1,0.7948,1.1718665086451974,0.35,6.786e-13,2.57e-06,1.50865e-07
3,3,266.2,0.70235,1.0662886696675193,0.35,7.566e-13,2.5559999999999998e-06,3.8702e-09
4,4,258.3,0.61825,0.9673173469873189,0.35,2.155e-13,2.571e-06,1.1615e-11
5,5,250.35000000000002,0.5421,0.8751068206230509,0.35,5.267e-13,2.593e-06,1.548e-12
6,6,242.4,0.4733,0.7891020037792675,0.35,1.0052e-12,2.618e-06,2.76e-12
7,7,234.5,0.41145,0.7090934550284536,0.35,1.732e-12,2.6455e-06,6.3375000000000004e-12
8,8,226.6,0.3559,0.6347421516710573,0.35,2.8865e-12,2.6755e-06,2.0269999999999998e-11
9,9,218.64999999999998,0.30635,0.5662362384292556,0.35,4.7589999999999994e-12,2.7085e-06,7.286e-11
10,10,210.7,0.2622,0.5029182655144782,0.35,7.6255e-12,2.745e-06,2.579e-10
11,11,202.8,0.22315000000000002,0.4446908547826873,0.35,1.118e-11,2.786e-06,9.554999999999999e-10
12,12,194.9,0.18865,0.39117782678674534,0.35,1.444e-11,2.836e-06,4.77e-09
13,13,186.95,0.15845,0.3425279713698693,0.35,1.8119999999999998e-11,2.922e-06,2.7055e-08
14,14,180.5,0.1321,0.2957705341287876,0.35,2.1755e-11,3.082e-06,8.953499999999999e-08
15,15,180.0,0.10975,0.24641172227764274,0.35,2.5680000000000002e-11,3.337e-06,2.0110000000000002e-07
16,16,180.0,0.09121,0.20478557464277836,0.35,3.063e-11,3.7059999999999998e-06,3.706e-07
17,17,180.0,0.075795,0.17017570579271932,0.35,3.7545e-11,4.2075e-06,6.0705e-07
18,18,180.0,0.06299,0.14142583168312112,0.35,4.796e-11,4.8639999999999995e-06,9.2095e-07
19,19,180.0,0.05235,0.11753683337088294,0.35,6.441e-11,5.7e-06,1.3245e-06
20,20,180.0,0.04351,0.09768920914997718,0.35,9.094e-11,6.747e-06,1.8335000000000001e-06
21,21,180.0,0.03617,0.08120939607817007,0.35,1.3365e-10,8.0425e-06,2.466e-06
22,22,180.0,0.030065,0.06750241362853947,0.35,2.014e-10,9.631500000000001e-06,3.2435000000000004e-06
23,23,180.0,0.024995,0.056119220193323396,0.35,3.0645e-10,1.1564999999999999e-05,4.1935e-06
24,24,180.0,0.02078,0.04665567829063013,0.35,4.6560000000000003e-10,1.3915e-05,5.349e-06
25,25,180.0,0.017275,0.03878623273655778,0.35,7.0075e-10,1.675e-05,6.7480000000000004e-06
26,26,180.0,0.014365,0.03225268478674149,0.35,1.04105e-09,2.017e-05,8.4375e-06
27,27,180.0,0.01194,0.026808061456272528,0.35,1.5244999999999999e-09,2.4285e-05,1.0473e-05
28,28,180.0,0.009932,0.022299158074980386,0.34995,2.2015e-09,2.9235e-05,1.292e-05
29,29,180.0,0.0082595,0.018543699895206347,0.3499,3.14e-09,3.5170000000000004e-05,1.5865e-05
30,30,180.0,0.006869,0.015421890426386574,0.3499,4.4315e-09,4.2295e-05,1.9405e-05
31,31,180.0,0.005713,0.012826556313662838,0.3499,6.1995e-09,5.082e-05,2.364e-05
32,32,180.0,0.0047515,0.010667893724595028,0.3499,8.6115e-09,6.103e-05,2.8715e-05
33,33,180.0,0.003952499999999999,0.008874059487519053,0.3499,1.1895e-08,7.324e-05,3.4785e-05
34,34,180.0,0.003288,0.007382015072382585,0.34985,1.636e-08,8.783e-05,4.2045e-05
35,35,180.0,0.002735,0.006140358019993819,0.3498,2.2424999999999997e-08,0.00010525000000000001,5.0715000000000005e-05
36,36,180.0,0.0022755,0.005108783266766536,0.3498,3.0655e-08,0.000126,6.105499999999999e-05
37,37,180.0,0.0018930000000000002,0.004249870172884455,0.3497,4.1814999999999994e-08,0.00015075,7.337e-05
38,38,180.0,0.001575,0.0035359952011411473,0.3497,5.6925e-08,0.0001802,8.8025e-05
