,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.01,0.0,1.5e-05,1e-06
1,1,282.05,0.9013,1.0823462027002713,0.01,4.2215e-14,2.3674999999999998e-06,6.089e-07
2,2,274.1,0.79925,0.9876347219605875,0.01,1.5895e-13,2.3495e-06,2.2325e-07
3,3,266.2,0.70625,0.8986137390976303,0.01,5.085e-13,2.3334999999999998e-06,2.90575e-08
4,4,258.3,0.6217,0.8152280074011066,0.01,4.7325e-13,2.3405e-06,1.54755e-10
5,5,250.35000000000002,0.5451,0.7374816464557603,0.01,6.6545e-13,2.362e-06,1.00575e-12
6,6,242.4,0.476,0.6651153448275774,0.01,1.687e-12,2.388e-06,4.3985e-13
7,7,234.5,0.41375,0.5976099091481806,0.01,4.283e-12,2.419e-06,3.3395e-12
8,8,226.6,0.3579,0.53496383455489,0.01,1.0281000000000001e-11,2.452e-06,2.384e-11
9,9,218.64999999999998,0.30805,0.4771933268683159,0.01,2.0815e-11,2.4885e-06,1.365e-10
10,10,210.7,0.26365,0.42382431678276045,0.01,3.3380000000000005e-11,2.527e-06,4.896e-10
11,11,202.8,0.2244,0.37478097163893803,0.01,4.547e-11,2.5685e-06,1.18155e-09
12,12,194.9,0.1897,0.3296690095536192,0.01,5.1715e-11,2.6125e-06,2.563e-09
13,13,186.95,0.1593,0.2886110399692236,0.01,4.6815e-11,2.6640000000000002e-06,6.353000000000001e-09
14,14,180.5,0.1328,0.24919740016803954,0.01,4.551e-11,2.7285000000000002e-06,1.6235e-08
15,15,180.0,0.1104,0.20773956420189177,0.01,5.142e-11,2.8155e-06,3.574e-08
16,16,180.0,0.09172,0.1725894341409817,0.01,6.324e-11,2.932e-06,6.810000000000001e-08
17,17,180.0,0.07622000000000001,0.1434231071728616,0.01,8.21e-11,3.0835e-06,1.1625e-07
18,18,180.0,0.063345,0.11919624003498132,0.01,1.0994999999999999e-10,3.2755e-06,1.8325e-07
19,19,180.0,0.052645,0.09906203976378712,0.0099995,1.495e-10,3.5155e-06,2.723e-07
20,20,180.0,0.04376,0.08234313220515957,0.009999,2.043e-10,3.81e-06,3.873e-07
21,21,180.0,0.03637,0.06843739061249156,0.009999,2.7885e-10,4.1695e-06,5.3275e-07
22,22,180.0,0.030234999999999998,0.05689314698101302,0.009998,3.787e-10,4.604e-06,7.1405e-07
23,23,180.0,0.02513,0.047287089358414525,0.009998,5.1025e-10,5.1265e-06,9.375999999999999e-07
24,24,180.0,0.020895,0.03931808506349972,0.009997,6.81e-10,5.7524999999999996e-06,1.211e-06
25,25,180.0,0.01737,0.03268510171584024,0.0099965,8.99e-10,6.5005e-06,1.542e-06
26,26,180.0,0.014445,0.02718113073382729,0.009995500000000001,1.173e-09,7.3915e-06,1.9425e-06
27,27,180.0,0.01201,0.022599195098885586,0.0099945,1.5115e-09,8.451499999999999e-06,2.424e-06
28,28,180.0,0.0099885,0.018795338526257022,0.009993,1.9245e-09,9.709499999999999e-06,3.0005000000000003e-06
29,29,180.0,0.0083055,0.01562844006025814,0.0099915,2.4225e-09,1.1205e-05,3.691e-06
