,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.15,0.0,1.5e-05,1e-06
1,1,282.05,0.89925,1.1657841914057476,0.15,1.38315e-13,2.5615e-06,5.598e-07
2,2,274.1,0.7974,1.0637285837754669,0.15,5.4155e-13,2.54e-06,1.5362999999999998e-07
3,3,266.2,0.7046,0.9678279354513524,0.15,7.614e-13,2.5275e-06,5.06175e-09
4,4,258.3,0.62025,0.8780230762675747,0.15,2.6569999999999997e-13,2.542e-06,1.40505e-11
5,5,250.35000000000002,0.54385,0.7943192736812248,0.15,6.157500000000001e-13,2.5644999999999998e-06,7.542999999999999e-13
6,6,242.4,0.47485,0.7162875296438844,0.15,1.2595e-12,2.5905e-06,1.6065e-12
7,7,234.5,0.4128,0.6436657565841836,0.15,2.3565e-12,2.6195e-06,5.798e-12
8,8,226.6,0.3571,0.5762268728369487,0.15,4.229e-12,2.65e-06,2.4045e-11
9,9,218.64999999999998,0.30735,0.5139812772245989,0.15,7.1829999999999996e-12,2.684e-06,9.2705e-11
10,10,210.7,0.2631,0.4565831458574106,0.15,1.1075000000000001e-11,2.7215e-06,3.255e-10
11,11,202.8,0.2239,0.4036915945951057,0.15,1.4395e-11,2.763e-06,1.208e-09
12,12,194.9,0.1893,0.35514224936940436,0.15,1.4885000000000002e-11,2.8155e-06,6.079e-09
13,13,186.95,0.15895,0.3108841923512423,0.15,1.6555e-11,2.9035000000000002e-06,2.9899999999999996e-08
14,14,180.5,0.1325,0.26841221477824045,0.15,1.984e-11,3.055e-06,8.783e-08
15,15,180.0,0.1101,0.2236549230482727,0.15,2.4515e-11,3.285e-06,1.8574999999999998e-07
16,16,180.0,0.09151000000000001,0.18589159974521488,0.15,3.1645e-11,3.6089999999999997e-06,3.3074999999999997e-07
17,17,180.0,0.076045,0.15447633773291422,0.15,4.301e-11,4.041e-06,5.299e-07
18,18,180.0,0.0632,0.12838328928342563,0.15,6.118e-11,4.5995e-06,7.915500000000001e-07
19,19,180.0,0.052525,0.10669833291127283,0.15,8.983e-11,5.303e-06,1.1255e-06
20,20,180.0,0.043655,0.08868001475663476,0.15,1.341e-10,6.1765e-06,1.544e-06
21,21,180.0,0.036285,0.07370876382543308,0.15,2.007e-10,7.2485e-06,2.0605e-06
22,22,180.0,0.030164999999999997,0.06127673535091184,0.15,2.9895e-10,8.555e-06,2.6934999999999997e-06
23,23,180.0,0.025075,0.05093702585872413,0.15,4.4075e-10,1.0137000000000001e-05,3.464e-06
24,24,180.0,0.02085,0.042354457954784035,0.15,6.4215e-10,1.2045e-05,4.398e-06
25,25,180.0,0.017329999999999998,0.0352040108887126,0.15,9.244e-10,1.435e-05,5.5250000000000005e-06
26,26,180.0,0.014415,0.029282547144839917,0.15,1.316e-09,1.7105e-05,6.882500000000001e-06
27,27,180.0,0.011984999999999999,0.024346301112319634,0.15,1.8545000000000002e-09,2.0425000000000002e-05,8.514999999999999e-06
28,28,180.0,0.0099625,0.020237841055316685,0.15,2.5895e-09,2.439e-05,1.04745e-05
29,29,180.0,0.0082865,0.016833253086953534,0.15,3.589e-09,2.9140000000000002e-05,1.282e-05
30,30,180.0,0.0068915,0.01399948196793252,0.15,4.943e-09,3.4819999999999995e-05,1.5635e-05
31,31,180.0,0.0057315000000000005,0.011642471398261578,0.1499,6.771e-09,4.1599999999999995e-05,1.8995e-05
32,32,180.0,0.0047675,0.009684326480112531,0.1499,9.233e-09,4.9695000000000004e-05,2.3015000000000002e-05
33,33,180.0,0.0039655,0.008055247036227484,0.1499,1.254e-08,5.935e-05,2.7805000000000002e-05
34,34,180.0,0.0032985,0.006700388855703603,0.1499,1.6975e-08,7.083999999999999e-05,3.3515e-05
35,35,180.0,0.002744,0.005574048351237195,0.1499,2.2915e-08,8.451e-05,4.031e-05
36,36,180.0,0.002283,0.004637631431593989,0.1499,3.0845e-08,0.00010077,4.8395e-05
37,37,180.0,0.0018995000000000001,0.0038584345826239933,0.1498,4.143e-08,0.00012005,5.7985e-05
38,38,180.0,0.0015804999999999999,0.00321049162710111,0.1498,5.5545e-08,0.0001429,6.936e-05
39,39,180.0,0.001315,0.0026711453587923446,0.14975,7.436e-08,0.00016994999999999998,8.283499999999999e-05
40,40,180.0,0.001094,0.002222209219389934,0.1497,9.942e-08,0.000202,9.8775e-05
41,41,180.0,0.0009105999999999999,0.0018496622803367221,0.14965,1.329e-07,0.00023985,0.0001176
42,42,180.0,0.0007578,0.0015392817042181861,0.1496,1.775e-07,0.00028450000000000003,0.00013979999999999998
43,43,180.0,0.0006307,0.0012810776257629448,0.1495,2.3695000000000001e-07,0.00033705,0.00016600000000000002
44,44,180.0,0.0005249499999999999,0.0010662566202055287,0.1494,3.163e-07,0.00039895,0.00019674999999999998
45,45,180.0,0.00043694999999999997,0.0008875017471060981,0.1493,4.2229999999999996e-07,0.00047165,0.00023295
46,46,180.0,0.00036375,0.0007387977570140727,0.14915,5.642e-07,0.000557,0.00027539999999999997
47,47,180.0,0.0003028,0.000615004462872007,0.14905000000000002,7.544e-07,0.000657,0.0003251
48,48,180.0,0.00025205,0.000511905618532935,0.14884999999999998,1.0102e-06,0.00077395,0.0003832
49,49,180.0,0.0002099,0.0004262858070500896,0.14865,1.3550000000000002e-06,0.00091055,0.00045105000000000004
50,50,180.0,0.00017475,0.0003548731123948561,0.14834999999999998,1.8205e-06,0.00107,0.0005300999999999999
