,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.2,0.0,1.5e-05,1e-06
1,1,282.05,0.8985000000000001,1.1954648181595953,0.2,1.5655e-13,2.5765e-06,5.576e-07
2,2,274.1,0.7968,1.0908999718184256,0.2,5.996e-13,2.555e-06,1.4998999999999998e-07
3,3,266.2,0.704,0.9924512514830974,0.2,7.482e-13,2.542e-06,4.1843499999999995e-09
4,4,258.3,0.61975,0.9004025227138432,0.2,2.4234999999999997e-13,2.5570000000000003e-06,1.20005e-11
5,5,250.35000000000002,0.54345,0.8146228188888873,0.2,5.823000000000001e-13,2.579e-06,9.2995e-13
6,6,242.4,0.47445000000000004,0.7345179430150278,0.2,1.1656e-12,2.605e-06,1.893e-12
7,7,234.5,0.41245,0.6600442237112736,0.2,2.1309999999999997e-12,2.633e-06,6.013e-12
8,8,226.6,0.3568,0.5908939100718549,0.2,3.7619999999999995e-12,2.6640000000000002e-06,2.353e-11
9,9,218.64999999999998,0.3071,0.5270780234391277,0.2,6.3825e-12,2.6975e-06,8.864500000000001e-11
10,10,210.7,0.2629,0.4682422785665669,0.2,9.9875e-12,2.7345e-06,3.0485000000000004e-10
11,11,202.8,0.2237,0.41394496817545745,0.2,1.351e-11,2.775e-06,1.1021e-09
12,12,194.9,0.1891,0.3641030073155661,0.2,1.4989999999999998e-11,2.8265e-06,5.4755e-09
13,13,186.95,0.1588,0.3187642548503381,0.2,1.7165e-11,2.913e-06,2.8485e-08
14,14,180.5,0.13240000000000002,0.2752677872325542,0.2,2.0379999999999998e-11,3.0669999999999996e-06,8.767e-08
15,15,180.0,0.10999999999999999,0.2293320950685337,0.2,2.4529999999999998e-11,3.3045e-06,1.901e-07
16,16,180.0,0.09143499999999999,0.19062712187531797,0.2,3.056e-11,3.6435e-06,3.4325e-07
17,17,180.0,0.075985,0.15841641605716528,0.2,4.0015000000000003e-11,4.098999999999999e-06,5.5505e-07
18,18,180.0,0.06315,0.13165755796226025,0.2,5.5190000000000005e-11,4.6905e-06,8.3455e-07
19,19,180.0,0.052485000000000004,0.10942279440151095,0.2,7.956000000000001e-11,5.4400000000000004e-06,1.1925e-06
20,20,180.0,0.043625,0.09095115950138818,0.2,1.1809999999999999e-10,6.3725e-06,1.6420000000000001e-06
21,21,180.0,0.036254999999999996,0.07558592935305708,0.2,1.777e-10,7.521e-06,2.198e-06
22,22,180.0,0.03014,0.06283716740207924,0.2,2.6765e-10,8.9235e-06,2.88e-06
23,23,180.0,0.025055,0.052235785396247014,0.2,4.002e-10,1.0625e-05,3.7115e-06
24,24,180.0,0.02083,0.043427361212370945,0.2,5.914e-10,1.2685e-05,4.72e-06
25,25,180.0,0.017320000000000002,0.03610959368749139,0.2,8.627499999999999e-10,1.5165000000000001e-05,5.939e-06
26,26,180.0,0.0144,0.03002187831714217,0.2,1.2425e-09,1.8145e-05,7.408e-06
27,27,180.0,0.011975,0.02496615585530875,0.2,1.7685e-09,2.173e-05,9.175e-06
28,28,180.0,0.009958999999999999,0.020763130521256352,0.2,2.4909999999999998e-09,2.6025000000000002e-05,1.13e-05
29,29,180.0,0.0082795,0.017261651551878792,0.2,3.4775e-09,3.1165000000000004e-05,1.3845e-05
30,30,180.0,0.006886,0.014355698877983263,0.1999,4.8195000000000006e-09,3.732e-05,1.6895e-05
31,31,180.0,0.0057265,0.011938457352651944,0.1999,6.6395e-09,4.4684999999999997e-05,2.0545e-05
32,32,180.0,0.004763,0.009929822262609661,0.1999,9.102e-09,5.3479999999999996e-05,2.4915e-05
33,33,180.0,0.003962,0.008259955109918216,0.1999,1.243e-08,6.397e-05,3.013e-05
34,34,180.0,0.0032955,0.006870483547427326,0.1999,1.6915e-08,7.6485e-05,3.6355e-05
35,35,180.0,0.0027419999999999996,0.00571658592750469,0.1999,2.295e-08,9.139e-05,4.376e-05
36,36,180.0,0.002281,0.004755281468598613,0.1998,3.107e-08,0.0001091,5.2585e-05
37,37,180.0,0.001898,0.003956870343460356,0.1998,4.1955e-08,0.0001302,6.307e-05
38,38,180.0,0.001579,0.0032918746328546135,0.1998,5.6555e-08,0.0001552,7.5525e-05
39,39,180.0,0.001314,0.0027393077067794087,0.1997,7.61e-08,0.00018485,9.028e-05
40,40,180.0,0.001093,0.002278569382480171,0.19965,1.02265e-07,0.00021995,0.00010774999999999999
41,41,180.0,0.00090985,0.001896749382110299,0.1996,1.3725e-07,0.00026145,0.0001284
42,42,180.0,0.0007572,0.0015784810322807634,0.1995,1.8405e-07,0.0003105,0.00015285
43,43,180.0,0.0006302,0.001313704489923016,0.1994,2.467e-07,0.00036835000000000004,0.0001816
44,44,180.0,0.0005245499999999999,0.0010934502108701986,0.1993,3.305e-07,0.00043645,0.00021555
45,45,180.0,0.0004366,0.0009100812662275224,0.19915,4.4265e-07,0.00051655,0.00025540000000000003
46,46,180.0,0.00036345,0.0007575995150724402,0.19905,5.928000000000001e-07,0.00061065,0.00030225
47,47,180.0,0.00030255,0.0006306262516442587,0.19885,7.939e-07,0.00072095,0.00035715
48,48,180.0,0.0002519,0.0005250335554141168,0.19865,1.06345e-06,0.00085015,0.00042135
49,49,180.0,0.0002097,0.000437042719671999,0.19835,1.4265e-06,0.0010012,0.0004964500000000001
50,50,180.0,0.00017460000000000002,0.00036386626270194854,0.19805,1.914e-06,0.0011775,0.000584
51,51,180.0,0.00014535,0.00030288650517025495,0.1977,2.5705e-06,0.0013825,0.0006859500000000001
52,52,180.0,0.00012104999999999999,0.00025222793868522964,0.19729999999999998,3.453e-06,0.0016215000000000001,0.0008044
53,53,180.0,0.00010081,0.00021003015369786175,0.1968,4.6329999999999995e-06,0.0018985,0.0009418499999999999
54,54,180.0,8.3965e-05,0.00017491394066643012,0.19624999999999998,6.203e-06,0.0022205000000000003,0.001101
55,55,180.0,6.9935e-05,0.00014566210430334045,0.19555,8.2825e-06,0.002593,0.0012855
56,56,180.0,5.825e-05,0.00012130085638748565,0.19475,1.1010000000000001e-05,0.0030235,0.001498
57,57,180.0,4.8515e-05,0.00010100451943825007,0.1938,1.4514999999999999e-05,0.0035199999999999997,0.0017430000000000002
58,58,180.0,4.0415e-05,8.411759427120253e-05,0.19269999999999998,1.887e-05,0.0040925,0.0020245
59,59,180.0,3.3669999999999994e-05,7.005710627316708e-05,0.19145,2.402e-05,0.004751,0.0023485
60,60,180.0,2.8049999999999997e-05,5.833924878899045e-05,0.1899,2.9905e-05,0.0055055,0.00272
61,61,180.0,2.3375e-05,4.8594569589447517e-05,0.1882,3.676e-05,0.0063695,0.003143
62,62,180.0,1.9475e-05,4.046511486628979e-05,0.1862,4.619e-05,0.0073555,0.0036255000000000003
63,63,180.0,1.623e-05,3.370147440181221e-05,0.1839,6.345e-05,0.0084805,0.0041715
64,64,180.0,1.3525e-05,2.806277416389357e-05,0.1812,0.000101775,0.00976,0.0047825
65,65,180.0,1.1265000000000001e-05,2.3351562294322832e-05,0.1781,0.00018835,0.011215,0.0054525
66,66,180.0,9.390500000000001e-06,1.944368534862882e-05,0.17459999999999998,0.00036845,0.01286,0.006166
67,67,180.0,7.8265e-06,1.6181552331910033e-05,0.17055,0.0007067499999999999,0.01471,0.006898
68,68,180.0,6.5234999999999995e-06,1.3462805340790633e-05,0.16599999999999998,0.0012850000000000001,0.016785,0.0076155
69,69,180.0,5.4375e-06,1.1195647978309678e-05,0.1609,0.0022015000000000003,0.019105,0.008278500000000001
70,70,180.0,4.5330000000000005e-06,9.305925015235348e-06,0.15515,0.0035675000000000004,0.02169,0.008840500000000001
71,71,180.0,3.7785000000000003e-06,7.728829188717825e-06,0.1488,0.0054995,0.024550000000000002,0.0092545
72,72,180.0,3.1500000000000003e-06,6.414544803945154e-06,0.1418,0.0081125,0.027705,0.009472999999999999
73,73,180.0,2.6265e-06,5.3199426493464844e-06,0.13419999999999999,0.0115,0.031129999999999998,0.009457
74,74,180.0,2.19e-06,4.408087819741801e-06,0.12605,0.0157,0.034805,0.0091855
75,75,180.0,1.826e-06,3.649345410953412e-06,0.1175,0.020705,0.038654999999999995,0.0086595
76,76,180.0,1.523e-06,3.0200447224226873e-06,0.10869999999999999,0.02642,0.042585,0.0079125
77,77,180.0,1.2700000000000001e-06,2.497406305294951e-06,0.099795,0.032695,0.04648,0.007003499999999999
78,78,180.0,1.059e-06,2.064715993104001e-06,0.09106,0.039334999999999995,0.05023,0.0060149999999999995
79,79,180.0,8.834000000000001e-07,1.7077099777617408e-06,0.082635,0.046155,0.053724999999999995,0.005034
80,80,180.0,7.3685e-07,1.4126690540721139e-06,0.07467,0.053000000000000005,0.056874999999999995,0.00413
81,81,180.0,6.1465e-07,1.1691471667735816e-06,0.067275,0.059805,0.059645000000000004,0.0033465
82,82,180.0,5.128e-07,9.68212124769465e-07,0.060505,0.06656000000000001,0.062015,0.002696
83,83,180.0,4.2784999999999996e-07,8.022070282388474e-07,0.054365,0.073335,0.064015,0.0021725
84,84,180.0,3.5695000000000003e-07,6.648749740197259e-07,0.04883,0.08021,0.065675,0.001758
85,85,180.0,2.9785e-07,5.513188931120198e-07,0.043875,0.08728,0.06703999999999999,0.0014334999999999999
86,86,180.0,2.4855e-07,4.572816429316013e-07,0.039435,0.09465,0.06816,0.0011805
87,87,180.0,2.0745000000000002e-07,3.7941109550156366e-07,0.035475,0.1024,0.069065,0.0009835
88,88,180.0,1.7314999999999999e-07,3.1481997582658427e-07,0.03193,0.11065,0.069815,0.00082905
89,89,180.0,1.4455e-07,2.612672883062037e-07,0.028765,0.1195,0.07042999999999999,0.00070785
90,90,180.0,1.2065e-07,2.1676462786731888e-07,0.02593,0.12895,0.070935,0.0006124500000000001
91,91,180.0,1.00755e-07,1.7990653156122202e-07,0.02339,0.13915,0.071365,0.0005369999999999999
92,92,180.0,8.4125e-08,1.4925487045946596e-07,0.021115000000000002,0.15015,0.071725,0.0004772
93,93,180.0,7.0255e-08,1.2381874300109587e-07,0.019075,0.162,0.07203499999999999,0.00042975
94,94,180.0,5.8679999999999993e-08,1.0269395560259802e-07,0.017235,0.17485,0.07230500000000001,0.00039214999999999996
95,95,180.0,4.9015e-08,8.514535268008447e-08,0.01558,0.18869999999999998,0.072535,0.00036235
96,96,180.0,4.095e-08,7.05757997594419e-08,0.014095,0.2037,0.07275000000000001,0.0003389
