,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.4,0.0,1.5e-05,1e-06
1,1,282.05,0.8956,1.3138223050770683,0.4,1.9055e-13,2.5925e-06,5.630500000000001e-07
2,2,274.1,0.7942,1.1988623775719676,0.4,6.849e-13,2.57e-06,1.53195e-07
3,3,266.2,0.70175,1.0907439034327544,0.4,7.7165e-13,2.5559999999999998e-06,4.1229500000000005e-09
4,4,258.3,0.61775,0.9895477833890516,0.4,2.129e-13,2.571e-06,1.2344999999999999e-11
5,5,250.35000000000002,0.54165,0.8951989706605761,0.4,5.1855e-13,2.593e-06,1.771e-12
6,6,242.4,0.4729,0.807207374576392,0.4,9.807e-13,2.6175e-06,3.075e-12
7,7,234.5,0.4111,0.7253590804052858,0.4,1.6675000000000001e-12,2.645e-06,6.5535e-12
8,8,226.6,0.3556,0.6493072755029299,0.4,2.732e-12,2.675e-06,1.966e-11
9,9,218.64999999999998,0.30610000000000004,0.5792449688764045,0.4,4.433e-12,2.708e-06,6.933e-11
10,10,210.7,0.262,0.5144997620145302,0.4,7.0755e-12,2.7444999999999997e-06,2.491e-10
11,11,202.8,0.22294999999999998,0.45487068500124456,0.4,1.05245e-11,2.786e-06,9.435500000000001e-10
12,12,194.9,0.1885,0.40017314436375545,0.4,1.4115e-11,2.836e-06,4.7875e-09
13,13,186.95,0.1583,0.3503514174525826,0.4,1.817e-11,2.923e-06,2.7554999999999998e-08
14,14,180.5,0.132,0.3025834598132437,0.4,2.1924999999999998e-11,3.0870000000000003e-06,9.168e-08
15,15,180.0,0.10965,0.2520488014982916,0.4,2.5905e-11,3.348e-06,2.064e-07
16,16,180.0,0.091135,0.20948902184881468,0.4,3.0809999999999995e-11,3.7255e-06,3.8055e-07
17,17,180.0,0.075735,0.17408958859708104,0.4,3.745e-11,4.2395e-06,6.236e-07
18,18,180.0,0.06294,0.14467818044456576,0.4,4.7125000000000005e-11,4.912e-06,9.463500000000001e-07
19,19,180.0,0.052309999999999995,0.12024338324934523,0.4,6.2095e-11,5.770000000000001e-06,1.3615e-06
20,20,180.0,0.043480000000000005,0.09994618332322287,0.4,8.6065e-11,6.845e-06,1.8850000000000002e-06
21,21,180.0,0.036140000000000005,0.0830739938123725,0.4,1.248e-10,8.174999999999999e-06,2.5354999999999997e-06
22,22,180.0,0.030045000000000002,0.0690636414679766,0.4,1.866e-10,9.809e-06,3.336e-06
23,23,180.0,0.024975,0.05740941972465186,0.4,2.8375e-10,1.18e-05,4.3145e-06
24,24,180.0,0.02076,0.047720555486983514,0.4,4.3269999999999996e-10,1.4215e-05,5.505000000000001e-06
25,25,180.0,0.017265,0.03968672909275659,0.4,6.5585e-10,1.7140000000000002e-05,6.9475e-06
26,26,180.0,0.014350000000000002,0.03298612718228991,0.4,9.8255e-10,2.0665e-05,8.690500000000001e-06
27,27,180.0,0.01193,0.027423363596313206,0.4,1.4505e-09,2.491e-05,1.0795e-05
28,28,180.0,0.0099235,0.02281003607978101,0.3999,2.112e-09,3.0015e-05,1.332e-05
29,29,180.0,0.008253,0.018970298793877412,0.3999,3.0335e-09,3.6145e-05,1.636e-05
30,30,180.0,0.006862999999999999,0.015775306341347436,0.3999,4.307e-09,4.35e-05,2.0015e-05
31,31,180.0,0.0057079999999999995,0.013120474345704866,0.3999,6.0555e-09,5.232e-05,2.4395e-05
32,32,180.0,0.0047475,0.010912711302698656,0.3999,8.4475e-09,6.2875e-05,2.9644999999999998e-05
33,33,180.0,0.003949,0.009077314089720588,0.3999,1.171e-08,7.550499999999999e-05,3.5925e-05
34,34,180.0,0.0032849999999999997,0.007550721258384111,0.3998,1.6155e-08,9.061e-05,4.3440000000000004e-05
35,35,180.0,0.0027324999999999997,0.006280827444796061,0.3998,2.22e-08,0.00010865,5.242e-05
36,36,180.0,0.0022735,0.005225716863370029,0.39975,3.0425e-08,0.00013015,6.313e-05
37,37,180.0,0.0018915,0.004347627444585885,0.3997,4.1594999999999996e-08,0.0001558,7.5905e-05
38,38,180.0,0.0015739999999999999,0.0036178182420877475,0.39965,5.6755e-08,0.00018629999999999997,9.111e-05
39,39,180.0,0.0013095,0.003009849110086396,0.3996,7.729e-08,0.0002226,0.0001092
40,40,180.0,0.0010899999999999998,0.0025052679347920374,0.3995,1.05065e-07,0.0002657,0.00013065
41,41,180.0,0.0009068500000000001,0.0020842663369592383,0.3994,1.4255000000000002e-07,0.0003168,0.0001561
42,42,180.0,0.0007547000000000001,0.0017344987752373493,0.39925,1.9305e-07,0.0003773,0.0001863
43,43,180.0,0.0006280999999999999,0.0014435194243629943,0.39915,2.6110000000000003e-07,0.00044879999999999996,0.00022195
44,44,180.0,0.0005227999999999999,0.001201450845903985,0.39895,3.5255e-07,0.0005333,0.00026405
45,45,180.0,0.00043515000000000003,0.0009999747434242783,0.39875,4.7554999999999994e-07,0.00063295,0.00031364999999999995
46,46,180.0,0.00036229999999999997,0.0008325331991821385,0.39855,6.4085e-07,0.00075025,0.0003721
47,47,180.0,0.0003016,0.000692997477015369,0.39825,8.63e-07,0.0008881,0.00044075
48,48,180.0,0.0002511,0.0005769110130967043,0.39790000000000003,1.161e-06,0.00105,0.0005213500000000001
49,49,180.0,0.00020905,0.00048025237664932655,0.39749999999999996,1.5625e-06,0.0012395000000000002,0.0006157000000000001
50,50,180.0,0.00017405,0.00039979454323439706,0.397,2.101e-06,0.0014615000000000001,0.0007260999999999999
51,51,180.0,0.0001449,0.00033279132715095024,0.39644999999999997,2.8245e-06,0.0017204999999999998,0.0008549
52,52,180.0,0.0001207,0.00027716598503334407,0.39580000000000004,3.7974999999999996e-06,0.0020225,0.0010048
53,53,180.0,0.0001005,0.00023073177202890714,0.395,5.1055000000000005e-06,0.0023740000000000002,0.0011795
54,54,180.0,8.3695e-05,0.00019210132042577516,0.39405,6.8535e-06,0.0027825000000000003,0.001382
55,55,180.0,6.9705e-05,0.000159947357187497,0.393,9.1645e-06,0.0032555,0.001617
56,56,180.0,5.8059999999999996e-05,0.0001331760045206212,0.39165,1.215e-05,0.003803,0.0018874999999999999
57,57,180.0,4.836e-05,0.00011088373213615588,0.3902,1.5925e-05,0.004436,0.0022005
58,58,180.0,4.0285e-05,9.232213642961002e-05,0.3884,2.058e-05,0.005166499999999999,0.0025615000000000004
59,59,180.0,3.356e-05,7.686452637895918e-05,0.3863,2.638e-05,0.0060085,0.002976
60,60,180.0,2.7955e-05,6.398219772004385e-05,0.38385,3.4e-05,0.0069775,0.0034535
61,61,180.0,2.3295e-05,5.327137815463876e-05,0.38095,4.5129999999999997e-05,0.008091000000000001,0.004
62,62,180.0,1.9405e-05,4.433170429040709e-05,0.3776,6.362e-05,0.0093685,0.0046225
63,63,180.0,1.6175e-05,3.690993634659076e-05,0.37375,9.746e-05,0.01083,0.0053265
64,64,180.0,1.3475e-05,3.070518820597119e-05,0.3692,0.0001618,0.012490000000000001,0.006113
65,65,180.0,1.123e-05,2.5546773347900467e-05,0.364,0.00028215,0.01437,0.0069765
66,66,180.0,9.36e-06,2.124966490257397e-05,0.358,0.00049725,0.01648,0.0079035
67,67,180.0,7.801e-06,1.7667535823163073e-05,0.35119999999999996,0.0008616,0.018845,0.008875000000000001
68,68,180.0,6.502e-06,1.468238859888274e-05,0.34345,0.0014475,0.02147,0.0098625
69,69,180.0,5.4194999999999995e-06,1.2194802078822866e-05,0.33475,0.002345,0.024384999999999997,0.010825000000000001
70,70,180.0,4.518e-06,1.0122804640365646e-05,0.32495,0.0036635,0.027604999999999998,0.01172
71,71,180.0,3.7665000000000003e-06,8.39575431080106e-06,0.31405,0.005526,0.031149999999999997,0.012495
72,72,180.0,3.14e-06,6.956663159864216e-06,0.30205000000000004,0.008066,0.035035,0.013105
73,73,180.0,2.618e-06,5.758434904979553e-06,0.2889,0.011415,0.039265,0.013479999999999999
74,74,180.0,2.183e-06,4.761499174083875e-06,0.2747,0.0157,0.04385,0.01359
75,75,180.0,1.8205e-06,3.932818661294203e-06,0.25955,0.021015,0.04877,0.013395
76,76,180.0,1.5180000000000001e-06,3.243950541255714e-06,0.24355,0.0274,0.053995,0.01289
77,77,180.0,1.2655e-06,2.672272392617539e-06,0.22699999999999998,0.034835,0.05944,0.012095000000000002
78,78,180.0,1.056e-06,2.2012955496752465e-06,0.21005000000000001,0.043225,0.06498999999999999,0.011054999999999999
79,79,180.0,8.805000000000001e-07,1.810745084596263e-06,0.1931,0.052390000000000006,0.0705,0.0098425
80,80,180.0,7.3445e-07,1.4896335433271859e-06,0.17654999999999998,0.062125,0.07581,0.008549
81,81,180.0,6.1265e-07,1.2255089491353272e-06,0.16060000000000002,0.07222,0.080765,0.007267
82,82,180.0,5.1115e-07,1.008731223839307e-06,0.14555,0.082505,0.08526500000000001,0.0060750000000000005
83,83,180.0,4.2639999999999995e-07,8.305684593055889e-07,0.1315,0.092885,0.08923500000000001,0.005024
84,84,180.0,3.558e-07,6.8448015235346e-07,0.11860000000000001,0.10335,0.09265,0.004135
85,85,180.0,2.969e-07,5.644564745943925e-07,0.1069,0.11399999999999999,0.09553500000000001,0.0034045
86,86,180.0,2.478e-07,4.658238624007697e-07,0.096265,0.12484999999999999,0.097935,0.002816
