,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.65,0.0,1.5e-05,1e-06
1,1,282.05,0.8919,1.4605333408467003,0.65,1.7220000000000001e-13,2.564e-06,5.8405e-07
2,2,274.1,0.7908999999999999,1.3327043286815925,0.65,6.002e-13,2.543e-06,1.7720000000000003e-07
3,3,266.2,0.69885,1.2125429362433093,0.65,9.208e-13,2.5275e-06,9.3581e-09
4,4,258.3,0.6152,1.100051771701705,0.65,2.3525e-13,2.541e-06,2.5688e-11
5,5,250.35000000000002,0.5394,0.9951408417942111,0.65,5.083e-13,2.564e-06,2.9745000000000003e-12
6,6,242.4,0.471,0.8974484169642558,0.65,9.601999999999999e-13,2.5899999999999998e-06,4.6965e-12
7,7,234.5,0.4094,0.8063548370436227,0.65,1.592e-12,2.6185e-06,8.1305e-12
8,8,226.6,0.35415,0.721852632806189,0.65,2.4924999999999997e-12,2.6495e-06,1.994e-11
9,9,218.64999999999998,0.30485,0.6439585619919742,0.65,3.792e-12,2.684e-06,6.7375e-11
10,10,210.7,0.26095,0.5720236303059325,0.65,5.7239999999999994e-12,2.723e-06,2.656e-10
11,11,202.8,0.22205,0.5057128993810738,0.65,8.598e-12,2.7664999999999997e-06,1.1546e-09
12,12,194.9,0.18775,0.44492756542191503,0.65,1.2865e-11,2.8235e-06,6.8475e-09
13,13,186.95,0.15765,0.3894840917065515,0.65,1.725e-11,2.9285e-06,3.8765000000000003e-08
14,14,180.5,0.13145,0.33636022272216803,0.65,2.076e-11,3.1215e-06,1.18765e-07
15,15,180.0,0.10925,0.28033042583131657,0.65,2.4700000000000003e-11,3.422e-06,2.542e-07
16,16,180.0,0.090765,0.23289881325033435,0.65,2.9615e-11,3.849e-06,4.5450000000000005e-07
17,17,180.0,0.07542499999999999,0.19353712350577598,0.65,3.5975e-11,4.424e-06,7.295e-07
18,18,180.0,0.062685,0.16084691078822572,0.65,4.4440000000000004e-11,5.1705e-06,1.09145e-06
