,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.01,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.9014,1.0790232077178536,0.01,4.754e-14,2.5345e-06,6.076e-07
2,2,276.25,0.7999,0.9807451043142543,0.01,1.7375e-13,2.5230000000000002e-06,2.1985e-07
3,3,269.54999999999995,0.70765,0.8892048410510601,0.01,5.1015e-13,2.5165000000000004e-06,2.6947999999999998e-08
4,4,262.9,0.62415,0.8041202872075058,0.01,3.741e-13,2.5355e-06,1.1828999999999999e-10
5,5,256.2,0.5487,0.7254015263893697,0.01,4.137e-13,2.5695e-06,6.065e-13
6,6,249.5,0.4808,0.6527043984527144,0.01,9.835e-13,2.6115000000000003e-06,1.08135e-13
7,7,242.75,0.41974999999999996,0.5856715076400576,0.01,2.3595e-12,2.6605e-06,5.8255e-13
8,8,236.10000000000002,0.3651,0.5237674148633249,0.01,5.555e-12,2.7165e-06,3.544e-12
9,9,229.39999999999998,0.3163,0.46701239640482495,0.01,1.2525e-11,2.7784999999999997e-06,1.9525e-11
10,10,222.65,0.27285000000000004,0.41507243135952243,0.01,2.5315000000000002e-11,2.8475000000000003e-06,8.512e-11
11,11,220.0,0.2346,0.36118354590835294,0.01,4.1e-11,2.923e-06,2.1525e-10
12,12,220.0,0.20155,0.31030069774659425,0.01,5.989e-11,3.007e-06,3.858e-10
13,13,220.0,0.1732,0.26665383707057866,0.01,8.542e-11,3.1005000000000002e-06,5.8965e-10
14,14,220.0,0.14884999999999998,0.22916526361365974,0.01,1.2165e-10,3.2035e-06,8.234000000000001e-10
15,15,220.0,0.1279,0.19691123428989513,0.01,1.7365000000000002e-10,3.3165e-06,1.079e-09
16,16,220.0,0.10994999999999999,0.1692759203762902,0.01,2.4835e-10,3.439e-06,1.349e-09
17,17,220.0,0.094475,0.14545104667506584,0.01,3.546e-10,3.5715e-06,1.6295e-09
18,18,220.0,0.0812,0.125013230942035,0.01,5.0415e-10,3.7135e-06,1.9265e-09
19,19,220.0,0.0698,0.10746211234315864,0.01,7.1035e-10,3.8655000000000005e-06,2.257e-09
20,20,220.0,0.059995,0.09236661077574164,0.01,9.8575e-10,4.0264999999999995e-06,2.6495e-09
21,21,220.0,0.051574999999999996,0.07940341616307717,0.01,1.341e-09,4.1964999999999995e-06,3.142e-09
22,22,220.0,0.044335,0.06825689689554353,0.0099995,1.7790000000000002e-09,4.3755e-06,3.7805e-09
23,23,220.0,0.03812,0.0586884441716231,0.009999,2.2975000000000004e-09,4.5605e-06,4.6115e-09
24,24,220.0,0.03277,0.05045173969970439,0.009999,2.8925e-09,4.753e-06,5.6805e-09
25,25,220.0,0.028175,0.04337741128538222,0.009999,3.556e-09,4.95e-06,7.033e-09
26,26,220.0,0.024225,0.03729610612486431,0.009999,4.285e-09,5.152e-06,8.713e-09
27,27,220.0,0.020835,0.03207696068774407,0.009999,5.079e-09,5.3565e-06,1.0765e-08
28,28,220.0,0.017915,0.02758141358911529,0.009999,5.9415e-09,5.564e-06,1.3245e-08
29,29,220.0,0.015405,0.02371709057217313,0.009999,6.875e-09,5.772e-06,1.6205e-08
30,30,220.0,0.01325,0.020399315235519713,0.009999,7.884e-09,5.98e-06,1.9725e-08
31,31,220.0,0.01139,0.01753571332280969,0.009999,8.9715e-09,6.187e-06,2.3900000000000002e-08
32,32,220.0,0.0098,0.015087786988652986,0.009998,1.01375e-08,6.3935e-06,2.8840000000000002e-08
