,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.7,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.8913,1.4852188877042136,0.7,1.744e-13,2.769e-06,5.88e-07
2,2,276.25,0.7908999999999999,1.349880736557341,0.7,5.848e-13,2.7564999999999998e-06,1.808e-07
3,3,269.54999999999995,0.6997,1.223907477476903,0.7,8.963e-13,2.7540000000000002e-06,9.935449999999999e-09
4,4,262.9,0.6171500000000001,1.1068179507993479,0.7,2.183e-13,2.785e-06,2.5625e-11
5,5,256.2,0.5426,0.9985658531091293,0.7,4.4545e-13,2.8274999999999996e-06,2.6844999999999997e-12
6,6,249.5,0.47540000000000004,0.8983895141763716,0.7,8.375e-13,2.8755e-06,3.7039999999999996e-12
7,7,242.75,0.41500000000000004,0.806055424488825,0.7,1.395e-12,2.9290000000000002e-06,4.907e-12
8,8,236.10000000000002,0.36095,0.7208204610342076,0.7,2.1995e-12,2.9885000000000003e-06,8.069e-12
9,9,229.39999999999998,0.3127,0.6427032773659601,0.7,3.377e-12,3.0545e-06,1.718e-11
10,10,222.65,0.2698,0.5713408712696602,0.7,5.1465e-12,3.1284999999999998e-06,3.8775e-11
11,11,220.0,0.2319,0.4969973976268298,0.7,7.6385e-12,3.2114999999999997e-06,7.197000000000001e-11
12,12,220.0,0.1993,0.4271305793486449,0.7,1.1255000000000001e-11,3.3065e-06,1.2185e-10
13,13,220.0,0.17125,0.3670151114820734,0.7,1.665e-11,3.4165000000000002e-06,2.063e-10
14,14,220.0,0.14715,0.31536510166956333,0.7,2.4700000000000003e-11,3.543e-06,3.5279999999999996e-10
15,15,220.0,0.1265,0.2711089729509252,0.7,3.6185e-11,3.689e-06,6.19e-10
16,16,220.0,0.10869999999999999,0.2329608329892902,0.7,5.12e-11,3.8570000000000005e-06,1.1807999999999999e-09
17,17,220.0,0.093415,0.20020272530379468,0.7,6.5965e-11,4.05e-06,2.6965e-09
18,18,220.0,0.08029,0.17207383054610217,0.7,6.6645e-11,4.2765000000000005e-06,7.713000000000001e-09
19,19,220.0,0.06901,0.14789905618971438,0.7,5.061e-11,4.552e-06,2.5809999999999998e-08
20,20,220.0,0.059325,0.12714261592234505,0.7,4.1825e-11,4.92e-06,8.3935e-08
21,21,220.0,0.050995,0.10929015466002923,0.7,4.2085e-11,5.439e-06,2.2115e-07
22,22,220.0,0.043840000000000004,0.09395590440237032,0.7,4.6359999999999996e-11,6.1615e-06,4.678e-07
23,23,220.0,0.03769,0.08077552756554195,0.7,5.3544999999999994e-11,7.1285e-06,8.454e-07
24,24,220.0,0.032405,0.06944898114022154,0.7,6.428e-11,8.380000000000001e-06,1.3735e-06
25,25,220.0,0.027860000000000003,0.05970836960422049,0.7,8.017500000000001e-11,9.9605e-06,2.0715e-06
26,26,220.0,0.023955,0.05133937669688658,0.7,1.039e-10,1.192e-05,2.9630000000000003e-06
