,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.2,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.89865,1.1918612537839246,0.2,1.6790000000000002e-13,2.7629999999999996e-06,5.552e-07
2,2,276.25,0.7974,1.0832247727638225,0.2,6.198e-13,2.7495e-06,1.46045e-07
3,3,269.54999999999995,0.7054499999999999,0.9821356533290866,0.2,6.927000000000001e-13,2.75e-06,3.4379e-09
4,4,262.9,0.6222000000000001,0.8881452440265731,0.2,2.0235e-13,2.782e-06,9.231e-12
5,5,256.2,0.54705,0.801295070136899,0.2,4.6815e-13,2.822e-06,6.766e-13
6,6,249.5,0.47925,0.7208354645307427,0.2,9.241e-13,2.869e-06,1.06e-12
7,7,242.75,0.4184,0.6468104251101041,0.2,1.67e-12,2.9215e-06,2.271e-12
8,8,236.10000000000002,0.36395,0.578482613338519,0.2,2.9e-12,2.9795e-06,6.8330000000000005e-12
9,9,229.39999999999998,0.3153,0.515792628447027,0.2,4.9465e-12,3.044e-06,2.2895e-11
10,10,222.65,0.272,0.45844873471191666,0.2,8.211e-12,3.115e-06,6.6175e-11
11,11,220.0,0.23385,0.39889561970792003,0.2,1.2440000000000001e-11,3.195e-06,1.321e-10
12,12,220.0,0.2009,0.342690314329373,0.2,1.782e-11,3.2855e-06,2.1445000000000002e-10
13,13,220.0,0.17265,0.29450215418447495,0.2,2.4955e-11,3.389e-06,3.2745000000000004e-10
14,14,220.0,0.1484,0.2531370963698633,0.2,3.4745e-11,3.5075e-06,4.9355e-10
15,15,220.0,0.1275,0.21748638676067958,0.2,4.843e-11,3.6429999999999997e-06,7.442e-10
16,16,220.0,0.10955,0.18686771512723596,0.2,6.7925e-11,3.7970000000000002e-06,1.1235e-09
17,17,220.0,0.094185,0.1606584733848636,0.2,9.6155e-11,3.973e-06,1.691e-09
18,18,220.0,0.08095,0.13808253364707918,0.2,1.373e-10,4.1724999999999994e-06,2.5345000000000003e-09
19,19,220.0,0.06958,0.11868786539496676,0.2,1.9605e-10,4.3985e-06,3.831e-09
20,20,220.0,0.05981,0.102022438135251,0.2,2.7205e-10,4.654e-06,6.0815000000000006e-09
21,21,220.0,0.051415,0.08770245247500016,0.2,3.4235e-10,4.9445e-06,1.09045e-08
22,22,220.0,0.0442,0.07539528247905165,0.2,3.5385e-10,5.278e-06,2.33e-08
23,23,220.0,0.037995,0.06481094691089834,0.2,3.0864999999999996e-10,5.6759999999999995e-06,5.5845e-08
24,24,220.0,0.032670000000000005,0.055727695678294595,0.2,2.762e-10,6.1725e-06,1.303e-07
25,25,220.0,0.028089999999999997,0.04791524939515103,0.2,2.803e-10,6.8065e-06,2.7115e-07
26,26,220.0,0.024149999999999998,0.04119450138864531,0.2,3.1555e-10,7.613500000000001e-06,4.996000000000001e-07
27,27,220.0,0.020765,0.03542046023766687,0.2,3.7895e-10,8.626e-06,8.3405e-07
28,28,220.0,0.017855000000000003,0.030456663370736433,0.2,4.7295e-10,9.876e-06,1.2925e-06
29,29,220.0,0.015359999999999999,0.026200763844069563,0.2,6.037999999999999e-10,1.1405e-05,1.895e-06
30,30,220.0,0.013205000000000001,0.02252482805247681,0.2,7.81e-10,1.3255000000000001e-05,2.6625000000000003e-06
31,31,220.0,0.01136,0.019377682549997183,0.2,1.01725e-09,1.5465000000000002e-05,3.6205e-06
32,32,220.0,0.0097705,0.016666362331007725,0.2,1.329e-09,1.8105e-05,4.7985e-06
33,33,220.0,0.0084025,0.014332870923366891,0.2,1.736e-09,2.124e-05,6.232000000000001e-06
34,34,220.0,0.007228,0.01232944653533199,0.2,2.2645e-09,2.4945e-05,7.959e-06
35,35,220.0,0.006217,0.010604915837022796,0.2,2.9445e-09,2.9315e-05,1.0027e-05
36,36,220.0,0.005348,0.009122136836216719,0.1999,3.814e-09,3.446e-05,1.249e-05
37,37,220.0,0.004600999999999999,0.00784799504175884,0.1999,4.917e-09,4.0505e-05,1.5415e-05
38,38,220.0,0.0039585,0.006752096997816453,0.1999,6.3075e-09,4.7595e-05,1.8865e-05
39,39,220.0,0.003406,0.005809710365181426,0.1999,8.05e-09,5.5895000000000006e-05,2.294e-05
40,40,220.0,0.0029300000000000003,0.004997808249869747,0.1999,1.02185e-08,6.561e-05,2.7725e-05
41,41,220.0,0.0025215,0.004301039656776588,0.1999,1.291e-08,7.697e-05,3.335e-05
42,42,220.0,0.0021695,0.003700546989622553,0.19985,1.623e-08,9.024e-05,3.993e-05
43,43,220.0,0.001867,0.0031845119595048177,0.1998,2.032e-08,0.00010575,4.764e-05
44,44,220.0,0.0016065,0.00274020661926428,0.1998,2.5345e-08,0.0001238,5.6655e-05
45,45,220.0,0.0013830000000000001,0.0023589477002221347,0.19974999999999998,3.1504999999999997e-08,0.0001449,6.717999999999999e-05
46,46,220.0,0.00119,0.0020297260836170754,0.1997,3.906e-08,0.00016945,7.9475e-05
47,47,220.0,0.00102445,0.0017473810439615533,0.1997,4.8329999999999997e-08,0.0001981,9.3805e-05
48,48,220.0,0.0008816,0.0015036736756108577,0.1996,5.9715e-08,0.0002315,0.0001105
49,49,220.0,0.0007588499999999999,0.0012943017057077807,0.19955,7.373e-08,0.00027039999999999996,0.00013005
50,50,220.0,0.00065325,0.0011141580864246852,0.19945000000000002,9.1035e-08,0.00031575,0.00015270000000000003
51,51,220.0,0.00056235,0.000959123959654302,0.1994,1.1245e-07,0.00036855,0.00017915
52,52,220.0,0.0004841,0.0008256261696557985,0.19924999999999998,1.391e-07,0.00043005,0.00021
53,53,220.0,0.0004168,0.0007108365794106414,0.19915,1.7239999999999998e-07,0.0005017,0.00024585
54,54,220.0,0.00035884999999999997,0.0006119998333228365,0.19905,2.143e-07,0.0005850499999999999,0.00028755
55,55,220.0,0.00030895,0.0005268702102798462,0.19885,2.6734999999999997e-07,0.0006820999999999999,0.00033615
56,56,220.0,0.00026605,0.00045369008952696107,0.19865,3.351e-07,0.000795,0.0003926
57,57,220.0,0.00022909999999999999,0.00039066616445770545,0.19845000000000002,4.225e-07,0.00092635,0.00045825
58,58,220.0,0.0001973,0.0003364232898014838,0.1982,5.3645e-07,0.001079,0.0005345
59,59,220.0,0.00016994999999999998,0.00028976952365975466,0.19790000000000002,6.864e-07,0.0012565,0.0006230000000000001
60,60,220.0,0.00014635,0.0002495122914556548,0.19755,8.855499999999999e-07,0.001462,0.00072555
61,61,220.0,0.000126,0.00021479961916723162,0.19715,1.153e-06,0.0017000000000000001,0.0008443000000000001
62,62,220.0,0.00010855000000000001,0.00018503485793704486,0.19669999999999999,1.5135e-06,0.0019760000000000003,0.0009814
63,63,220.0,9.3505e-05,0.00015937000587987622,0.19615,2.006e-06,0.002294,0.00114
64,64,220.0,8.054500000000001e-05,0.0001372643768865676,0.19555,2.6855e-06,0.002661,0.0013224999999999999
65,65,220.0,6.9385e-05,0.00011822846356264024,0.19485000000000002,3.6329999999999998e-06,0.003083,0.001532
66,66,220.0,5.9775e-05,0.00010183678639864577,0.19405,4.9705e-06,0.0035685,0.0017725000000000002
67,67,220.0,5.1495e-05,8.771458068381208e-05,0.19315,6.8745e-06,0.0041235,0.0020475
68,68,220.0,4.4365e-05,7.555121949762832e-05,0.19205,9.581e-06,0.004757,0.0023615
69,69,220.0,3.8225e-05,6.507868264162858e-05,0.19085000000000002,1.3355e-05,0.005478,0.002717
70,70,220.0,3.2934999999999996e-05,5.605514927852801e-05,0.18945,1.8415e-05,0.0062965,0.00312
71,71,220.0,2.8385e-05,4.829502002668008e-05,0.1879,2.48e-05,0.007220000000000001,0.003574
72,72,220.0,2.446e-05,4.1601220225840314e-05,0.18614999999999998,3.2285e-05,0.00826,0.004085
73,73,220.0,2.1075e-05,3.582816321702714e-05,0.18415,4.07e-05,0.0094275,0.004657
74,74,220.0,1.8165e-05,3.086552087651169e-05,0.1819,5.0905e-05,0.010735,0.0052965
75,75,220.0,1.5655e-05,2.6585688469859163e-05,0.1794,6.717499999999999e-05,0.012199999999999999,0.0060085
76,76,220.0,1.349e-05,2.289364853686006e-05,0.17655,0.00010165,0.013835,0.0067945
77,77,220.0,1.1629999999999999e-05,1.9722316494959216e-05,0.17345,0.00018114999999999999,0.01566,0.0076489999999999995
78,78,220.0,1.00265e-05,1.698669667777243e-05,0.1699,0.00035289999999999996,0.017695000000000002,0.0085545
79,79,220.0,8.6415e-06,1.462327539241039e-05,0.16605,0.00068425,0.01994,0.0094805
80,80,220.0,7.45e-06,1.2588354298335774e-05,0.1618,0.001258,0.022415,0.01039
81,81,220.0,6.423e-06,1.0832383811205634e-05,0.15710000000000002,0.0021685,0.02513,0.011245
82,82,220.0,5.538e-06,9.317546631749294e-06,0.152,0.0035155,0.028104999999999998,0.012
83,83,220.0,4.775e-06,8.009820497189845e-06,0.14645,0.0054025,0.031345,0.01261
84,84,220.0,4.1175e-06,6.8819073066787675e-06,0.14055,0.0079335,0.034875,0.01304
85,85,220.0,3.5505e-06,5.907979356288408e-06,0.13415,0.011205,0.038685,0.01324
86,86,220.0,3.062e-06,5.068578614385375e-06,0.1274,0.015285,0.04278,0.01319
87,87,220.0,2.6409999999999998e-06,4.345255602816716e-06,0.12029999999999999,0.020235,0.04715,0.012875000000000001
88,88,220.0,2.278e-06,3.7224204824283248e-06,0.113,0.02605,0.051739999999999994,0.012285
89,89,220.0,1.9655e-06,3.187467430074136e-06,0.1055,0.032685,0.056495000000000004,0.011455
90,90,220.0,1.6955000000000001e-06,2.7271439144269253e-06,0.097965,0.040045,0.06135,0.010409999999999999
91,91,220.0,1.463e-06,2.333002047149387e-06,0.090535,0.048015,0.06620999999999999,0.0092315
92,92,220.0,1.262e-06,1.994812243969646e-06,0.08333,0.05641,0.07099,0.007983
93,93,220.0,1.089e-06,1.706286314649988e-06,0.07647000000000001,0.065075,0.07561000000000001,0.006753
94,94,220.0,9.398e-07,1.4599787964659828e-06,0.07006499999999999,0.073835,0.07999999999999999,0.0056165
95,95,220.0,8.111500000000001e-07,1.2498832197498197e-06,0.06419,0.08260500000000001,0.084095,0.0046285
96,96,220.0,7.0015e-07,1.0705978996872746e-06,0.058875,0.09131,0.08787,0.003817
97,97,220.0,6.044e-07,9.175966249261924e-07,0.05415,0.09995499999999999,0.09131,0.003189
98,98,220.0,5.218499999999999e-07,7.870023422048243e-07,0.049995,0.1086,0.094425,0.002739
99,99,220.0,4.5054999999999997e-07,6.752732297111117e-07,0.046384999999999996,0.11725,0.097225,0.0024575
