,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.8,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.88985,1.5433252270994144,0.8,1.441e-13,2.7445e-06,6.041000000000001e-07
2,2,276.25,0.7896000000000001,1.4026685674567458,0.8,4.8075e-13,2.7335e-06,2.0274999999999999e-07
3,3,269.54999999999995,0.6986,1.2718602485583697,0.8,8.822e-13,2.7309999999999998e-06,1.70035e-08
4,4,262.9,0.61615,1.1501275580535548,0.8,2.769e-13,2.761e-06,4.6811e-11
5,5,256.2,0.54165,1.0375039647041109,0.8,4.597e-13,2.8045e-06,3.233e-12
6,6,249.5,0.4746,0.9334849636756876,0.8,8.7935e-13,2.854e-06,4.2255e-12
7,7,242.75,0.41435,0.8376416189814823,0.8,1.4715e-12,2.909e-06,5.434e-12
8,8,236.10000000000002,0.36035,0.748994592490812,0.8,2.325e-12,2.97e-06,8.494e-12
9,9,229.39999999999998,0.31220000000000003,0.6678664510465635,0.8,3.563e-12,3.038e-06,1.7209999999999998e-11
10,10,222.65,0.2693,0.593558866602645,0.8,5.385e-12,3.114e-06,3.7345e-11
11,11,220.0,0.23155,0.5165022853278008,0.8,7.864499999999999e-12,3.1994999999999996e-06,6.6885e-11
12,12,220.0,0.19895,0.44378376017875254,0.8,1.138e-11,3.2975e-06,1.1069000000000001e-10
13,13,220.0,0.17099999999999999,0.3814376627045872,0.8,1.6635e-11,3.411e-06,1.8845e-10
14,14,220.0,0.14695,0.3277910207068012,0.8,2.4575000000000003e-11,3.542e-06,3.3755000000000004e-10
15,15,220.0,0.12625,0.28161698791771106,0.8,3.595e-11,3.6925e-06,6.5835e-10
16,16,220.0,0.10850000000000001,0.2420233125461399,0.8,4.974e-11,3.867e-06,1.4930000000000001e-09
17,17,220.0,0.093265,0.20803967088944175,0.8,5.7700000000000005e-11,4.07e-06,4.1444999999999995e-09
18,18,220.0,0.08016000000000001,0.17880727115572237,0.8,4.792e-11,4.311e-06,1.3762e-08
19,19,220.0,0.068905,0.15370153883626742,0.8,3.6695e-11,4.6205e-06,4.8335e-08
20,20,220.0,0.05923,0.13212020649735925,0.8,3.4764999999999996e-11,5.052e-06,1.4405e-07
21,21,220.0,0.050915,0.11357253628502671,0.8,3.7215e-11,5.662e-06,3.3555e-07
22,22,220.0,0.043765,0.09762355422389325,0.8,4.19e-11,6.4915000000000004e-06,6.4665e-07
23,23,220.0,0.03763,0.08393866427493878,0.8,4.875e-11,7.5815e-06,1.09665e-06
24,24,220.0,0.032350000000000004,0.07216096422658806,0.8,5.8535e-11,8.973e-06,1.7045e-06
