,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.15,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.89935,1.162205319448466,0.15,1.493e-13,2.75e-06,5.571999999999999e-07
2,2,276.25,0.79805,1.0563101355253464,0.15,5.6415e-13,2.7370000000000002e-06,1.49365e-07
3,3,269.54999999999995,0.7060500000000001,0.9577665968820004,0.15,7.032500000000001e-13,2.738e-06,4.0633e-09
4,4,262.9,0.6227,0.8660677023356316,0.15,2.1575e-13,2.7705e-06,1.0483e-11
5,5,256.2,0.54745,0.7813199221728804,0.15,4.799e-13,2.8115e-06,5.1835e-13
6,6,249.5,0.47965,0.7029387136074872,0.15,9.647000000000001e-13,2.8595000000000003e-06,8.149000000000001e-13
7,7,242.75,0.41879999999999995,0.630828052493569,0.15,1.783e-12,2.913e-06,1.978e-12
8,8,236.10000000000002,0.36419999999999997,0.5640369010646904,0.15,3.1539999999999997e-12,2.9725e-06,6.4845e-12
9,9,229.39999999999998,0.31555,0.5029656597660583,0.15,5.4395e-12,3.0385e-06,2.2515e-11
10,10,222.65,0.2722,0.44702209015573197,0.15,9.039999999999999e-12,3.112e-06,6.6035e-11
11,11,220.0,0.23405,0.38899993444526904,0.15,1.361e-11,3.1935e-06,1.3215e-10
12,12,220.0,0.2011,0.3342357907443112,0.15,1.9414999999999998e-11,3.2860000000000004e-06,2.1645e-10
13,13,220.0,0.1728,0.28720012256537353,0.15,2.731e-11,3.3925e-06,3.3915e-10
14,14,220.0,0.1485,0.24681260537837518,0.15,3.8455e-11,3.5145e-06,5.309999999999999e-10
15,15,220.0,0.1276,0.21207601653898062,0.15,5.4455e-11,3.653e-06,8.3135e-10
16,16,220.0,0.10965,0.18224243906281118,0.15,7.771000000000001e-11,3.811e-06,1.286e-09
17,17,220.0,0.09426000000000001,0.15666367822807847,0.15,1.119e-10,3.99e-06,1.943e-09
18,18,220.0,0.081015,0.13464998836711406,0.15,1.6270000000000002e-10,4.193e-06,2.848e-09
19,19,220.0,0.069635,0.11573599890875985,0.15,2.3795e-10,4.4210000000000005e-06,4.056500000000001e-09
20,20,220.0,0.05986,0.09948958004075441,0.15,3.4755e-10,4.6765e-06,5.668999999999999e-09
21,21,220.0,0.051455,0.08552015290863824,0.15,4.9805e-10,4.9625e-06,7.9735e-09
22,22,220.0,0.044235,0.07352024058277647,0.15,6.7415e-10,5.28e-06,1.1874999999999999e-08
23,23,220.0,0.038029999999999994,0.06320729679093169,0.15,8.02e-10,5.634999999999999e-06,2.014e-08
24,24,220.0,0.032695,0.05434032638883434,0.15,7.8535e-10,6.04e-06,4.0355e-08
25,25,220.0,0.028110000000000003,0.04671988538044945,0.15,6.825e-10,6.5195e-06,8.8655e-08
26,26,220.0,0.02417,0.040171460275817306,0.15,6.224e-10,7.1115e-06,1.8849999999999997e-07
27,27,220.0,0.020784999999999998,0.03454546775684318,0.15,6.314999999999999e-10,7.8545e-06,3.6355e-07
28,28,220.0,0.017875000000000002,0.02970894453330834,0.15,6.982e-10,8.7825e-06,6.343e-07
29,29,220.0,0.015369999999999998,0.025545547563727396,0.15,8.166500000000001e-10,9.931e-06,1.0197e-06
30,30,220.0,0.013219999999999999,0.021972174573559697,0.15,9.895e-10,1.1325e-05,1.5385e-06
31,31,220.0,0.01137,0.018897413171036413,0.15,1.2255e-09,1.3025e-05,2.2125e-06
32,32,220.0,0.0097795,0.016253950582040672,0.15,1.5365e-09,1.5055e-05,3.066e-06
33,33,220.0,0.0084095,0.013976967123459983,0.15,1.941e-09,1.749e-05,4.1265e-06
34,34,220.0,0.0072335,0.012022418701486064,0.15,2.4585e-09,2.0379999999999998e-05,5.427e-06
35,35,220.0,0.006222,0.010341275099528523,0.15,3.1155e-09,2.38e-05,7.005499999999999e-06
36,36,220.0,0.0053525,0.008896140423173922,0.15,3.941e-09,2.785e-05,8.9065e-06
37,37,220.0,0.004605,0.007653572463209641,0.14995,4.9715e-09,3.2619999999999996e-05,1.1180000000000001e-05
38,38,220.0,0.0039615,0.006583912280729457,0.1499,6.2475e-09,3.824e-05,1.3895e-05
39,39,220.0,0.003408,0.005664028518621065,0.1499,7.818999999999999e-09,4.484e-05,1.711e-05
40,40,220.0,0.0029325,0.004873776451582385,0.1499,9.747000000000001e-09,5.2595e-05,2.0915e-05
41,41,220.0,0.0025235,0.004194043669060905,0.1499,1.2095e-08,6.169e-05,2.5410000000000002e-05
42,42,220.0,0.0021715,0.003609041640570265,0.1499,1.4955e-08,7.2365e-05,3.0705e-05
43,43,220.0,0.0018685,0.00310547477995552,0.1499,1.8435e-08,8.486999999999999e-05,3.693e-05
44,44,220.0,0.001608,0.002672399834394647,0.1498,2.265e-08,9.953499999999999e-05,4.4250000000000005e-05
45,45,220.0,0.001384,0.0023001460372422075,0.1498,2.778e-08,0.00011674999999999999,5.2845e-05
46,46,220.0,0.001191,0.0019794096973540383,0.1498,3.403e-08,0.00013685,6.2935e-05
47,47,220.0,0.00102535,0.0017040354132622998,0.1497,4.165e-08,0.00016045,7.476499999999999e-05
48,48,220.0,0.0008823500000000001,0.0014664042550539926,0.1497,5.098e-08,0.00018805,8.863999999999999e-05
49,49,220.0,0.0007594500000000001,0.001262141395268802,0.14965,6.2455e-08,0.00022045,0.0001049
50,50,220.0,0.0006538,0.0010865532568936367,0.1496,7.662000000000001e-08,0.00025845,0.00012395
51,51,220.0,0.0005628,0.000935292702789904,0.1495,9.4215e-08,0.00030295,0.00014629999999999998
52,52,220.0,0.00048455000000000004,0.0008052322252205198,0.1494,1.162e-07,0.0003551,0.00017245
53,53,220.0,0.00041715000000000003,0.0006932117972393433,0.1493,1.439e-07,0.00041620000000000003,0.0002031
54,54,220.0,0.00035915000000000003,0.0005968196518093698,0.1492,1.791e-07,0.00048775,0.00023899999999999998
55,55,220.0,0.00030925,0.0005138801391312955,0.14905000000000002,2.2430000000000002e-07,0.00057155,0.00028094999999999997
56,56,220.0,0.00026625,0.0004424266911132919,0.14895,2.83e-07,0.0006696,0.00033005
57,57,220.0,0.0002293,0.00038100986445557334,0.14875,3.6e-07,0.00078425,0.00038734999999999996
58,58,220.0,0.00019745,0.0003280757820574934,0.14855000000000002,4.62e-07,0.0009182000000000001,0.0004543
59,59,220.0,0.00017004999999999999,0.0002825274969915356,0.14825,5.987e-07,0.0010739999999999999,0.0005323
60,60,220.0,0.00014645,0.00024330875905861037,0.14800000000000002,7.8355e-07,0.001256,0.0006230000000000001
61,61,220.0,0.0001261,0.00020948432589229773,0.14765,1.0363e-06,0.0014675,0.0007283
62,62,220.0,0.00010865,0.0001804853074842653,0.1473,1.386e-06,0.0017125,0.00085025
63,63,220.0,9.358000000000001e-05,0.00015543370459881908,0.14679999999999999,1.877e-06,0.001996,0.0009912
64,64,220.0,8.0605e-05,0.00013387372171066875,0.14634999999999998,2.575e-06,0.0023235,0.0011535
65,65,220.0,6.944e-05,0.00011531643205951844,0.14575,3.5794999999999998e-06,0.0026995,0.0013405000000000001
66,66,220.0,5.982000000000001e-05,9.932651230965515e-05,0.14505,5.0339999999999996e-06,0.0031314999999999997,0.001554
67,67,220.0,5.154e-05,8.556632546537931e-05,0.14429999999999998,7.133e-06,0.0036249999999999998,0.0017980000000000001
68,68,220.0,4.4405000000000006e-05,7.370542152692556e-05,0.14335,1.01085e-05,0.004186499999999999,0.0020755
69,69,220.0,3.8255e-05,6.348482358040654e-05,0.14235,1.4174999999999999e-05,0.0048235,0.0023895
70,70,220.0,3.2965e-05,5.469306187888446e-05,0.1412,1.9415e-05,0.0055425000000000006,0.0027425
71,71,220.0,2.8405e-05,4.711602987682879e-05,0.13995000000000002,2.5615e-05,0.006351,0.00314
72,72,220.0,2.448e-05,4.0593420392853235e-05,0.1385,3.2340000000000005e-05,0.0072580000000000006,0.0035845
73,73,220.0,2.1095e-05,3.496809805559626e-05,0.13685,3.9355000000000005e-05,0.008272999999999999,0.0040809999999999996
74,74,220.0,1.8175e-05,3.0115897334835003e-05,0.135,4.788e-05,0.009408,0.0046359999999999995
75,75,220.0,1.5669999999999997e-05,2.595375167447022e-05,0.13295,6.3315e-05,0.010675,0.005252
76,76,220.0,1.3505e-05,2.23558796224222e-05,0.1306,0.00010037,0.0121,0.005931
77,77,220.0,1.164e-05,1.9256334275154723e-05,0.128,0.00019050000000000002,0.01369,0.0066625
78,78,220.0,1.0035499999999999e-05,1.6589075550347716e-05,0.12515,0.00038645,0.015455,0.0074265
79,79,220.0,8.649000000000001e-06,1.4282362265947912e-05,0.12195,0.0007595,0.017415,0.00819
80,80,220.0,7.4565000000000005e-06,1.229637950674656e-05,0.1184,0.0013930000000000001,0.019575000000000002,0.008917000000000001
81,81,220.0,6.428e-06,1.0582077604041375e-05,0.11460000000000001,0.002379,0.021949999999999997,0.0095665
82,82,220.0,5.5425e-06,9.103898360924617e-06,0.1104,0.00381,0.02455,0.010096500000000001
83,83,220.0,4.7789999999999995e-06,7.827775627965971e-06,0.10585,0.005778,0.02738,0.010475
84,84,220.0,4.1205e-06,6.725876191363963e-06,0.10095499999999999,0.008366499999999999,0.03046,0.01066
85,85,220.0,3.5535e-06,5.776413307236425e-06,0.095775,0.011640000000000001,0.033765,0.010624999999999999
