,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.45,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.895,1.3392023508871505,0.45,2.0534999999999998e-13,2.7869999999999997e-06,5.64e-07
2,2,276.25,0.79415,1.2171187618552401,0.45,7.034e-13,2.7734999999999998e-06,1.5264e-07
3,3,269.54999999999995,0.7026,1.1035739849029962,0.45,7.358499999999999e-13,2.773e-06,3.77235e-09
4,4,262.9,0.6196999999999999,0.9979839420019393,0.45,1.8559999999999999e-13,2.8045e-06,1.0711999999999999e-11
5,5,256.2,0.5448,0.9003069791717805,0.45,4.3989999999999997e-13,2.8445e-06,1.6090000000000001e-12
6,6,249.5,0.4773,0.8099412681524372,0.45,8.206000000000001e-13,2.8904999999999997e-06,2.3575e-12
7,7,242.75,0.41674999999999995,0.7268570601838744,0.45,1.382e-12,2.9415e-06,3.525e-12
8,8,236.10000000000002,0.36245000000000005,0.6499572018555729,0.45,2.2265e-12,2.999e-06,7.0855e-12
9,9,229.39999999999998,0.314,0.5795205993950279,0.45,3.5440000000000002e-12,3.0625e-06,1.8385e-11
10,10,222.65,0.27085000000000004,0.5150374199594688,0.45,5.674e-12,3.1325e-06,4.7995e-11
11,11,220.0,0.2329,0.4482078422321299,0.45,8.774499999999999e-12,3.2114999999999997e-06,9.714e-11
12,12,220.0,0.2001,0.3850853981808879,0.45,1.3174999999999999e-11,3.302e-06,1.6845e-10
13,13,220.0,0.17195,0.33091171525993684,0.45,1.9389999999999997e-11,3.4055e-06,2.756e-10
14,14,220.0,0.1478,0.28443589137746533,0.45,2.8035e-11,3.525e-06,4.3485e-10
15,15,220.0,0.127,0.24440702444164397,0.45,3.9750000000000005e-11,3.661e-06,6.6875e-10
16,16,220.0,0.10915,0.21005532855507825,0.45,5.521e-11,3.817e-06,1.03285e-09
17,17,220.0,0.0938,0.18051479460001732,0.45,7.4405e-11,3.9955e-06,1.717e-09
18,18,220.0,0.08062,0.1551503492854145,0.45,9.321000000000001e-11,4.2000000000000004e-06,3.411e-09
19,19,220.0,0.0693,0.13336540878262285,0.45,9.647e-11,4.4375e-06,8.5865e-09
20,20,220.0,0.059565,0.11463074598926273,0.45,7.728500000000001e-11,4.724e-06,2.5599999999999998e-08
21,21,220.0,0.051205,0.09854222478548451,0.45,6.295e-11,5.095e-06,7.6375e-08
22,22,220.0,0.044020000000000004,0.0847149536273248,0.45,6.2365e-11,5.603e-06,1.944e-07
23,23,220.0,0.03784,0.07282177352647644,0.45,7.013e-11,6.295499999999999e-06,4.09e-07
24,24,220.0,0.032534999999999994,0.06261250311968569,0.45,8.464e-11,7.214e-06,7.416e-07
25,25,220.0,0.027975,0.053836960879305236,0.45,1.0724999999999999e-10,8.3955e-06,1.211e-06
26,26,220.0,0.024055,0.04629307704548402,0.45,1.41e-10,9.8785e-06,1.8365000000000001e-06
27,27,220.0,0.02068,0.03979802669474385,0.45,1.906e-10,1.1714999999999999e-05,2.6395e-06
28,28,220.0,0.017785000000000002,0.0342267191211864,0.45,2.626e-10,1.3939999999999999e-05,3.6445000000000004e-06
29,29,220.0,0.015295,0.029434819043198328,0.45,3.6585000000000003e-10,1.6624999999999998e-05,4.8795e-06
30,30,220.0,0.013155,0.025316480701938877,0.45,5.119500000000001e-10,1.9835000000000002e-05,6.379e-06
31,31,220.0,0.011315,0.021775480742529253,0.45,7.163499999999999e-10,2.3645e-05,8.184e-06
32,32,220.0,0.0097315,0.01872725358700517,0.4499,9.988000000000001e-10,2.8155e-05,1.03415e-05
33,33,220.0,0.008368,0.01610337802120213,0.4499,1.385e-09,3.348e-05,1.2905e-05
34,34,220.0,0.0071979999999999995,0.013851868340327827,0.4499,1.909e-09,3.9735e-05,1.5935e-05
35,35,220.0,0.006192,0.011915955474627725,0.4499,2.6125000000000002e-09,4.7075e-05,1.951e-05
36,36,220.0,0.0053265,0.01025041667132783,0.4499,3.5494999999999998e-09,5.5675e-05,2.3725e-05
37,37,220.0,0.0045825,0.008818688734525165,0.4499,4.789e-09,6.5735e-05,2.867e-05
38,38,220.0,0.003942,0.007585960507437284,0.44984999999999997,6.4165e-09,7.75e-05,3.4465e-05
39,39,220.0,0.0033915,0.0065264736169243056,0.4498,8.539999999999999e-09,9.122000000000001e-05,4.125e-05
40,40,220.0,0.0029185,0.005616290839615634,0.4498,1.129e-08,0.0001072,4.9170000000000005e-05
41,41,220.0,0.002511,0.0048320384956661525,0.44975,1.4845e-08,0.00012585,5.842e-05
42,42,220.0,0.0021609999999999997,0.004158462853508295,0.4497,1.9405e-08,0.00014754999999999998,6.9205e-05
43,43,220.0,0.0018595,0.0035783201874258837,0.4497,2.5225000000000003e-08,0.0001728,8.176e-05
44,44,220.0,0.0015999999999999999,0.003078853495604785,0.4496,3.2635e-08,0.0002022,9.637e-05
45,45,220.0,0.001377,0.0026497189603595325,0.44955,4.2014999999999996e-08,0.0002363,0.00011335
46,46,220.0,0.0011855,0.0022811586215725262,0.44945,5.3855e-08,0.00027585,0.00013309999999999998
47,47,220.0,0.0010198999999999998,0.001962504617588213,0.4494,6.875e-08,0.00032175,0.000156
48,48,220.0,0.000878,0.0016893843901567714,0.44925,8.7445e-08,0.00037505,0.00018255000000000002
49,49,220.0,0.0007558,0.0014542306143894663,0.44915,1.1085e-07,0.00043675,0.00021339999999999998
50,50,220.0,0.00065055,0.0012517033246203374,0.44905,1.4005e-07,0.0005082,0.00024905
51,51,220.0,0.0005600500000000001,0.0010775175676360834,0.44884999999999997,1.7655e-07,0.00059095,0.0002904
52,52,220.0,0.00048215,0.0009275964706060802,0.44865,2.2195e-07,0.0006866999999999999,0.00033815
53,53,220.0,0.0004151,0.0007985681548799223,0.44845,2.7859999999999997e-07,0.0007974,0.00039345
54,54,220.0,0.0003574,0.0006875268442629892,0.4482,3.4914999999999997e-07,0.0009253499999999999,0.00045735000000000003
55,55,220.0,0.0003077,0.0005918784346771864,0.44789999999999996,4.3730000000000003e-07,0.0010735,0.0005311999999999999
56,56,220.0,0.00026500000000000004,0.0005097125196966782,0.4476,5.474e-07,0.0012439999999999999,0.0006164499999999999
57,57,220.0,0.00022820000000000002,0.000438889236633079,0.4472,6.852e-07,0.001441,0.0007149
58,58,220.0,0.0001965,0.0003778833424832594,0.44675,8.584e-07,0.001669,0.00082835
59,59,220.0,0.0001692,0.0003253482541594244,0.44625000000000004,1.077e-06,0.001931,0.0009593000000000001
60,60,220.0,0.00014575,0.00028021917055178017,0.44565,1.3534999999999998e-06,0.0022329999999999997,0.0011105
61,61,220.0,0.0001255,0.0002412530871263695,0.44499999999999995,1.7065e-06,0.0025815,0.0012835
62,62,220.0,0.0001081,0.00020776659526097272,0.44420000000000004,2.1605e-06,0.002983,0.0014835
63,63,220.0,9.312e-05,0.00017893530755564108,0.44325000000000003,2.7495e-06,0.0034445,0.0017135000000000002
64,64,220.0,8.021499999999999e-05,0.0001541009571393028,0.44220000000000004,3.518e-06,0.003975,0.0019775
65,65,220.0,6.9105e-05,0.0001327215335076355,0.441,4.529e-06,0.0045839999999999995,0.00228
66,66,220.0,5.9529999999999994e-05,0.00011429783956766461,0.43965,5.865999999999999e-06,0.0052825,0.0026275
67,67,220.0,5.128e-05,9.842163632681787e-05,0.43805,7.6415e-06,0.006083,0.003025
68,68,220.0,4.4185e-05,8.476773420014543e-05,0.4362,1.0008999999999999e-05,0.0069984999999999995,0.003479
69,69,220.0,3.8070000000000007e-05,7.300075901444443e-05,0.4341,1.3165e-05,0.008044,0.003997
70,70,220.0,3.28e-05,6.286166161873727e-05,0.43174999999999997,1.7365e-05,0.0092365,0.004587
71,71,220.0,2.8265e-05,5.413530587057429e-05,0.42900000000000005,2.2875e-05,0.010595,0.0052569999999999995
72,72,220.0,2.4355e-05,4.6612798364035465e-05,0.4259,2.9934999999999997e-05,0.012140000000000001,0.006017
73,73,220.0,2.099e-05,4.013885343075208e-05,0.42235,3.876e-05,0.013885,0.0068775
74,74,220.0,1.8089999999999998e-05,3.456051335132416e-05,0.41835,4.992e-05,0.01586,0.007847999999999999
75,75,220.0,1.5589999999999998e-05,2.975188358510289e-05,0.4138,6.552000000000001e-05,0.018090000000000002,0.0089395
76,76,220.0,1.344e-05,2.5617915061473526e-05,0.40875,9.1995e-05,0.020595000000000002,0.0101595
77,77,220.0,1.1580000000000001e-05,2.204138838476174e-05,0.403,0.00014544999999999998,0.023415,0.011515000000000001
78,78,220.0,9.982e-06,1.8969583061648483e-05,0.39665,0.000259,0.02656,0.013005
79,79,220.0,8.6065e-06,1.6324801840799746e-05,0.38955,0.00048885,0.030065,0.014595
80,80,220.0,7.42e-06,1.404316028210904e-05,0.38175,0.0009153,0.033935,0.01626
81,81,220.0,6.397e-06,1.2074827483871673e-05,0.37315,0.0016395,0.03819,0.017955
82,82,220.0,5.5155e-06,1.0377603163065586e-05,0.36375,0.0027825000000000003,0.042845,0.01963
