,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.75,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.8906000000000001,1.5143392207081199,0.75,1.6045e-13,2.7585e-06,5.9535e-07
2,2,276.25,0.7903,1.376384371406771,0.75,5.368e-13,2.7459999999999996e-06,1.9065e-07
3,3,269.54999999999995,0.6991499999999999,1.2479034963115727,0.75,9.043500000000001e-13,2.7435e-06,1.3006999999999999e-08
4,4,262.9,0.6167,1.1285825565216456,0.75,2.418e-13,2.774e-06,3.39e-11
5,5,256.2,0.5421,1.0180058015649254,0.75,4.5095e-13,2.8165e-06,2.9385e-12
6,6,249.5,0.475,0.9159526654972395,0.75,8.542499999999999e-13,2.866e-06,3.964999999999999e-12
7,7,242.75,0.41464999999999996,0.8218118558257561,0.75,1.425e-12,2.92e-06,5.1715e-12
8,8,236.10000000000002,0.36065,0.7349197533492883,0.75,2.2485e-12,2.9805e-06,8.2835e-12
9,9,229.39999999999998,0.31245,0.6552953506096902,0.75,3.4459999999999997e-12,3.0475e-06,1.7175e-11
10,10,222.65,0.2696,0.5825687164116369,0.75,5.226e-12,3.1225e-06,3.7949999999999996e-11
11,11,220.0,0.23175,0.5068121678926758,0.75,7.6915e-12,3.2064999999999997e-06,6.914e-11
12,12,220.0,0.19915,0.4355194961789798,0.75,1.1235e-11,3.303e-06,1.157e-10
13,13,220.0,0.1711,0.374177182028139,0.75,1.6534999999999998e-11,3.4145e-06,1.962e-10
14,14,220.0,0.14705000000000001,0.3215824349709312,0.75,2.4504999999999997e-11,3.5435e-06,3.4204999999999997e-10
15,15,220.0,0.1264,0.27642311995546215,0.75,3.5945e-11,3.6915e-06,6.2695e-10
16,16,220.0,0.1086,0.2374964465422709,0.75,5.057e-11,3.862e-06,1.2895e-09
17,17,220.0,0.09334,0.20412447840287667,0.75,6.2775e-11,4.06e-06,3.228e-09
18,18,220.0,0.08022499999999999,0.17544339370083167,0.75,5.8035e-11,4.2925e-06,9.956e-09
19,19,220.0,0.06896,0.1508080606641997,0.75,4.3255e-11,4.582500000000001e-06,3.4455e-08
20,20,220.0,0.059274999999999994,0.12962802098802653,0.75,3.8154999999999996e-11,4.9785e-06,1.0877e-07
21,21,220.0,0.050955,0.11143309433471987,0.75,3.9685e-11,5.5399999999999995e-06,2.7100000000000003e-07
22,22,220.0,0.043805,0.09579683602803583,0.75,4.42e-11,6.313e-06,5.482e-07
23,23,220.0,0.03766,0.08235840737502619,0.75,5.121e-11,7.3395e-06,9.606e-07
24,24,220.0,0.032375,0.07080070762263732,0.75,6.143e-11,8.66e-06,1.528e-06
25,25,220.0,0.02784,0.06088317748362589,0.75,7.6435e-11,1.0319e-05,2.2704999999999997e-06
26,26,220.0,0.023934999999999998,0.05234338899013485,0.75,9.8745e-11,1.2365000000000001e-05,3.2110000000000003e-06
27,27,220.0,0.02058,0.045006390269590156,0.75,1.3224999999999998e-10,1.4855e-05,4.377999999999999e-06
