,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.65,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.89205,1.4561325632130604,0.65,1.8605e-13,2.777e-06,5.8175e-07
2,2,276.25,0.79155,1.3234189019574172,0.65,6.251e-13,2.7645e-06,1.72695e-07
3,3,269.54999999999995,0.7002999999999999,1.1999578664840085,0.65,8.656500000000001e-13,2.7625000000000002e-06,7.6578e-09
4,4,262.9,0.61765,1.085108246128099,0.65,2.032e-13,2.7935e-06,2.00305e-11
5,5,256.2,0.5429999999999999,0.9789080690640087,0.65,4.4219999999999997e-13,2.835e-06,2.451e-12
6,6,249.5,0.47575,0.8807029502858338,0.65,8.266e-13,2.8825e-06,3.4415e-12
7,7,242.75,0.41535,0.7902712459772067,0.65,1.3755e-12,2.9360000000000003e-06,4.638e-12
8,8,236.10000000000002,0.36124999999999996,0.706696715545575,0.65,2.171e-12,2.9945e-06,7.8555e-12
9,9,229.39999999999998,0.313,0.630190900788353,0.65,3.3440000000000003e-12,3.06e-06,1.724e-11
10,10,222.65,0.27,0.5600957392222703,0.65,5.1325e-12,3.1330000000000003e-06,3.9875000000000004e-11
11,11,220.0,0.2321,0.487274476815609,0.65,7.6855e-12,3.215e-06,7.544499999999999e-11
12,12,220.0,0.19945,0.41872854116803754,0.65,1.141e-11,3.309e-06,1.2905e-10
13,13,220.0,0.1714,0.35983991958586437,0.65,1.6935e-11,3.417e-06,2.1804999999999999e-10
14,14,220.0,0.1473,0.309243991607051,0.65,2.509e-11,3.5415e-06,3.6715e-10
15,15,220.0,0.1266,0.26578607838186596,0.65,3.663e-11,3.6854999999999997e-06,6.226999999999999e-10
16,16,220.0,0.10880000000000001,0.22841647187824807,0.65,5.1845e-11,3.85e-06,1.1197e-09
17,17,220.0,0.093495,0.19628490864132525,0.65,6.819499999999999e-11,4.04e-06,2.3575e-09
18,18,220.0,0.08036,0.1687090786631094,0.65,7.371499999999999e-11,4.2605e-06,6.253999999999999e-09
19,19,220.0,0.06906999999999999,0.14500667243764714,0.65,5.862499999999999e-11,4.526e-06,2.003e-08
20,20,220.0,0.059375,0.12465283776265645,0.65,4.6040000000000003e-11,4.8705e-06,6.578e-08
21,21,220.0,0.05104,0.107154213926474,0.65,4.4595e-11,5.3535000000000005e-06,1.813e-07
22,22,220.0,0.043875,0.09211191205868806,0.65,4.8524999999999995e-11,6.0285e-06,3.9964999999999996e-07
23,23,220.0,0.037720000000000004,0.0791900243746252,0.65,5.5914999999999995e-11,6.938e-06,7.438500000000001e-07
24,24,220.0,0.03243,0.068084134074612,0.65,6.723999999999999e-11,8.123500000000001e-06,1.2329999999999999e-06
