,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.55,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.8935,1.3977286685555304,0.55,2.0115e-13,2.786e-06,5.7175e-07
2,2,276.25,0.79285,1.2703593929255483,0.55,6.8035e-13,2.7725e-06,1.60815e-07
3,3,269.54999999999995,0.7014499999999999,1.151848029751665,0.55,7.8985e-13,2.7714999999999996e-06,4.9865e-09
4,4,262.9,0.6186499999999999,1.0415790346926939,0.55,1.89e-13,2.8035e-06,1.36975e-11
5,5,256.2,0.5439,0.9396751282663018,0.55,4.393e-13,2.8440000000000002e-06,2.018e-12
6,6,249.5,0.47655000000000003,0.845426238574797,0.55,8.170000000000001e-13,2.8904999999999997e-06,2.9035e-12
7,7,242.75,0.41605000000000003,0.7586196474299094,0.55,1.3625e-12,2.9425e-06,4.0845e-12
8,8,236.10000000000002,0.3619,0.6784696022129267,0.55,2.165e-12,3e-06,7.436999999999999e-12
9,9,229.39999999999998,0.3135,0.6048976957053125,0.55,3.3755e-12,3.064e-06,1.757e-11
10,10,222.65,0.27044999999999997,0.5376530141181246,0.55,5.278e-12,3.1355e-06,4.3034999999999997e-11
11,11,220.0,0.23249999999999998,0.4677761497915269,0.55,8.047e-12,3.2155e-06,8.4585e-11
12,12,220.0,0.1998,0.40198569777755166,0.55,1.207e-11,3.3075e-06,1.468e-10
13,13,220.0,0.17170000000000002,0.3454501717427154,0.55,1.793e-11,3.4135e-06,2.4545e-10
14,14,220.0,0.14750000000000002,0.29676121338840794,0.55,2.6335e-11,3.5355000000000003e-06,4.0069999999999997e-10
15,15,220.0,0.1268,0.2551140465455814,0.55,3.7975000000000003e-11,3.6745e-06,6.4415e-10
16,16,220.0,0.10895,0.21920090994516167,0.55,5.335e-11,3.8345e-06,1.05975e-09
17,17,220.0,0.093645,0.18840816179541914,0.55,7.145e-11,4.0179999999999995e-06,1.9515e-09
18,18,220.0,0.080485,0.16193102605829784,0.55,8.448499999999999e-11,4.2295e-06,4.4685e-09
19,19,220.0,0.069185,0.13919610013795505,0.55,7.6215e-11,4.4784999999999996e-06,1.2858e-08
20,20,220.0,0.059469999999999995,0.11965010160155518,0.55,5.7505e-11,4.7895000000000005e-06,4.1205000000000004e-08
21,21,220.0,0.05112,0.10285040552215494,0.55,5.1000000000000005e-11,5.21e-06,1.20645e-07
22,22,220.0,0.04395,0.08842480392374868,0.55,5.3655e-11,5.797999999999999e-06,2.87e-07
23,23,220.0,0.03778,0.07601114684910093,0.55,6.1445e-11,6.599000000000001e-06,5.6645e-07
24,24,220.0,0.032485,0.06535794050172401,0.55,7.421500000000001e-11,7.652e-06,9.7945e-07
25,25,220.0,0.027925,0.056183511936811294,0.55,9.362000000000001e-11,8.998499999999999e-06,1.5445e-06
