,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.05,0.0,1.5e-05,1e-06
1,1,282.95000000000005,0.9008499999999999,1.1028730662417348,0.05,8.8405e-14,2.6845e-06,5.772500000000001e-07
2,2,276.25,0.79935,1.002345040100532,0.05,3.4175000000000003e-13,2.6745e-06,1.772e-07
3,3,269.54999999999995,0.7072,0.9088357226394225,0.05,6.8715e-13,2.6755e-06,1.1655999999999999e-08
4,4,262.9,0.62375,0.8218686981304681,0.05,2.8635e-13,2.7075e-06,3.0112e-11
5,5,256.2,0.54835,0.7414146956772493,0.05,4.2915000000000004e-13,2.7525000000000003e-06,3.3125e-13
6,6,249.5,0.48045,0.6670526523337239,0.05,9.0035e-13,2.8050000000000002e-06,2.6845e-13
7,7,242.75,0.41945,0.5985541244566229,0.05,1.833e-12,2.865e-06,8.969e-13
8,8,236.10000000000002,0.3648,0.5352310626233105,0.05,3.6435e-12,2.932e-06,3.8619999999999995e-12
9,9,229.39999999999998,0.3161,0.4773243060857394,0.05,7.1175e-12,3.0065e-06,1.7295e-11
10,10,222.65,0.27265,0.42419473140111136,0.05,1.325e-11,3.0895e-06,6.554e-11
11,11,220.0,0.2344,0.3690773504250082,0.05,2.1425e-11,3.182e-06,1.6185000000000001e-10
12,12,220.0,0.20145000000000002,0.3171955301006603,0.05,3.2145e-11,3.287e-06,3.169e-10
13,13,220.0,0.17305,0.27247796723031925,0.05,4.707e-11,3.4069999999999997e-06,5.6235e-10
14,14,220.0,0.14875,0.2342161088787169,0.05,6.836000000000001e-11,3.543e-06,9.245500000000001e-10
15,15,220.0,0.12785000000000002,0.20130776158753366,0.05,9.9055e-11,3.6965e-06,1.417e-09
16,16,220.0,0.10985,0.17296564431293834,0.05,1.4375e-10,3.8685e-06,2.045e-09
17,17,220.0,0.094415,0.1486622787546692,0.05,2.0859999999999998e-10,4.0595e-06,2.8075e-09
18,18,220.0,0.08115,0.1277757128901859,0.05,3.0245e-10,4.272e-06,3.707e-09
