Mass [kg]        Velocity [m s-1]    Theta [rad]    CO2 [frac]    
4.2588397639e-08 1.5819694934e+04 6.4015144862e-01 7.0000000000e-02 
1.3432825890e-10 1.3542916436e+04 1.3319724955e+00 7.0000000000e-02 
2.8238472333e-08 1.1980356426e+04 7.1283127937e-01 7.0000000000e-02 
5.1009670714e-10 1.1421961602e+04 1.2288331686e+00 7.0000000000e-02 
3.6572070431e-08 2.0000000000e+04 1.9480568006e-01 7.0000000000e-02 
3.1329408746e-10 1.8363530315e+04 1.1548652029e+00 7.0000000000e-02 
7.3937713449e-13 1.1678624418e+04 9.8467931228e-01 7.0000000000e-02 
3.1539544722e-08 1.7805031265e+04 9.0121104507e-01 7.0000000000e-02 
4.4427253522e-11 1.2010422456e+04 1.0413723030e+00 7.0000000000e-02 
7.3623582315e-11 1.4026063476e+04 4.1460406093e-01 7.0000000000e-02 
3.5283790341e-11 2.0000000000e+04 1.1861621169e+00 7.0000000000e-02 
1.0793935904e-08 1.2033754437e+04 5.1197364966e-01 7.0000000000e-02 
4.0020243987e-09 1.4216189615e+04 1.0049495748e+00 7.0000000000e-02 
1.2329980648e-09 1.3410420016e+04 1.3771314708e+00 7.0000000000e-02 
2.3500000000e-07 1.7648112537e+04 4.3545167081e-01 7.0000000000e-02 
7.5110648082e-10 1.9442192387e+04 7.3962579159e-01 7.0000000000e-02 
1.1900793432e-07 1.6106343493e+04 8.3534766164e-01 7.0000000000e-02 
1.9966168741e-08 1.4181954770e+04 4.9008067029e-01 7.0000000000e-02 
1.0943192383e-08 1.2716763854e+04 7.0136112780e-01 7.0000000000e-02 
4.5388328483e-09 1.1555475504e+04 7.6880160766e-01 7.0000000000e-02 
7.9698228010e-10 1.1333102011e+04 8.4588295420e-01 7.0000000000e-02 
1.6048845196e-10 1.4115857855e+04 5.5525691881e-01 7.0000000000e-02 
2.3499999999e-07 1.3624010329e+04 4.0919874698e-01 7.0000000000e-02 
3.3141581868e-11 1.2389575832e+04 5.5607596010e-01 7.0000000000e-02 
1.9420021517e-07 1.2864436301e+04 5.2261504912e-01 7.0000000000e-02 
1.5482704093e-10 1.1528526742e+04 6.0109235518e-01 7.0000000000e-02 
3.5014239249e-08 1.4807037771e+04 8.5537398755e-01 7.0000000000e-02 
4.8052003321e-10 1.2350942018e+04 1.5624083381e-01 7.0000000000e-02 
1.2302933501e-08 1.1216050509e+04 3.2166997148e-01 7.0000000000e-02 
5.8847651342e-08 1.5345707592e+04 1.3156579891e+00 7.0000000000e-02 
2.6996406621e-11 2.0000000000e+04 1.1483712498e+00 7.0000000000e-02 
2.2092332828e-10 2.0000000000e+04 5.7754457888e-01 7.0000000000e-02 
1.7914478003e-09 1.2482427832e+04 6.4809735301e-01 7.0000000000e-02 
1.0023266109e-10 1.1649009112e+04 1.1295298001e+00 7.0000000000e-02 
6.9203721242e-10 1.3662204103e+04 6.5793362876e-01 7.0000000000e-02 
1.2376720864e-10 1.5520017487e+04 7.7031219859e-01 7.0000000000e-02 
1.7067776261e-10 1.5231279628e+04 3.6473271469e-01 7.0000000000e-02 
1.3195361388e-08 2.0000000000e+04 3.8216462917e-01 7.0000000000e-02 
7.5190323743e-10 1.4933100553e+04 9.3234117423e-01 7.0000000000e-02 
5.9836682945e-10 1.1232349662e+04 3.7714430796e-01 7.0000000000e-02 
1.5585977702e-10 1.1649880790e+04 5.1354069055e-01 7.0000000000e-02 
2.8369165647e-09 1.2271484416e+04 5.4295032972e-01 7.0000000000e-02 
1.2431280715e-07 1.1524354879e+04 5.4276981190e-01 7.0000000000e-02 
1.7101342532e-07 1.1986874853e+04 9.8993481779e-01 7.0000000000e-02 
2.3500000000e-07 2.0000000000e+04 1.2384824428e+00 7.0000000000e-02 
5.5242884757e-11 1.3428225251e+04 2.2105283791e-01 7.0000000000e-02 
1.0381250951e-08 1.2893963403e+04 6.0924564476e-01 7.0000000000e-02 
2.3499999999e-07 1.2979851184e+04 7.4561181501e-01 7.0000000000e-02 
4.3646818925e-11 1.2826895536e+04 6.2782838827e-01 7.0000000000e-02 
1.4663351449e-08 2.0000000000e+04 8.3423128422e-01 7.0000000000e-02 
3.2047691875e-09 1.8146131486e+04 5.0029173321e-01 7.0000000000e-02 
9.4236366930e-12 1.4025596869e+04 9.6945956018e-01 7.0000000000e-02 
2.0760101943e-09 1.2005871581e+04 9.9371624129e-01 7.0000000000e-02 
5.1446130820e-10 1.5044000727e+04 1.3244584099e+00 7.0000000000e-02 
2.3499999999e-07 2.0000000000e+04 6.2323790800e-01 7.0000000000e-02 
3.1468586769e-09 1.2299918033e+04 5.7827948289e-01 7.0000000000e-02 
3.6130475625e-08 1.2593316643e+04 7.1475023002e-01 7.0000000000e-02 
6.3989471237e-09 1.3300622579e+04 1.3026034593e+00 7.0000000000e-02 
2.4584081742e-10 1.4842349122e+04 3.6378989051e-01 7.0000000000e-02 
3.3098624163e-10 1.3326447361e+04 1.5354122672e-01 7.0000000000e-02 
