Mass [kg]        Velocity [m s-1]    Theta [rad]    CO2 [ frac]    
2.3499999999e-07 1.1313285772e+04 4.5136752433e-01 9.2000000000e-01 
9.5251843800e-10 1.4858379892e+04 2.6399401867e-01 9.2000000000e-01 
1.5608960260e-08 2.0000000000e+04 1.0781715200e+00 9.2000000000e-01 
6.9038402592e-11 1.2326854539e+04 4.6246279230e-01 9.2000000000e-01 
2.0575200446e-08 1.6532880305e+04 4.9917270064e-01 9.2000000000e-01 
1.2956938753e-10 1.5495934951e+04 3.7305455347e-01 9.2000000000e-01 
3.5989256902e-08 1.8085079052e+04 5.8142894523e-01 9.2000000000e-01 
2.3499999999e-07 1.1785451044e+04 7.8489772901e-01 9.2000000000e-01 
2.3499999999e-07 1.6107405591e+04 6.6633550172e-01 9.2000000000e-01 
2.6579949683e-09 1.7854732695e+04 4.2275082898e-01 9.2000000000e-01 
1.9645101195e-09 1.1948229710e+04 6.5676480508e-01 9.2000000000e-01 
1.7852576483e-07 1.4372345458e+04 6.0566562877e-01 9.2000000000e-01 
4.6572672668e-08 1.1584446112e+04 8.8876538620e-01 9.2000000000e-01 
2.6469553412e-10 1.3169093072e+04 6.9030888485e-01 9.2000000000e-01 
1.3379404025e-09 1.5163102708e+04 4.0559946990e-01 9.2000000000e-01 
2.3499999999e-07 1.2385134090e+04 1.2641318052e+00 9.2000000000e-01 
4.6178743938e-09 1.1559655274e+04 1.0681937346e+00 9.2000000000e-01 
3.7318082565e-10 1.6054974393e+04 9.4868770323e-01 9.2000000000e-01 
2.6128303923e-09 1.1856249046e+04 5.2562598265e-01 9.2000000000e-01 
3.3910394419e-09 2.0000000000e+04 1.3470333938e+00 9.2000000000e-01 
2.2793410740e-09 1.2782178863e+04 1.2162812952e+00 9.2000000000e-01 
4.4378213722e-10 2.0000000000e+04 4.1149540023e-01 9.2000000000e-01 
3.6952003369e-09 1.2092934190e+04 1.2142242315e+00 9.2000000000e-01 
4.8459927427e-09 1.2090593974e+04 3.6675448934e-01 9.2000000000e-01 
3.2893521536e-10 1.5349780189e+04 4.6346176147e-01 9.2000000000e-01 
1.8157532585e-09 1.1726069709e+04 6.3007644258e-01 9.2000000000e-01 
3.3718509752e-09 1.1607931207e+04 9.4534504615e-01 9.2000000000e-01 
8.9528541895e-11 1.2583580324e+04 1.0746208733e+00 9.2000000000e-01 
2.6340632870e-10 1.2235014573e+04 6.4719797444e-01 9.2000000000e-01 
1.1139519130e-09 1.7529918978e+04 1.1174784876e+00 9.2000000000e-01 
2.4286821339e-10 1.2343643982e+04 8.2499587031e-01 9.2000000000e-01 
7.0480787028e-09 1.3575136649e+04 3.8464862665e-01 9.2000000000e-01 
9.8113735145e-09 1.4837136136e+04 8.5643363368e-01 9.2000000000e-01 
1.9608144657e-11 2.0000000000e+04 1.1931068425e+00 9.2000000000e-01 
1.5313460021e-08 1.6016637677e+04 9.5531968173e-01 9.2000000000e-01 
2.3499999999e-07 1.3192574936e+04 9.5129298642e-01 9.2000000000e-01 
4.5575437564e-10 1.2424041193e+04 1.1832137615e+00 9.2000000000e-01 
2.3499999999e-07 1.2195723684e+04 6.9789545880e-01 9.2000000000e-01 
7.6884641972e-08 1.1239821358e+04 1.1013394157e+00 9.2000000000e-01 
7.7809729784e-12 1.3348486857e+04 1.0277084198e+00 9.2000000000e-01 
1.5756782725e-07 1.3733495801e+04 4.8677554738e-01 9.2000000000e-01 
5.6455552950e-08 1.4457357874e+04 1.0086865676e+00 9.2000000000e-01 
8.0688281094e-10 1.5855677956e+04 9.0790316428e-01 9.2000000000e-01 
1.2319709283e-09 1.4925471982e+04 8.6483499614e-01 9.2000000000e-01 
2.1570179201e-08 2.0000000000e+04 1.1935432350e+00 9.2000000000e-01 
