,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.4,0.0,1.5e-05,1e-06
1,1,282.05,0.8956,1.313821789270641,0.4,3.225e-13,9.591e-05,1.41005e-07
2,2,274.1,0.7942,1.1988622067496197,0.4,4.8214e-14,9.586499999999999e-05,2.11747e-11
3,3,266.2,0.70175,1.0907438992498382,0.4,3.4730000000000002e-15,9.588500000000001e-05,1.2240000000000001e-13
4,4,258.3,0.6178,0.9896278762783333,0.4,1.0611e-14,9.591999999999999e-05,2.8415e-13
5,5,250.35000000000002,0.5417,0.8952816069535001,0.4,3.4615e-14,9.596e-05,5.4605e-13
6,6,242.4,0.473,0.807378067612515,0.4,9.709e-14,9.6e-05,8.4315e-13
7,7,234.5,0.41115,0.7254473021338311,0.4,2.5055e-13,9.605e-05,9.207e-13
8,8,226.6,0.3557,0.6494898703390356,0.4,5.773999999999999e-13,9.6105e-05,1.02025e-12
9,9,218.64999999999998,0.30610000000000004,0.5792449688405615,0.4,1.16455e-12,9.6165e-05,1.5845e-12
10,10,210.7,0.262,0.5144997618979175,0.4,2.1235e-12,9.622999999999999e-05,3.5914999999999998e-12
11,11,202.8,0.22294999999999998,0.4548706846073897,0.4,3.684e-12,9.630000000000001e-05,1.0184e-11
12,12,194.9,0.18855,0.4002792893182592,0.4,6.3904999999999995e-12,9.638499999999999e-05,3.6045e-11
13,13,186.95,0.1583,0.35035140851791163,0.4,1.14465e-11,9.6475e-05,1.378e-10
14,14,180.5,0.132,0.3025834341216252,0.4,1.984e-11,9.658e-05,4.0360000000000003e-10
15,15,180.0,0.10969999999999999,0.25216368660803823,0.4,3.117e-11,9.669999999999999e-05,8.168999999999999e-10
16,16,180.0,0.09114,0.20950044131051188,0.4,4.6920000000000004e-11,9.6845e-05,1.492e-09
17,17,180.0,0.07574,0.1741009813678357,0.4,6.918e-11,9.701499999999999e-05,2.6525e-09
18,18,180.0,0.06294,0.14467805370010664,0.4,1.0094500000000001e-10,9.7225e-05,4.622e-09
19,19,180.0,0.052315,0.12025472516331816,0.4,1.47e-10,9.747e-05,7.829e-09
20,20,180.0,0.043480000000000005,0.09994600925462112,0.4,2.1495000000000002e-10,9.777000000000001e-05,1.28e-08
21,21,180.0,0.036140000000000005,0.08307379942959445,0.4,3.162e-10,9.811499999999999e-05,2.0200000000000002e-08
22,22,180.0,0.030045000000000002,0.06906342913620245,0.4,4.6500000000000005e-10,9.853499999999999e-05,3.1075e-08
23,23,180.0,0.024975,0.05740919184865746,0.4,6.685999999999999e-10,9.904e-05,4.7615e-08
24,24,180.0,0.020765,0.047731807768542835,0.4,9.023500000000001e-10,9.9645e-05,7.501000000000001e-08
25,25,180.0,0.017265,0.039686477230825606,0.4,1.092e-09,0.0001004,1.254e-07
26,26,180.0,0.014350000000000002,0.03298586736791155,0.4,1.1910000000000001e-09,0.0001013,2.233e-07
27,27,180.0,0.01193,0.02742309863504854,0.4,1.2530000000000001e-09,0.00010255,4.0829999999999997e-07
28,28,180.0,0.0099235,0.022810829957392507,0.4,1.3455e-09,0.0001041,7.326e-07
29,29,180.0,0.008253,0.018970914652114198,0.4,1.5035e-09,0.0001062,1.2575e-06
30,30,180.0,0.006864,0.01577770827804437,0.39995,1.7509999999999998e-09,0.00010894999999999999,2.0545e-06
31,31,180.0,0.0057085,0.013121365008653943,0.3999,2.1155e-09,0.00011255,3.2045e-06
32,32,180.0,0.0047475,0.010912459139973412,0.3999,2.637e-09,0.0001171,4.803e-06
33,33,180.0,0.0039495,0.009078218840298479,0.3999,3.371e-09,0.000123,6.9625e-06
34,34,180.0,0.0032849999999999997,0.007550836284105238,0.3999,4.3995e-09,0.00013035,9.811e-06
35,35,180.0,0.002733,0.0062820415723932165,0.3999,5.8354999999999995e-09,0.00013959999999999998,1.351e-05
36,36,180.0,0.0022735,0.005225620186756125,0.3998,7.8395e-09,0.00015105,1.8234999999999997e-05
37,37,180.0,0.001892,0.0043487698880621956,0.3998,1.0633e-08,0.0001652,2.421e-05
38,38,180.0,0.0015739999999999999,0.0036177866075506743,0.39975,1.453e-08,0.00018255000000000002,3.1695e-05
39,39,180.0,0.0013095,0.00300979818053799,0.3997,1.9955e-08,0.00020375,4.099e-05
40,40,180.0,0.0010899999999999998,0.0025052605675495413,0.39965,2.747e-08,0.0002296,5.2459999999999996e-05
41,41,180.0,0.0009069,0.002084353047499183,0.39955,3.7865e-08,0.000261,6.6515e-05
42,42,180.0,0.00075475,0.0017346095210454846,0.39944999999999997,5.2195e-08,0.000299,8.366499999999999e-05
43,43,180.0,0.0006282,0.0014437258825385642,0.39935,7.188500000000001e-08,0.00034475,0.000104485
44,44,180.0,0.00052285,0.0012015553483957842,0.3992,9.886e-08,0.00039985,0.00012965
45,45,180.0,0.0004352,0.0010000863188597761,0.39905,1.3569999999999998e-07,0.0004659,0.00015995
46,46,180.0,0.00036229999999999997,0.0008325133439742725,0.39885,1.8595e-07,0.00054495,0.0001963
47,47,180.0,0.0003016,0.0006929808888460802,0.3986,2.542e-07,0.0006393,0.0002398
48,48,180.0,0.0002511,0.0005768952302908708,0.3983,3.4705000000000003e-07,0.0007515499999999999,0.00029165
49,49,180.0,0.00020905,0.00048024701636884643,0.398,4.7290000000000006e-07,0.0008849999999999999,0.00035329999999999997
50,50,180.0,0.00017405,0.00039979483969114347,0.3976,6.435e-07,0.001043,0.00042635000000000004
51,51,180.0,0.00014495,0.00033289332437160283,0.39705,8.7485e-07,0.00123,0.00051275
52,52,180.0,0.0001207,0.0002771558492885094,0.39649999999999996,1.189e-06,0.0014505,0.00061455
53,53,180.0,0.000100505,0.00023073380771930746,0.39580000000000004,1.617e-06,0.00171,0.00073425
54,54,180.0,8.3695e-05,0.0001920958074010257,0.395,2.2005000000000004e-06,0.0020145,0.0008744499999999999
55,55,180.0,6.9705e-05,0.00015993966053552442,0.39405,2.9995e-06,0.0023715000000000003,0.00103805
56,56,180.0,5.8059999999999996e-05,0.00013317222050244836,0.3929,4.0955e-06,0.0027875,0.001229
57,57,180.0,4.8365e-05,0.00011088784062909752,0.39155,5.598500000000001e-06,0.0032725000000000002,0.0014505
