,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.9,0.0,1.5e-05,1e-06
1,1,282.05,0.8883,1.6061624602483793,0.9,2.6455e-13,9.2915e-05,2.3415000000000002e-07
2,2,274.1,0.78775,1.4656666733219517,0.9,1.17175e-13,9.2875e-05,4.36352e-10
3,3,266.2,0.6960500000000001,1.3334852711035408,0.9,5.3155000000000005e-15,9.289e-05,3.5095000000000003e-13
4,4,258.3,0.61275,1.2098032592415366,0.9,1.565e-14,9.292e-05,7.2385e-13
5,5,250.35000000000002,0.53725,1.0944216225754233,0.9,5.796e-14,9.296e-05,1.5045e-12
6,6,242.4,0.4691,0.9869352342996358,0.9,1.639e-13,9.300000000000001e-05,2.2214999999999998e-12
7,7,234.5,0.4078,0.886870503321751,0.9,3.902e-13,9.305e-05,2.2115e-12
8,8,226.6,0.3528,0.7940073220544276,0.9,8.0425e-13,9.309499999999999e-05,2.0835e-12
9,9,218.64999999999998,0.3036,0.7081220565267615,0.9,1.471e-12,9.315500000000001e-05,2.32e-12
10,10,210.7,0.2599,0.62906798066846,0.9,2.4895e-12,9.321500000000001e-05,3.561e-12
11,11,202.8,0.22115,0.5561280869867781,0.9,4.0785000000000004e-12,9.3285e-05,7.4605e-12
12,12,194.9,0.187,0.4893117039308322,0.9,6.7465e-12,9.336e-05,2.4480000000000002e-11
13,13,186.95,0.157,0.4282821945548746,0.9,1.169e-11,9.3445e-05,9.5325e-11
14,14,180.5,0.1309,0.36984374393740216,0.9,2.049e-11,9.354e-05,2.9595e-10
15,15,180.0,0.10880000000000001,0.3082564885369725,0.9,3.344e-11,9.365e-05,6.597999999999999e-10
16,16,180.0,0.09040000000000001,0.2561248766304519,0.9,5.244e-11,9.379000000000001e-05,1.316e-09
17,17,180.0,0.075125,0.21284713908685968,0.9,7.9425e-11,9.395000000000001e-05,2.4685e-09
18,18,180.0,0.062435000000000004,0.17689332643733385,0.9,1.158e-10,9.4145e-05,4.448e-09
19,19,180.0,0.05189,0.14701681321718935,0.9,1.6095e-10,9.4375e-05,7.9845e-09
20,20,180.0,0.04313,0.12219763320760624,0.9,2.06e-10,9.466e-05,1.4914999999999998e-08
21,21,180.0,0.035845,0.10155748229671756,0.9,2.2725e-10,9.5005e-05,2.9785e-08
22,22,180.0,0.029795000000000002,0.08441638332961521,0.9,2.138e-10,9.544499999999999e-05,6.2805e-08
23,23,180.0,0.024775,0.07019352263833684,0.9,1.9764999999999998e-10,9.6015e-05,1.325e-07
24,24,180.0,0.02059,0.05833641880841767,0.9,1.9885e-10,9.679e-05,2.653e-07
25,25,180.0,0.01712,0.04850508320574899,0.9,2.186e-10,9.783e-05,4.950999999999999e-07
26,26,180.0,0.014235000000000001,0.04033119458671188,0.9,2.5835000000000004e-10,9.922500000000001e-05,8.633500000000001e-07
27,27,180.0,0.011835,0.03353016344091065,0.8999,3.2279999999999996e-10,0.0001011,1.4205e-06
28,28,180.0,0.009845,0.027892239945296445,0.8999,4.206e-10,0.0001035,2.226e-06
29,29,180.0,0.008185999999999999,0.02319208432948624,0.8999,5.6475e-10,0.00010669999999999999,3.3520000000000003e-06
30,30,180.0,0.006807499999999999,0.019286623075499925,0.8999,7.7425e-10,0.00011085,4.8830000000000005e-06
31,31,180.0,0.005662,0.016041282081812734,0.8999,1.0763e-09,0.00011605,6.9205e-06
32,32,180.0,0.0047095,0.013342483998685192,0.89985,1.5105000000000001e-09,0.00012265,9.5845e-06
33,33,180.0,0.003917,0.011097071704931707,0.8998,2.1325000000000002e-09,0.0001309,1.302e-05
34,34,180.0,0.0032585,0.009231536298521489,0.8998,3.022e-09,0.00014120000000000002,1.74e-05
35,35,180.0,0.0027105000000000002,0.0076787599152121815,0.8997,4.294e-09,0.0001539,2.2925e-05
36,36,180.0,0.0022554999999999997,0.006389672248107194,0.8996500000000001,6.109e-09,0.00016955,2.9845000000000003e-05
37,37,180.0,0.001876,0.0053145098117603285,0.8996,8.696e-09,0.00018875,3.8459999999999994e-05
38,38,180.0,0.0015609999999999999,0.00442201673956322,0.8995,1.2375e-08,0.0002122,4.9109999999999996e-05
39,39,180.0,0.001299,0.0036797179915196015,0.8994,1.7595e-08,0.00024075000000000002,6.222000000000001e-05
40,40,180.0,0.001081,0.0030620463281977052,0.89925,2.4975e-08,0.00027550000000000003,7.8285e-05
41,41,180.0,0.00089955,0.0025480116339615224,0.89915,3.5365e-08,0.00031755,9.7895e-05
42,42,180.0,0.00074865,0.0021204593972635652,0.89895,4.992e-08,0.00036845,0.00012175
43,43,180.0,0.00062305,0.0017646179855583877,0.89875,7.023e-08,0.0004299,0.0001506
44,44,180.0,0.0005185999999999999,0.0014686643470984066,0.89845,9.8445e-08,0.0005038,0.00018544999999999998
45,45,180.0,0.00043165,0.001222301041084415,0.8981,1.3745e-07,0.0005924999999999999,0.0002275
46,46,180.0,0.00035935,0.0010174545811858825,0.8976999999999999,1.9115000000000001e-07,0.00069885,0.00027795
47,47,180.0,0.0002991,0.0008467749727996955,0.8973,2.65e-07,0.000826,0.0003384
48,48,180.0,0.000249,0.0007048300434638359,0.8967499999999999,3.6625e-07,0.0009777,0.0004106
49,49,180.0,0.0002073,0.0005866863211653637,0.8961,5.0475e-07,0.0011585,0.0004967
50,50,180.0,0.0001726,0.0004883708496290995,0.8953,6.9425e-07,0.001373,0.0005989999999999999
51,51,180.0,0.00014375,0.00040663118208652404,0.89435,9.529499999999999e-07,0.001628,0.00072035
52,52,180.0,0.00011970000000000001,0.00033848956490425795,0.8932,1.307e-06,0.0019290000000000002,0.00086395
53,53,180.0,9.9665e-05,0.0002817264524826805,0.89185,1.7905e-06,0.0022845,0.0010332000000000002
54,54,180.0,8.3015e-05,0.00023455918198238713,0.8903000000000001,2.451e-06,0.0027035,0.001233
55,55,180.0,6.914e-05,0.00019524941470868684,0.8884000000000001,3.3545e-06,0.003195,0.001467
56,56,180.0,5.759e-05,0.00016252460813602626,0.8861,4.5904999999999995e-06,0.0037714999999999997,0.001741
57,57,180.0,4.797e-05,0.0001352727734780611,0.8834500000000001,6.283000000000001e-06,0.0044455,0.00206
58,58,180.0,3.9960000000000004e-05,0.00011258000986605727,0.88025,8.599e-06,0.0052305,0.002432
59,59,180.0,3.329e-05,9.368737191051238e-05,0.8765499999999999,1.176e-05,0.0061435,0.0028625
60,60,180.0,2.7734999999999998e-05,7.795153234540132e-05,0.8721,1.603e-05,0.0072005,0.0033604999999999998
61,61,180.0,2.3105e-05,6.483828199570336e-05,0.8669,2.1665e-05,0.0084215,0.0039335
62,62,180.0,1.925e-05,5.392159755532836e-05,0.8608,2.8815e-05,0.009825500000000001,0.0045905
63,63,180.0,1.6040000000000002e-05,4.483306271108974e-05,0.85365,3.7325e-05,0.01144,0.0053425
64,64,180.0,1.3369999999999999e-05,3.7274559474581025e-05,0.8452500000000001,4.6525e-05,0.013285,0.006200499999999999
65,65,180.0,1.114e-05,3.096572298187796e-05,0.8355999999999999,5.5245e-05,0.015394999999999999,0.007176500000000001
66,66,180.0,9.284499999999999e-06,2.5717796488279473e-05,0.8243,6.24e-05,0.017800000000000003,0.008285
67,67,180.0,7.738e-06,2.1347631515016168e-05,0.81135,6.9205e-05,0.020535,0.0095405
68,68,180.0,6.4495e-06,1.7709590409281533e-05,0.79645,8.583e-05,0.023649999999999997,0.010955
69,69,180.0,5.376000000000001e-06,1.4682104086600918e-05,0.77945,0.00015235,0.027194999999999997,0.012539999999999999
70,70,180.0,4.4815e-06,1.2162402059511401e-05,0.7602,0.0003855,0.03121,0.01424
71,71,180.0,3.7360000000000003e-06,1.0064564960735574e-05,0.7385999999999999,0.00099905,0.035684999999999995,0.01593
72,72,180.0,3.1145e-06,8.317741218961324e-06,0.71465,0.002245,0.040595,0.017480000000000002
73,73,180.0,2.597e-06,6.8653069057546844e-06,0.68835,0.0043584999999999995,0.045935000000000004,0.01875
74,74,180.0,2.1655e-06,5.657200750541255e-06,0.6597999999999999,0.007528,0.051685,0.019655
75,75,180.0,1.8055e-06,4.653294644909523e-06,0.62925,0.011890000000000001,0.05784,0.020135
76,76,180.0,1.5055e-06,3.821180561569508e-06,0.5968,0.017529999999999997,0.064385,0.02017
77,77,180.0,1.256e-06,3.1342593216261724e-06,0.5628500000000001,0.02447,0.07128999999999999,0.01977
78,78,180.0,1.04735e-06,2.5655189998128995e-06,0.5277000000000001,0.03272,0.078515,0.018975
79,79,180.0,8.734e-07,2.0972420327159004e-06,0.4919,0.042215,0.086005,0.017849999999999998
80,80,180.0,7.285e-07,1.7128113155854918e-06,0.4558,0.05287,0.093655,0.01647
81,81,180.0,6.076999999999999e-07,1.397850502098201e-06,0.42005000000000003,0.064555,0.10131,0.014915000000000001
82,82,180.0,5.069500000000001e-07,1.1402838423141691e-06,0.3851,0.077095,0.10885,0.013275
83,83,180.0,4.2295e-07,9.3017459345682e-07,0.35150000000000003,0.09031,0.11595,0.011625
84,84,180.0,3.5295e-07,7.591531578862964e-07,0.31965,0.10400000000000001,0.12254999999999999,0.010061
85,85,180.0,2.945e-07,6.198464210301232e-07,0.2899,0.11805,0.1285,0.0086275
86,86,180.0,2.458e-07,5.066151324940528e-07,0.26234999999999997,0.13240000000000002,0.13369999999999999,0.0073679999999999995
87,87,180.0,2.051e-07,4.1430276748723704e-07,0.2371,0.1471,0.13815,0.0062925
88,88,180.0,1.712e-07,3.392365545665945e-07,0.21415,0.1621,0.14195000000000002,0.005396
89,89,180.0,1.429e-07,2.7797523860690137e-07,0.19335000000000002,0.17765,0.14505,0.004661
90,90,180.0,1.193e-07,2.279678135942052e-07,0.17454999999999998,0.19385000000000002,0.1476,0.004065
91,91,180.0,9.961e-08,1.8708293164942667e-07,0.15765,0.21084999999999998,0.14975,0.0035859999999999998
92,92,180.0,8.3175e-08,1.5359045301098548e-07,0.1424,0.22885,0.15150000000000002,0.0032015
93,93,180.0,6.946e-08,1.26133961083046e-07,0.12865,0.24795,0.15295,0.002895
94,94,180.0,5.801e-08,1.0359190832598296e-07,0.1163,0.26844999999999997,0.15415,0.0026515
95,95,180.0,4.846e-08,8.508722675006014e-08,0.10515,0.2904,0.15515,0.002458
96,96,180.0,4.048e-08,6.986393786117126e-08,0.095155,0.314,0.156,0.0023055000000000003
97,97,180.0,3.3825e-08,5.735366746852698e-08,0.086115,0.3394,0.1567,0.002186
98,98,180.0,2.8265000000000002e-08,4.7055479528506125e-08,0.077965,0.3667,0.15735,0.0020930000000000002
99,99,180.0,2.3620000000000002e-08,3.857334831208404e-08,0.070605,0.39625,0.15785,0.0020215
