,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.7,0.0,1.5e-05,1e-06
1,1,282.05,0.89125,1.4898740117390756,0.7,3.1725e-13,9.526e-05,1.665855e-07
2,2,274.1,0.7903,1.359436709705898,0.7,6.89465e-14,9.522e-05,4.43265e-11
3,3,266.2,0.69835,1.2369186369629894,0.7,3.914e-15,9.523999999999999e-05,2.1635e-13
4,4,258.3,0.61475,1.1221480990374095,0.7,1.3016000000000002e-14,9.527e-05,5.3945e-13
5,5,250.35000000000002,0.539,1.015119607147957,0.7,4.624999999999999e-14,9.531000000000001e-05,1.10085e-12
6,6,242.4,0.47065,0.9154644716348106,0.7,1.2936000000000002e-13,9.535e-05,1.674e-12
7,7,234.5,0.4091,0.8225507056980068,0.7,3.1350000000000003e-13,9.54e-05,1.7385e-12
8,8,226.6,0.35395,0.7364750829170048,0.7,6.622499999999999e-13,9.544999999999999e-05,1.7405000000000001e-12
9,9,218.64999999999998,0.3046,0.6568352687551381,0.7,1.2335e-12,9.550499999999999e-05,2.1729999999999997e-12
10,10,210.7,0.26075000000000004,0.5834932392001202,0.7,2.1084999999999997e-12,9.556500000000001e-05,3.8524999999999996e-12
11,11,202.8,0.2219,0.515899846226398,0.7,3.4734999999999997e-12,9.5635e-05,9.088e-12
12,12,194.9,0.1876,0.4538340134438596,0.7,5.776e-12,9.571e-05,3.017e-11
13,13,186.95,0.15755,0.39734612762010363,0.7,1.0115e-11,9.5795e-05,1.1491e-10
14,14,180.5,0.13135,0.34310647803928584,0.7,1.7915e-11,9.5895e-05,3.5065e-10
15,15,180.0,0.10915,0.2859086415559383,0.7,2.936e-11,9.601e-05,7.591e-10
16,16,180.0,0.090695,0.23756742336543202,0.7,4.569e-11,9.614500000000001e-05,1.4465e-09
17,17,180.0,0.075365,0.19741186259777493,0.7,6.8395e-11,9.630500000000001e-05,2.575e-09
18,18,180.0,0.062635,0.1640667688159338,0.7,9.934e-11,9.6505e-05,4.3700000000000004e-09
19,19,180.0,0.052055000000000004,0.13635340737079035,0.7,1.4099999999999998e-10,9.6735e-05,7.248e-09
20,20,180.0,0.04327,0.1133418876200024,0.7,1.9594999999999998e-10,9.701499999999999e-05,1.207e-08
21,21,180.0,0.035965,0.09420709537834039,0.7,2.6255e-10,9.7355e-05,2.074e-08
22,22,180.0,0.029900000000000003,0.0783203723197583,0.7,3.258e-10,9.776500000000001e-05,3.7579999999999996e-08
23,23,180.0,0.024855,0.06510544846929789,0.7,3.607e-10,9.828500000000001e-05,7.2345e-08
24,24,180.0,0.020665,0.05413012156631242,0.7,3.726e-10,9.894999999999999e-05,1.442e-07
25,25,180.0,0.01718,0.04500148049198408,0.7,3.9185e-10,9.9835e-05,2.8365000000000003e-07
26,26,180.0,0.014280000000000001,0.037405196231245795,0.7,4.3455e-10,0.00010099999999999999,5.3115e-07
27,27,180.0,0.011875,0.031105521862630058,0.7,5.078500000000001e-10,0.0001026,9.364499999999999e-07
28,28,180.0,0.0098755,0.025866964122057762,0.6999,6.203e-10,0.0001047,1.5580000000000002e-06
29,29,180.0,0.008212500000000001,0.021511072879484932,0.6999,7.847e-10,0.00010750000000000001,2.4655e-06
30,30,180.0,0.0068305,0.01789120684654413,0.6999,1.02025e-09,0.00011115,3.7405e-06
31,31,180.0,0.0056805,0.014879019790415044,0.6999,1.354e-09,0.0001158,5.4785e-06
32,32,180.0,0.0047244999999999995,0.012374977863454978,0.6999,1.8265e-09,0.00012175,7.792e-06
33,33,180.0,0.00393,0.010293743341286651,0.69985,2.494e-09,0.0001292,1.0814e-05
34,34,180.0,0.003269,0.008562256256231426,0.6998,3.4384999999999997e-09,0.00013854999999999998,1.4705e-05
35,35,180.0,0.00272,0.007124328825874472,0.6998,4.774e-09,0.00015015,1.9645e-05
36,36,180.0,0.0022630000000000003,0.0059271250088921736,0.6997,6.6625e-09,0.00016445,2.5875e-05
37,37,180.0,0.0018825,0.004930571670700528,0.6997,9.333e-09,0.00018205,3.3655e-05
38,38,180.0,0.0015660000000000001,0.004101471911761343,0.6996,1.3105e-08,0.0002035,4.3305e-05
39,39,180.0,0.001303,0.0034125489634663545,0.6995,1.8425e-08,0.00022974999999999997,5.5209999999999995e-05
40,40,180.0,0.0010845,0.0028402167127186675,0.6994,2.59e-08,0.00026165,6.981e-05
41,41,180.0,0.0009025,0.002363511542653148,0.6993,3.637e-08,0.0003003,8.764999999999999e-05
42,42,180.0,0.00075105,0.0019668012011147843,0.69915,5.0954999999999995e-08,0.000347,0.00010935
43,43,180.0,0.0006251,0.0016368729599358556,0.69895,7.1195e-08,0.0004034,0.00013565000000000002
44,44,180.0,0.0005202500000000001,0.0013622391452286198,0.69875,9.9155e-08,0.00047125,0.0001674
45,45,180.0,0.00043305000000000004,0.0011338315954847367,0.6985,1.377e-07,0.00055265,0.0002057
46,46,180.0,0.00036050000000000003,0.0009437975977655294,0.6982,1.9055000000000002e-07,0.0006501,0.00025165
47,47,180.0,0.00030015,0.0007857067787150648,0.6978,2.6295e-07,0.00076665,0.00030665
48,48,180.0,0.00024985000000000003,0.0006539506246432671,0.69735,3.619e-07,0.0009055999999999999,0.0003723
49,49,180.0,0.00020800000000000001,0.0005443371568898513,0.69685,4.970000000000001e-07,0.001071,0.00045055
50,50,180.0,0.0001732,0.000453170120082474,0.69615,6.814e-07,0.0012675,0.00054345
51,51,180.0,0.0001442,0.0003772111816821586,0.6954,9.329e-07,0.0015,0.0006535
52,52,180.0,0.00012009999999999999,0.00031408605973253943,0.6945,1.2755e-06,0.0017745,0.00078355
53,53,180.0,0.00010002,0.0002614878836365568,0.6934,1.7425e-06,0.002099,0.0009369
54,54,180.0,8.3285e-05,0.00021765736267612127,0.69215,2.3805000000000003e-06,0.00248,0.001117
55,55,180.0,6.937e-05,0.0001812081357587977,0.6906,3.251e-06,0.002928,0.001328
56,56,180.0,5.778e-05,0.00015085209561303822,0.6888000000000001,4.441e-06,0.003452,0.0015755
57,57,180.0,4.8125000000000004e-05,0.00012556108472673268,0.6866000000000001,6.069000000000001e-06,0.004064,0.0018625
58,58,180.0,4.0090000000000004e-05,0.00010451872362051428,0.6840999999999999,8.290999999999999e-06,0.004776000000000001,0.002197
59,59,180.0,3.3395e-05,8.698283146169782e-05,0.6810499999999999,1.131e-05,0.0056025,0.002584
60,60,180.0,2.782e-05,7.238115071154413e-05,0.67745,1.5365e-05,0.006559499999999999,0.0030295
61,61,180.0,2.3179999999999998e-05,6.023145663365675e-05,0.6733,2.0725e-05,0.0076635,0.003543
62,62,180.0,1.9315e-05,5.0111540829972205e-05,0.6684,2.7585e-05,0.008934,0.004131
