,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.8,0.0,1.5e-05,1e-06
1,1,282.05,0.88975,1.548075361380269,0.8,3.0635e-13,9.450499999999999e-05,1.852e-07
2,2,274.1,0.78905,1.4126859685827322,0.8,9.157e-14,9.447e-05,9.5328e-11
3,3,266.2,0.6972,1.2852850920674976,0.8,4.294500000000001e-15,9.4485e-05,2.5715e-13
4,4,258.3,0.61375,1.1660501841630204,0.8,1.40875e-14,9.4515e-05,6.306e-13
5,5,250.35000000000002,0.53815,1.0548868822052815,0.8,5.106e-14,9.455e-05,1.3005e-12
6,6,242.4,0.4699,0.9513119943232985,0.8,1.4319999999999999e-13,9.459e-05,1.9599999999999997e-12
7,7,234.5,0.40845,0.8547639478827322,0.8,3.43e-13,9.464e-05,2.007e-12
8,8,226.6,0.35335,0.7652358944960169,0.8,7.133e-13,9.469e-05,1.9635e-12
9,9,218.64999999999998,0.3041,0.6825226705247972,0.8,1.311e-12,9.4745e-05,2.334e-12
10,10,210.7,0.2603,0.6062612008807035,0.8,2.2215e-12,9.4805e-05,3.8835e-12
11,11,202.8,0.2215,0.5359890567448948,0.8,3.632e-12,9.486999999999999e-05,8.68e-12
12,12,194.9,0.1873,0.4716024810288658,0.8,5.998e-12,9.495e-05,2.8445e-11
13,13,186.95,0.1573,0.4129080939098565,0.8,1.0432e-11,9.503e-05,1.0862000000000001e-10
14,14,180.5,0.13115,0.35656706948744554,0.8,1.842e-11,9.5125e-05,3.3385e-10
15,15,180.0,0.10895,0.29703311699978496,0.8,3.028e-11,9.524e-05,7.3565e-10
16,16,180.0,0.090545,0.24685510411510486,0.8,4.7455e-11,9.5375e-05,1.434e-09
17,17,180.0,0.07525,0.2051559622469379,0.8,7.1535e-11,9.5535e-05,2.609e-09
18,18,180.0,0.06253,0.17047710748724954,0.8,1.0415499999999999e-10,9.5725e-05,4.521e-09
19,19,180.0,0.05197,0.14168711495400457,0.8,1.4685000000000002e-10,9.5955e-05,7.6975e-09
20,20,180.0,0.043195,0.11776361280782498,0.8,1.9814999999999998e-10,9.6235e-05,1.3379999999999998e-08
21,21,180.0,0.035905000000000006,0.09788870366548924,0.8,2.4705e-10,9.6575e-05,2.4545e-08
22,22,180.0,0.02985,0.08138080653215589,0.8,2.707e-10,9.699e-05,4.817e-08
23,23,180.0,0.024815,0.0676537619487657,0.8,2.6825e-10,9.753e-05,9.8725e-08
24,24,180.0,0.02063,0.05624409512478553,0.8,2.6925e-10,9.8235e-05,2.0059999999999998e-07
25,25,180.0,0.01715,0.04675648921370871,0.8,2.8905e-10,9.9195e-05,3.8709999999999997e-07
26,26,180.0,0.014259999999999998,0.03887741689987865,0.8,3.3165e-10,0.0001005,7.0005e-07
27,27,180.0,0.011855000000000001,0.032319980179428956,0.79995,4.0215e-10,0.0001022,1.19e-06
28,28,180.0,0.0098575,0.026873735888785184,0.7999,5.0885e-10,0.00010455,1.916e-06
29,29,180.0,0.0081995,0.022353677498795806,0.7999,6.6505e-10,0.00010755000000000001,2.949e-06
30,30,180.0,0.006819,0.018590145380059427,0.7999,8.8985e-10,0.0001114,4.3725e-06
31,31,180.0,0.005671,0.015460459384329845,0.7999,1.211e-09,0.00011640000000000001,6.2845000000000006e-06
32,32,180.0,0.004717,0.01285965982169969,0.7999,1.6685e-09,0.00012275,8.801e-06
33,33,180.0,0.0039235,0.01069599864003911,0.7998,2.3195e-09,0.0001306,1.206e-05
34,34,180.0,0.003264,0.008898140369920872,0.7998,3.2450000000000003e-09,0.0001405,1.623e-05
35,35,180.0,0.002715,0.007401371729468046,0.79975,4.56e-09,0.0001527,2.1504999999999998e-05
36,36,180.0,0.0022589999999999997,0.0061581796009633595,0.7997,6.427e-09,0.00016774999999999998,2.8120000000000002e-05
