,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.25,0.0,1.5e-05,1e-06
1,1,282.05,0.8977999999999999,1.2251619900074495,0.25,3.035e-13,9.575e-05,1.36858e-07
2,2,274.1,0.79615,1.1179588597618206,0.25,4.7156e-14,9.572e-05,2.05795e-11
3,3,266.2,0.7035,1.0171757756734183,0.25,3.6405e-15,9.574e-05,7.6765e-14
4,4,258.3,0.61925,0.9227447166393818,0.25,1.05545e-14,9.577e-05,1.6324999999999999e-13
5,5,250.35000000000002,0.543,0.8348187447366799,0.25,3.263e-14,9.580999999999999e-05,2.992e-13
6,6,242.4,0.47414999999999996,0.7528753837619364,0.25,9.096e-14,9.586e-05,4.622e-13
7,7,234.5,0.4121,0.6763939674803303,0.25,2.389e-13,9.591e-05,5.286e-13
8,8,226.6,0.35655,0.6056203967788818,0.25,5.714999999999999e-13,9.5965e-05,6.7585e-13
9,9,218.64999999999998,0.30684999999999996,0.5401527656676732,0.25,1.2005e-12,9.602499999999999e-05,1.316e-12
10,10,210.7,0.26270000000000004,0.4798831437975719,0.25,2.2660000000000002e-12,9.609500000000001e-05,3.4734999999999997e-12
11,11,202.8,0.22349999999999998,0.42417936239676246,0.25,4.044e-12,9.617e-05,1.0526e-11
12,12,194.9,0.189,0.37324149750630864,0.25,7.172e-12,9.6255e-05,3.762e-11
13,13,186.95,0.1587,0.326731807622484,0.25,1.2965e-11,9.6345e-05,1.44245e-10
14,14,180.5,0.1323,0.2821126732647189,0.25,2.2275000000000002e-11,9.6455e-05,4.2615e-10
15,15,180.0,0.10994999999999999,0.23510544483761817,0.25,3.4764999999999996e-11,9.6585e-05,8.8955e-10
16,16,180.0,0.091365,0.19536524770822597,0.25,5.267e-11,9.673e-05,1.731e-09
17,17,180.0,0.07592499999999999,0.1623499858277568,0.25,7.8685e-11,9.690999999999999e-05,3.2849999999999997e-09
18,18,180.0,0.063095,0.13491567181934572,0.25,1.166e-10,9.7125e-05,5.943e-09
19,19,180.0,0.05244,0.11213214770562094,0.25,1.7265e-10,9.737999999999999e-05,1.01025e-08
20,20,180.0,0.043585,0.09319755314606706,0.25,2.5695e-10,9.7685e-05,1.6115e-08
21,21,180.0,0.03623,0.07747039986211535,0.25,3.853e-10,9.8045e-05,2.4309999999999997e-08
22,22,180.0,0.03012,0.06440542281944023,0.25,5.808e-10,9.8475e-05,3.5055e-08
23,23,180.0,0.025035,0.053532197297770465,0.25,8.731e-10,9.897500000000001e-05,4.901e-08
24,24,180.0,0.020810000000000002,0.04449790479390197,0.25,1.2855e-09,9.956e-05,6.779e-08
25,25,180.0,0.017305,0.03700318422557369,0.25,1.7935e-09,0.00010025,9.561e-08
26,26,180.0,0.014384999999999998,0.03075936607778046,0.25,2.2675e-09,0.00010109999999999999,1.4255000000000002e-07
27,27,180.0,0.011965,0.02558469567638802,0.25,2.538e-09,0.00010209999999999999,2.3010000000000003e-07
28,28,180.0,0.00995,0.02127603544526207,0.25,2.6265e-09,0.00010339999999999999,3.9559999999999997e-07
29,29,180.0,0.008272999999999999,0.017690119925116116,0.25,2.709e-09,0.00010505,6.911499999999999e-07
30,30,180.0,0.0068805,0.014712550414181952,0.25,2.8979999999999997e-09,0.0001072,1.1794999999999999e-06
31,31,180.0,0.0057225,0.012236412028606203,0.25,3.2425e-09,0.00010999999999999999,1.9305e-06
32,32,180.0,0.00476,0.010178056589677433,0.24995,3.7815e-09,0.0001137,3.0245e-06
33,33,180.0,0.003959,0.008465121916856689,0.2499,4.5685e-09,0.0001184,4.5555e-06
34,34,180.0,0.0032935,0.007042166424579141,0.2499,5.6815e-09,0.00012425,6.6305e-06
35,35,180.0,0.0027400000000000002,0.00585868802457371,0.2499,7.229e-09,0.0001317,9.378e-06
36,36,180.0,0.0022789999999999998,0.004872991858543307,0.2499,9.365499999999999e-09,0.000141,1.295e-05
37,37,180.0,0.0018960000000000001,0.004054074058046443,0.2499,1.2305e-08,0.00015245,1.752e-05
38,38,180.0,0.0015775,0.003372900303529418,0.2498,1.6335e-08,0.00016659999999999998,2.3295e-05
39,39,180.0,0.001313,0.002807385173205344,0.2498,2.1855e-08,0.00018395,3.0524999999999997e-05
40,40,180.0,0.0010925,0.0023358866142628235,0.24975,2.94e-08,0.0002051,3.9495e-05
41,41,180.0,0.0009091,0.0019437298637012437,0.2497,3.969e-08,0.00023075,5.054e-05
42,42,180.0,0.0007566000000000001,0.0016176133802126783,0.2496,5.3715e-08,0.00026185,6.404e-05
43,43,180.0,0.0006297,0.0013462892051959584,0.24955,7.2765e-08,0.00029935,8.047499999999999e-05
44,44,180.0,0.0005241,0.0011204842149497864,0.24945,9.8615e-08,0.00034449999999999997,0.000100355
45,45,180.0,0.0004363,0.0009327505082462913,0.24935000000000002,1.335e-07,0.00039855,0.00012435000000000001
46,46,180.0,0.00036315,0.0007763297153386215,0.2492,1.8070000000000002e-07,0.0004632,0.00015305
47,47,180.0,0.00030235,0.0006463272153083252,0.24905,2.4425e-07,0.0005403000000000001,0.00018735
48,48,180.0,0.0002517,0.0005380219805341753,0.24885000000000002,3.299e-07,0.000632,0.0002283
49,49,180.0,0.00020955000000000002,0.000447889887272763,0.2486,4.4525e-07,0.0007408499999999999,0.0002769
50,50,180.0,0.0001745,0.00037293984384927033,0.24830000000000002,6.0135e-07,0.0008696,0.00033434999999999997
51,51,180.0,0.00014525,0.00031040144974375555,0.248,8.1325e-07,0.00102175,0.00040215
52,52,180.0,0.00012095000000000001,0.00025844084088896244,0.2476,1.1025e-06,0.0012005,0.00048185000000000003
53,53,180.0,0.00010077,0.0002152872953856026,0.2471,1.4995e-06,0.001411,0.00057525
54,54,180.0,8.3905e-05,0.00017922671932742097,0.24655,2.0479999999999997e-06,0.0016575000000000001,0.0006843
55,55,180.0,6.988e-05,0.00014923874065861064,0.2459,2.8085e-06,0.0019445,0.0008112499999999999
56,56,180.0,5.8205e-05,0.0001242735754962874,0.24509999999999998,3.876e-06,0.00228,0.0009583
57,57,180.0,4.848e-05,0.00010348324205981879,0.24425,5.39e-06,0.0026685,0.0011285
58,58,180.0,4.0385e-05,8.61710885776889e-05,0.24309999999999998,7.5535e-06,0.0031175,0.001323
59,59,180.0,3.3645e-05,7.176067760854381e-05,0.24185,1.0613e-05,0.003634,0.001546
60,60,180.0,2.803e-05,5.97561846819822e-05,0.2404,1.4770000000000001e-05,0.004226,0.001799
61,61,180.0,2.3355e-05,4.976017648376232e-05,0.23865,2.002e-05,0.0048995,0.0020845
62,62,180.0,1.9455e-05,4.1422453452028704e-05,0.23665,2.5945e-05,0.0056625,0.0024045
63,63,180.0,1.621e-05,3.448582723947558e-05,0.23435,3.1665e-05,0.0065214999999999995,0.0027615
64,64,180.0,1.3515e-05,2.872479861035603e-05,0.23165,3.6035e-05,0.007487499999999999,0.003159
65,65,180.0,1.126e-05,2.390593642132414e-05,0.2286,3.8105e-05,0.0085725,0.0036014999999999997
66,66,180.0,9.383e-06,1.989519792876674e-05,0.22505,3.7644999999999996e-05,0.009795,0.004095
67,67,180.0,7.820499999999999e-06,1.6557623856716247e-05,0.221,3.5445e-05,0.011185,0.004652
68,68,180.0,6.5185e-06,1.377753819719683e-05,0.21635,3.3105e-05,0.012795,0.0052915
69,69,180.0,5.433e-06,1.1460650853448e-05,0.21095,3.3505e-05,0.0147,0.0060490000000000006
70,70,180.0,4.529e-06,9.53229021895999e-06,0.2047,5.2014999999999996e-05,0.01702,0.0069695
71,71,180.0,3.7754999999999997e-06,7.925386695513592e-06,0.19745000000000001,0.00018955,0.01984,0.0080455
72,72,180.0,3.148e-06,6.586200281185684e-06,0.18924999999999997,0.00075,0.023135,0.009093
73,73,180.0,2.6245e-06,5.467547691176864e-06,0.18035,0.002098,0.026815,0.00988
74,74,180.0,2.1885e-06,4.5340735580546865e-06,0.1706,0.0044795,0.030845,0.01027
75,75,180.0,1.825e-06,3.7553795672627168e-06,0.16025,0.008003,0.035165,0.010204999999999999
76,76,180.0,1.522e-06,3.1069836169245982e-06,0.1494,0.012635,0.039715,0.009715999999999999
77,77,180.0,1.269e-06,2.567425821505894e-06,0.13824999999999998,0.01823,0.04436,0.0088805
78,78,180.0,1.058e-06,2.1200453024349826e-06,0.127,0.024545,0.048960000000000004,0.0078175
79,79,180.0,8.827e-07,1.7513789122497524e-06,0.11595,0.0313,0.053360000000000005,0.006659
80,80,180.0,7.363e-07,1.446639092855425e-06,0.1053,0.038235,0.05743,0.005523999999999999
81,81,180.0,6.142e-07,1.1953803269451793e-06,0.095235,0.04515,0.061085,0.004496999999999999
82,82,180.0,5.124e-07,9.883870451447355e-07,0.0859,0.051949999999999996,0.064265,0.0036225
83,83,180.0,4.2745000000000003e-07,8.176687885227062e-07,0.07734,0.05863,0.06697,0.0029075
84,84,180.0,3.567e-07,6.770457362681422e-07,0.06958,0.065245,0.069245,0.0023385000000000003
85,85,180.0,2.9765e-07,5.608678149039105e-07,0.06258,0.07189000000000001,0.07111500000000001,0.0018945
86,86,180.0,2.4840000000000003e-07,4.6486573105605005e-07,0.056295,0.078655,0.072645,0.0015505
87,87,180.0,2.073e-07,3.854203626814209e-07,0.05066,0.085645,0.07389499999999999,0.0012835
88,88,180.0,1.73e-07,3.1962370780210087e-07,0.045619999999999994,0.09297,0.07491,0.0010769999999999998
89,89,180.0,1.444e-07,2.6514195140726486e-07,0.041105,0.100705,0.075745,0.0009165
90,90,180.0,1.2055e-07,2.19998849121963e-07,0.037059999999999996,0.10895,0.07642499999999999,0.0007913
91,91,180.0,1.0066500000000001e-07,1.825879436757277e-07,0.033435,0.11775,0.07699,0.0006931999999999999
92,92,180.0,8.4065e-08,1.515394117274744e-07,0.03019,0.12714999999999999,0.07746,0.00061605
