,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.1,0.0,1.5e-05,1e-06
1,1,282.05,0.90005,1.136114996775864,0.1,2.529e-13,9.4915e-05,1.4807e-07
2,2,274.1,0.7981,1.0366447824406235,0.1,5.4855000000000003e-14,9.4885e-05,3.292265e-11
3,3,266.2,0.70525,0.9432281088971218,0.1,5.515000000000001e-15,9.491e-05,3.4025e-14
4,4,258.3,0.6208,0.855675294441568,0.1,1.523e-14,9.494000000000001e-05,5.2509999999999995e-14
5,5,250.35000000000002,0.54435,0.7741271913812501,0.1,4.1379999999999996e-14,9.4985e-05,8.938e-14
6,6,242.4,0.4753,0.6980987971302091,0.1,1.0349e-13,9.502999999999999e-05,1.3800000000000002e-13
7,7,234.5,0.4131,0.6271826543765492,0.1,2.4825e-13,9.508499999999999e-05,1.799e-13
8,8,226.6,0.3574,0.5615343572375465,0.1,5.6855e-13,9.514500000000001e-05,3.2965e-13
9,9,218.64999999999998,0.30765,0.5009439416026672,0.1,1.20405e-12,9.520500000000001e-05,9.1085e-13
10,10,210.7,0.2633,0.4449057456402721,0.1,2.3699999999999998e-12,9.528e-05,2.8515e-12
11,11,202.8,0.22405,0.39333146391090446,0.1,4.5465000000000005e-12,9.536000000000001e-05,9.6925e-12
12,12,194.9,0.18945,0.34607040515977094,0.1,8.943500000000001e-12,9.545e-05,4.018e-11
13,13,186.95,0.1591,0.30298867864610246,0.1,1.802e-11,9.554999999999999e-05,1.906e-10
14,14,180.5,0.1326,0.2615459557806954,0.1,3.2665e-11,9.566e-05,6.7945e-10
15,15,180.0,0.11019999999999999,0.21796701718728237,0.1,5.1535e-11,9.5795e-05,1.6105000000000002e-09
16,16,180.0,0.091585,0.18114799732100045,0.1,7.7775e-11,9.5955e-05,3.2735e-09
17,17,180.0,0.07611000000000001,0.15053965295937433,0.1,1.153e-10,9.615e-05,5.9835e-09
18,18,180.0,0.063255,0.1251134645746097,0.1,1.6985e-10,9.6375e-05,9.97e-09
19,19,180.0,0.05257,0.10397936717951572,0.1,2.504e-10,9.664e-05,1.538e-08
20,20,180.0,0.043695,0.08642530878259858,0.1,3.7075e-10,9.6955e-05,2.2305e-08
21,21,180.0,0.03632,0.07183813350448529,0.1,5.525e-10,9.732e-05,3.0770000000000004e-08
22,22,180.0,0.030189999999999998,0.05971347119325481,0.1,8.2885e-10,9.7745e-05,4.0785000000000004e-08
23,23,180.0,0.025099999999999997,0.04964584781327791,0.1,1.2494999999999999e-09,9.8245e-05,5.2379999999999997e-08
24,24,180.0,0.020865,0.04126923624101977,0.099995,1.8869999999999998e-09,9.8815e-05,6.57e-08
25,25,180.0,0.017349999999999997,0.03431676613211835,0.09999,2.832e-09,9.948e-05,8.125e-08
26,26,180.0,0.014425,0.028531375298292964,0.09999,4.1675e-09,0.00010025,1.0038e-07
27,27,180.0,0.011995,0.02372505067577003,0.09999,5.894e-09,0.00010114999999999999,1.2615e-07
28,28,180.0,0.009971500000000001,0.0197227471908516,0.09999,7.7975e-09,0.00010214999999999999,1.6495e-07
29,29,180.0,0.008294,0.016404801332081484,0.09999,9.409e-09,0.00010339999999999999,2.2935e-07
30,30,180.0,0.0068975,0.013642612135753024,0.09998499999999999,1.0304999999999999e-08,0.0001049,3.4155000000000004e-07
31,31,180.0,0.0057365,0.011346234075459519,0.09998,1.058e-08,0.0001067,5.371e-07
32,32,180.0,0.0047715,0.009437562126757166,0.09998,1.076e-08,0.0001089,8.6605e-07
33,33,180.0,0.0039685,0.00784926838462889,0.09997,1.126e-08,0.0001117,1.391e-06
34,34,180.0,0.0033014999999999997,0.006530001683787675,0.099965,1.226e-08,0.0001153,2.182e-06
35,35,180.0,0.0027465,0.005432265096076262,0.09996,1.3845e-08,0.00011985,3.3205e-06
36,36,180.0,0.002285,0.00451945377939074,0.09995,1.6135e-08,0.00012550000000000001,4.898e-06
37,37,180.0,0.0019010000000000001,0.0037599263270276678,0.099935,1.9295000000000002e-08,0.0001326,7.018500000000001e-06
38,38,180.0,0.0015815,0.0031279901432134474,0.099925,2.354e-08,0.0001414,9.8075e-06
39,39,180.0,0.001316,0.002602849512185107,0.099905,2.9195e-08,0.0001522,1.34e-05
40,40,180.0,0.001095,0.002165732124343076,0.099885,3.665e-08,0.00016554999999999999,1.797e-05
41,41,180.0,0.00091135,0.0018024841949174672,0.099855,4.644e-08,0.00018175,2.3704999999999998e-05
42,42,180.0,0.0007584499999999999,0.0015000630915954357,0.099825,5.927e-08,0.0002015,3.0835e-05
43,43,180.0,0.00063125,0.0012484750385432619,0.09978999999999999,7.6065e-08,0.00022535,3.9615e-05
44,44,180.0,0.0005254,0.0010391107586942773,0.09974,9.810499999999999e-08,0.0002542,5.0355e-05
45,45,180.0,0.00043735,0.0008649562046990204,0.099685,1.2710000000000002e-07,0.00028890000000000003,6.3415e-05
46,46,180.0,0.00036405,0.0007199762410255112,0.09962,1.657e-07,0.0003306,7.9195e-05
47,47,180.0,0.00030305,0.0005993221799660439,0.099535,2.176e-07,0.0003805,9.8145e-05
48,48,180.0,0.00025235000000000004,0.0004990427097398232,0.09944,2.88e-07,0.00043999999999999996,0.00012085
49,49,180.0,0.00021004999999999998,0.00041537729386369713,0.099325,3.85e-07,0.00051085,0.00014785
50,50,180.0,0.0001749,0.0003458533288285142,0.099185,5.203999999999999e-07,0.00059475,0.00017975
51,51,180.0,0.00014565,0.0002880001050850372,0.099025,7.13e-07,0.0006938,0.00021725
52,52,180.0,0.00012124999999999999,0.00023973898267153125,0.09883,9.928e-07,0.0008101,0.0002611
53,53,180.0,0.00010099,0.00019966694975775664,0.098605,1.4065e-06,0.0009460499999999999,0.0003118
54,54,180.0,8.411e-05,0.00016628016036656246,0.09834,2.0259999999999997e-06,0.0011035,0.00037
55,55,180.0,7.005e-05,0.00013847068525966238,0.098025,2.9534999999999998e-06,0.0012855,0.00043610000000000003
56,56,180.0,5.8345e-05,0.00011531932960795848,0.09766,4.307e-06,0.0014935,0.00051005
57,57,180.0,4.86e-05,9.604485781789753e-05,0.09724,6.1855e-06,0.0017285,0.00059175
58,58,180.0,4.0485e-05,7.999457980388702e-05,0.09676,8.5785e-06,0.0019925,0.0006806500000000001
59,59,180.0,3.3730000000000004e-05,6.663395006413546e-05,0.09620000000000001,1.1295e-05,0.0022865000000000003,0.00077615
60,60,180.0,2.81e-05,5.5498928583781045e-05,0.09557,1.3965e-05,0.002611,0.00087745
61,61,180.0,2.341e-05,4.6223082105097163e-05,0.094845,1.6139999999999998e-05,0.0029690000000000003,0.0009839
