,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.05,0.0,1.5e-05,1e-06
1,1,282.05,0.9007499999999999,1.1062689275433006,0.05,2.1925e-13,9.401e-05,1.6567e-07
2,2,274.1,0.7987500000000001,1.0094488166247106,0.05,6.4175e-14,9.3985e-05,6.834599999999999e-11
3,3,266.2,0.70575,0.9183861027908083,0.05,6.368999999999999e-15,9.401e-05,2.9075e-14
4,4,258.3,0.6213,0.833219480344239,0.05,1.646e-14,9.405000000000001e-05,2.209e-14
5,5,250.35000000000002,0.5448,0.7538274897222478,0.05,4.273e-14,9.408999999999999e-05,3.6234999999999997e-14
6,6,242.4,0.4757,0.6798028852680925,0.05,1.04125e-13,9.413999999999999e-05,5.6460000000000006e-14
7,7,234.5,0.41345,0.6107487922085786,0.05,2.478e-13,9.419499999999999e-05,8.354e-14
8,8,226.6,0.3577,0.5468163633008947,0.05,5.798e-13,9.425500000000001e-05,2.1085e-13
9,9,218.64999999999998,0.30784999999999996,0.4877217729171669,0.05,1.295e-12,9.4325e-05,7.766e-13
10,10,210.7,0.26355,0.4332922812828792,0.05,2.751e-12,9.439999999999999e-05,2.9764999999999997e-12
11,11,202.8,0.22425,0.3830425047691885,0.05,5.802e-12,9.4485e-05,1.22505e-11
12,12,194.9,0.1896,0.33698375204352815,0.05,1.257e-11,9.4585e-05,6.088499999999999e-11
13,13,186.95,0.1592,0.2949850876239184,0.05,2.626e-11,9.469e-05,3.2305000000000004e-10
14,14,180.5,0.13274999999999998,0.2547650163757281,0.05,4.6035e-11,9.481e-05,1.14645e-09
15,15,180.0,0.11030000000000001,0.21226846342585298,0.05,6.97e-11,9.495e-05,2.5365e-09
16,16,180.0,0.09165999999999999,0.17639644065318147,0.05,1.02195e-10,9.5115e-05,4.6965e-09
17,17,180.0,0.07617,0.14658648190284995,0.05,1.4855000000000002e-10,9.5315e-05,7.839499999999999e-09
18,18,180.0,0.063305,0.12182824314456583,0.05,2.1605e-10,9.554999999999999e-05,1.208e-08
19,19,180.0,0.052610000000000004,0.10124609288294087,0.05,3.1569999999999995e-10,9.5825e-05,1.747e-08
20,20,180.0,0.04373,0.08415684610661042,0.05,4.6495e-10,9.614500000000001e-05,2.401e-08
21,21,180.0,0.03635,0.06995429640346469,0.05,6.91e-10,9.652e-05,3.167e-08
22,22,180.0,0.030215,0.05814770525528624,0.05,1.03575e-09,9.6955e-05,4.0400000000000004e-08
23,23,180.0,0.02512,0.04834255738976512,0.05,1.5634999999999998e-09,9.745500000000001e-05,5.016e-08
24,24,180.0,0.020885,0.040192449161058935,0.05,2.364e-09,9.804e-05,6.1015e-08
25,25,180.0,0.01736,0.03340871087321276,0.05,3.554e-09,9.871e-05,7.326499999999999e-08
26,26,180.0,0.014435,0.027779574263441773,0.049995,5.258e-09,9.949e-05,8.763e-08
27,27,180.0,0.012005,0.02310307370953855,0.04999,7.5615e-09,0.00010035,1.056e-07
28,28,180.0,0.0099805,0.019207016496677803,0.04999,1.0445499999999999e-08,0.00010145,1.2965e-07
29,29,180.0,0.008300499999999999,0.01597393379719646,0.04999,1.3715e-08,0.00010265,1.638e-07
30,30,180.0,0.006902999999999999,0.013284509492497126,0.04999,1.7044999999999998e-08,0.00010410000000000001,2.1435e-07
