,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.65,0.0,1.5e-05,1e-06
1,1,282.05,0.892,1.4606965805310743,0.65,3.212e-13,9.548e-05,1.6047499999999999e-07
2,2,274.1,0.791,1.3328726366835026,0.65,6.25725e-14,9.544e-05,3.5610600000000004e-11
3,3,266.2,0.69895,1.212716432250745,0.65,3.7995e-15,9.546000000000001e-05,1.9955e-13
4,4,258.3,0.6152500000000001,1.1001411777069452,0.65,1.2571e-14,9.549e-05,4.9545e-13
5,5,250.35000000000002,0.5395,0.9953253321230497,0.65,4.4125e-14,9.553e-05,1.0033e-12
6,6,242.4,0.47104999999999997,0.8975436874947093,0.65,1.23295e-13,9.557000000000001e-05,1.5305e-12
7,7,234.5,0.40945,0.806453317112476,0.65,3.0119999999999997e-13,9.562000000000001e-05,1.6e-12
8,8,226.6,0.35425,0.7220564596014015,0.65,6.4285e-13,9.567000000000001e-05,1.62e-12
9,9,218.64999999999998,0.30485,0.6439585619574517,0.65,1.2080000000000001e-12,9.572500000000001e-05,2.0740000000000003e-12
10,10,210.7,0.26095,0.5720236301817876,0.65,2.0805000000000003e-12,9.579e-05,3.8005e-12
11,11,202.8,0.22205,0.5057128988991952,0.65,3.449e-12,9.586e-05,9.224999999999999e-12
12,12,194.9,0.18775,0.4449275628955056,0.65,5.7675e-12,9.594e-05,3.094e-11
13,13,186.95,0.15765,0.38948407916378086,0.65,1.0149e-11,9.6025e-05,1.18075e-10
14,14,180.5,0.13145,0.33636018953311514,0.65,1.7965e-11,9.612e-05,3.5855e-10
15,15,180.0,0.10925,0.2803303666270086,0.65,2.9305e-11,9.624e-05,7.68e-10
16,16,180.0,0.09076999999999999,0.23291155508470357,0.65,4.536e-11,9.6375e-05,1.447e-09
17,17,180.0,0.07543,0.19354983602648324,0.65,6.763e-11,9.6535e-05,2.554e-09
18,18,180.0,0.06269,0.16085959483204051,0.65,9.807e-11,9.6735e-05,4.314e-09
19,19,180.0,0.0521,0.1336861526596585,0.65,1.3965e-10,9.697500000000001e-05,7.1195e-09
