,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.95,0.0,1.5e-05,1e-06
1,1,282.05,0.8876,1.6351786717594303,0.95,2.9875e-14,1.5865e-06,9.2535e-07
2,2,274.1,0.7871,1.492089485054804,0.95,4.6059999999999995e-14,1.583e-06,8.2795e-07
3,3,266.2,0.69545,1.357474949311902,0.95,7.357000000000001e-14,1.5775000000000001e-06,7.3655e-07
4,4,258.3,0.6122000000000001,1.2315239331089156,0.95,1.2285e-13,1.5695e-06,6.543e-07
5,5,250.35000000000002,0.5367999999999999,1.1141375864497958,0.95,2.1230000000000001e-13,1.561e-06,5.835499999999999e-07
6,6,242.4,0.46875,1.00480678979678,0.95,3.6985e-13,1.553e-06,5.259e-07
7,7,234.5,0.4074,0.9027179108577742,0.95,6.242e-13,1.5475e-06,4.8225e-07
8,8,226.6,0.35245000000000004,0.808186295244377,0.95,9.823e-13,1.5479999999999998e-06,4.527e-07
9,9,218.64999999999998,0.30335,0.7208889768345508,0.95,1.4099999999999998e-12,1.5565e-06,4.3675e-07
10,10,210.7,0.25965,0.6403208705341965,0.95,1.868e-12,1.5765e-06,4.334e-07
11,11,202.8,0.22095,0.5661088234302297,0.95,2.357e-12,1.6085e-06,4.4145e-07
12,12,194.9,0.1868,0.4980109677022627,0.95,2.9275e-12,1.6545e-06,4.5980000000000003e-07
13,13,186.95,0.15689999999999998,0.43608520996116534,0.95,3.663e-12,1.7175e-06,4.8765e-07
14,14,180.5,0.1308,0.37653420408596516,0.95,4.728e-12,1.7965e-06,5.251000000000001e-07
15,15,180.0,0.10869999999999999,0.31378411211878404,0.95,6.48e-12,1.8975e-06,5.7345e-07
16,16,180.0,0.09032,0.2607266080739259,0.95,9.1995e-12,2.024e-06,6.3495e-07
17,17,180.0,0.07506,0.21667560133336178,0.95,1.349e-11,2.181e-06,7.1155e-07
18,18,180.0,0.06238,0.18007227492383518,0.95,2.026e-11,2.3735e-06,8.059e-07
19,19,180.0,0.051845,0.14966091520917837,0.95,3.0945e-11,2.6075e-06,9.212e-07
20,20,180.0,0.04309,0.12438787745277884,0.95,4.795e-11,2.892e-06,1.0615e-06
21,21,180.0,0.035815,0.10338715228430322,0.95,7.554e-11,3.236e-06,1.2315e-06
22,22,180.0,0.029775000000000003,0.0859514987206177,0.95,1.215e-10,3.6514999999999997e-06,1.4365e-06
