,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.5,0.0,1.5e-05,1e-06
1,1,282.05,0.8941,1.3726278795350035,0.5,8.464e-14,1.5860000000000001e-06,8.9165e-07
2,2,274.1,0.79285,1.2524914393075093,0.5,1.2455e-13,1.5795e-06,7.5275e-07
3,3,266.2,0.7006,1.1396062006221805,0.5,1.9845e-13,1.5684999999999999e-06,6.2465e-07
4,4,258.3,0.61675,1.0338973682634074,0.5,3.3669999999999997e-13,1.5535e-06,5.110000000000001e-07
5,5,250.35000000000002,0.5407500000000001,0.9352798393552101,0.5,5.8e-13,1.536e-06,4.143e-07
6,6,242.4,0.47215,0.8434124135836996,0.5,9.494e-13,1.5180000000000001e-06,3.3590000000000004e-07
7,7,234.5,0.4104,0.757804347106136,0.5,1.4105e-12,1.5025e-06,2.7615e-07
8,8,226.6,0.35505,0.6784567731884641,0.5,1.918e-12,1.4925000000000001e-06,2.3425000000000002e-07
9,9,218.64999999999998,0.3056,0.6051965301286506,0.5,2.4835e-12,1.491e-06,2.086e-07
10,10,210.7,0.26154999999999995,0.5375052933234397,0.5,3.1795e-12,1.5010000000000001e-06,1.973e-07
11,11,202.8,0.22255,0.4751734920652995,0.5,4.093999999999999e-12,1.523e-06,1.9849999999999998e-07
12,12,194.9,0.18825,0.418230506305277,0.5,5.304e-12,1.5599999999999999e-06,2.1065e-07
13,13,186.95,0.15805,0.3660678606015378,0.5,6.8675e-12,1.612e-06,2.327e-07
14,14,180.5,0.13175,0.3160574270329164,0.5,8.881e-12,1.6815e-06,2.643e-07
15,15,180.0,0.1095,0.26341118554785137,0.5,1.164e-11,1.771e-06,3.065e-07
16,16,180.0,0.09099,0.2188838806764808,0.5,1.5395000000000002e-11,1.8850000000000002e-06,3.61e-07
17,17,180.0,0.075615,0.18189807285158796,0.5,2.0825e-11,2.0274999999999996e-06,4.2975e-07
18,18,180.0,0.062835,0.15115474802857048,0.5,2.9215e-11,2.2025e-06,5.1485e-07
19,19,180.0,0.052225,0.12563153415571685,0.5,4.3125e-11,2.4165e-06,6.192999999999999e-07
20,20,180.0,0.043405,0.1044143103261548,0.5,6.742000000000001e-11,2.6765e-06,7.4655e-07
21,21,180.0,0.036085,0.0868054580157338,0.5,1.1067500000000001e-10,2.991e-06,9.0095e-07
22,22,180.0,0.029995,0.07215547030702091,0.5,1.8695e-10,3.371e-06,1.088e-06
23,23,180.0,0.02493,0.05997120301525016,0.5,3.1774999999999996e-10,3.8285e-06,1.313e-06
24,24,180.0,0.020725,0.049855735397493536,0.5,5.349000000000001e-10,4.379499999999999e-06,1.5855e-06
25,25,180.0,0.017235,0.04146025810541252,0.5,8.8425e-10,5.041e-06,1.9125e-06
26,26,180.0,0.014329999999999999,0.0344720456100939,0.5,1.43e-09,5.836e-06,2.3055e-06
27,27,180.0,0.011915,0.02866256774869542,0.5,2.2595000000000003e-09,6.789e-06,2.778e-06
28,28,180.0,0.0099055,0.023828552868938292,0.5,3.4915e-09,7.9295e-06,3.3435e-06
29,29,180.0,0.0082395,0.019820855001911254,0.5,5.288e-09,9.2915e-06,4.019499999999999e-06
30,30,180.0,0.0068525,0.01648431411529496,0.5,7.869e-09,1.0915e-05,4.825999999999999e-06
31,31,180.0,0.005699,0.01370947627776779,0.5,1.154e-08,1.2845e-05,5.786e-06
32,32,180.0,0.004739999999999999,0.011402523822503006,0.5,1.6725e-08,1.514e-05,6.9255e-06
33,33,180.0,0.0039425,0.009484072566751735,0.5,2.399e-08,1.7854999999999998e-05,8.2745e-06
34,34,180.0,0.00328,0.007890374629268115,0.5,3.413e-08,2.1059999999999998e-05,9.868000000000001e-06
35,35,180.0,0.0027285,0.0065636960640138966,0.5,4.822e-08,2.484e-05,1.1750000000000001e-05
36,36,180.0,0.00227,0.005460736364845655,0.5,6.7695e-08,2.9285e-05,1.3955000000000001e-05
37,37,180.0,0.0018885,0.004542905334297374,0.49995,9.436999999999999e-08,3.45e-05,1.6544999999999998e-05
38,38,180.0,0.001571,0.0037790652993601416,0.4999,1.303e-07,4.061e-05,1.9575e-05
39,39,180.0,0.001307,0.0031440189759331114,0.4999,1.7745e-07,4.7755e-05,2.3115e-05
40,40,180.0,0.001088,0.002617218937252399,0.4999,2.3715e-07,5.6095e-05,2.7249999999999998e-05
41,41,180.0,0.00090535,0.002177857765663835,0.4999,3.099e-07,6.5805e-05,3.2065e-05
42,42,180.0,0.0007535,0.0018125851309045457,0.4999,3.9564999999999997e-07,7.7115e-05,3.7665e-05
43,43,180.0,0.0006271499999999999,0.0015086520302975681,0.4999,4.9635e-07,9.025999999999999e-05,4.4175e-05
44,44,180.0,0.00052195,0.0012555388593324815,0.4998,6.207499999999999e-07,0.00010554999999999999,5.1745e-05
45,45,180.0,0.0004345,0.0010451879742383462,0.4998,7.9345e-07,0.0001233,6.0530000000000005e-05
46,46,180.0,0.00036165,0.0008699553736287524,0.4998,1.07005e-06,0.00014395,7.069e-05
47,47,180.0,0.0003011,0.0007242765292024295,0.4997,1.5615e-06,0.00016795,8.241e-05
48,48,180.0,0.00025065,0.0006029293501983401,0.4997,2.461e-06,0.00019575000000000001,9.5855e-05
49,49,180.0,0.00020865,0.0005018841424332852,0.4996,4.073e-06,0.000228,0.00011114999999999999
50,50,180.0,0.00017375,0.0004179328479507458,0.49955,6.8335e-06,0.0002653,0.0001284
51,51,180.0,0.0001447,0.00034804686101634456,0.49945,1.13255e-05,0.00030845000000000004,0.0001477
52,52,180.0,0.0001205,0.0002898305675493812,0.49935,1.8285e-05,0.00035824999999999995,0.0001691
53,53,180.0,0.000100325,0.00024129846502843262,0.49924999999999997,2.8635e-05,0.0004157,0.00019255
54,54,180.0,8.355999999999999e-05,0.00020097047024617113,0.49915,4.35e-05,0.00048185000000000003,0.00021815
55,55,180.0,6.958999999999999e-05,0.00016735924742501264,0.49895,6.424e-05,0.0005581,0.0002458
56,56,180.0,5.7965e-05,0.00013939187624711997,0.49875,9.247e-05,0.0006458,0.00027545
57,57,180.0,4.8285e-05,0.00011610526914541735,0.49855,0.00013015,0.0007467,0.00030690000000000003
58,58,180.0,4.0220000000000005e-05,9.6702822567824e-05,0.49829999999999997,0.00017955,0.0008627000000000001,0.00034009999999999997
59,59,180.0,3.3505e-05,8.054766018943949e-05,0.498,0.00024335,0.0009962,0.0003748
60,60,180.0,2.7915e-05,6.710039492221956e-05,0.49770000000000003,0.00032470000000000003,0.00115,0.0004107
61,61,180.0,2.326e-05,5.589971421270683e-05,0.49724999999999997,0.0004272,0.001326,0.0004475
62,62,180.0,1.9375e-05,4.6552269465159175e-05,0.49675,0.0005552,0.0015295,0.00048485
63,63,180.0,1.6145000000000002e-05,3.878131079484405e-05,0.4962,0.00071335,0.0017629999999999998,0.0005224
64,64,180.0,1.3455e-05,3.230867372744768e-05,0.4955,0.0009071,0.002032,0.0005597
65,65,180.0,1.121e-05,2.6907066098147702e-05,0.49470000000000003,0.0011424999999999999,0.0023415,0.00059635
66,66,180.0,9.3445e-06,2.2418940859139873e-05,0.4938,0.0014269999999999999,0.002697,0.0006318000000000001
67,67,180.0,7.7885e-06,1.8675127820369926e-05,0.4927,0.0017675,0.0031054999999999998,0.0006657
68,68,180.0,6.4915000000000004e-06,1.5554856025352152e-05,0.49145,0.0021735,0.0035754999999999997,0.00069745
69,69,180.0,5.4109999999999995e-06,1.2955058489482264e-05,0.4899,0.0026545,0.004114,0.00072665
70,70,180.0,4.511e-06,1.0789786904311334e-05,0.4881,0.0032225,0.0047325,0.0007527
71,71,180.0,3.76e-06,8.983212145510918e-06,0.486,0.003889,0.0054415,0.00077525
72,72,180.0,3.1345000000000002e-06,7.478749521703687e-06,0.48355000000000004,0.0046695,0.006253,0.0007938
73,73,180.0,2.6134999999999996e-06,6.225742531940769e-06,0.48065,0.0055785,0.007182,0.000808
74,74,180.0,2.179e-06,5.181094608505064e-06,0.4773,0.006633999999999999,0.008243,0.0008174
75,75,180.0,1.8175e-06,4.312100533370753e-06,0.47335,0.007857,0.0094535,0.0008217
76,76,180.0,1.5155000000000001e-06,3.5865027517440467e-06,0.4688,0.009267000000000001,0.01083,0.00082065
77,77,180.0,1.2634999999999998e-06,2.9813110075107583e-06,0.4635,0.01089,0.012395,0.00081405
78,78,180.0,1.054e-06,2.4784562227033388e-06,0.45735000000000003,0.012745,0.01416,0.0008017499999999999
79,79,180.0,8.790500000000001e-07,2.0589116947611795e-06,0.45030000000000003,0.014865,0.016145,0.0007839
80,80,180.0,7.332499999999999e-07,1.7096660670756154e-06,0.44225000000000003,0.017255,0.01836,0.0007605
81,81,180.0,6.117e-07,1.4189535886937696e-06,0.43315000000000003,0.019935,0.020795,0.0007320499999999999
82,82,180.0,5.103e-07,1.1768935431801782e-06,0.4229,0.022905000000000002,0.023434999999999997,0.000699
83,83,180.0,4.2575e-07,9.755689417181193e-07,0.4115,0.026145,0.026255,0.00066215
84,84,180.0,3.5525e-07,8.082509595595114e-07,0.399,0.02964,0.029195,0.0006225
85,85,180.0,2.964e-07,6.691388645657926e-07,0.3854,0.033354999999999996,0.0322,0.00058125
86,86,180.0,2.4735e-07,5.537512969208564e-07,0.3708,0.037245,0.035195000000000004,0.00053965
87,87,180.0,2.0645e-07,4.5807727256033997e-07,0.3553,0.041295,0.038115,0.0004988
88,88,180.0,1.723e-07,3.7871960929088816e-07,0.33904999999999996,0.04547,0.040895,0.00045985000000000004
89,89,180.0,1.438e-07,3.129877548980301e-07,0.32225000000000004,0.049755,0.043485,0.0004235
90,90,180.0,1.201e-07,2.5876127796220565e-07,0.30505000000000004,0.054169999999999996,0.045855,0.0003903
91,91,180.0,1.0027e-07,2.1379368232860238e-07,0.28759999999999997,0.05872,0.04798,0.0003606
92,92,180.0,8.3715e-08,1.7660726107048353e-07,0.2701,0.063445,0.04987,0.0003344
93,93,180.0,6.9915e-08,1.459134477996953e-07,0.25270000000000004,0.068385,0.05151,0.00031165
94,94,180.0,5.8389999999999995e-08,1.2055082379654129e-07,0.23565,0.073575,0.05294,0.00029225
95,95,180.0,4.8775e-08,9.961422297597093e-08,0.219,0.07909,0.054165,0.00027585
96,96,180.0,4.0750000000000004e-08,8.233200884719216e-08,0.20295000000000002,0.08496999999999999,0.055215,0.0002622
97,97,180.0,3.4045e-08,6.805176273220539e-08,0.18755,0.09126999999999999,0.056115,0.00025100000000000003
98,98,180.0,2.8445e-08,5.625884686338974e-08,0.17295,0.09805,0.05689,0.000242
99,99,180.0,2.3775e-08,4.652865553684548e-08,0.15905,0.1054,0.057554999999999995,0.00023480000000000002
