,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.85,0.0,1.5e-05,1e-06
1,1,282.05,0.88905,1.5771888430822376,0.85,5.622e-14,1.574e-06,9.0865e-07
2,2,274.1,0.78835,1.439108740190349,0.85,8.395e-14,1.5695e-06,7.9005e-07
3,3,266.2,0.6966,1.3093596591205916,0.85,1.329e-13,1.5615e-06,6.792e-07
4,4,258.3,0.6132500000000001,1.187945877872481,0.85,2.2315000000000001e-13,1.55e-06,5.798999999999999e-07
5,5,250.35000000000002,0.53765,1.0745720249697968,0.85,3.8685e-13,1.5375e-06,4.9465e-07
6,6,242.4,0.46950000000000003,0.969139809752303,0.85,6.591e-13,1.525e-06,4.2524999999999997e-07
7,7,234.5,0.4081,0.8707774675487087,0.85,1.046e-12,1.514e-06,3.7245000000000003e-07
8,8,226.6,0.353,0.7794678780039666,0.85,1.5105e-12,1.51e-06,3.3595e-07
9,9,218.64999999999998,0.3039,0.6954479544253211,0.85,2.0185e-12,1.514e-06,3.1485e-07
10,10,210.7,0.2601,0.6176738705724436,0.85,2.5829999999999998e-12,1.529e-06,3.0755e-07
11,11,202.8,0.2213,0.546005324859321,0.85,3.253e-12,1.557e-06,3.1255e-07
12,12,194.9,0.1871,0.4803362558995012,0.85,4.0905e-12,1.5995e-06,3.2835e-07
13,13,186.95,0.15710000000000002,0.42046915716617667,0.85,5.1675e-12,1.659e-06,3.542e-07
14,14,180.5,0.13105,0.3632814812824175,0.85,6.6235e-12,1.7355000000000002e-06,3.8984999999999996e-07
15,15,180.0,0.10885,0.30257941895727786,0.85,8.807999999999999e-12,1.8335e-06,4.3655e-07
16,16,180.0,0.09046499999999999,0.25147311343317374,0.85,1.2015e-11,1.9575000000000003e-06,4.9645e-07
17,17,180.0,0.075185,0.20899803375347314,0.85,1.686e-11,2.1109999999999998e-06,5.713999999999999e-07
18,18,180.0,0.062479999999999994,0.1736808948465001,0.85,2.427e-11,2.3005000000000003e-06,6.64e-07
19,19,180.0,0.051930000000000004,0.14435418783778153,0.85,3.5715e-11,2.5315000000000002e-06,7.774e-07
20,20,180.0,0.043160000000000004,0.11997549408703442,0.85,5.377e-11,2.811e-06,9.152999999999999e-07
21,21,180.0,0.035875000000000004,0.09972477766245617,0.85,8.3185e-11,3.1500000000000003e-06,1.0825e-06
22,22,180.0,0.029824999999999997,0.08290709284735844,0.85,1.3274999999999998e-10,3.5595000000000004e-06,1.2845000000000002e-06
23,23,180.0,0.024795,0.06892478637805984,0.85,2.1785000000000003e-10,4.053e-06,1.529e-06
24,24,180.0,0.02061,0.057291396208845956,0.85,3.6429999999999997e-10,4.6475e-06,1.8235e-06
25,25,180.0,0.017140000000000002,0.047645550641710596,0.85,6.1315e-10,5.362999999999999e-06,2.178e-06
26,26,180.0,0.014245,0.039598080016282663,0.85,1.0273e-09,6.223500000000001e-06,2.6045000000000002e-06
27,27,180.0,0.011845,0.032926601810590324,0.85,1.6980000000000001e-09,7.2574999999999995e-06,3.1175000000000002e-06
28,28,180.0,0.009853500000000001,0.02739066481231466,0.85,2.755e-09,8.497999999999999e-06,3.734e-06
