,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.05,0.0,1.5e-05,1e-06
1,1,282.05,0.9007000000000001,1.1062084237548402,0.05,3.845e-14,1.546e-06,9.015e-07
2,2,274.1,0.7987500000000001,1.0094496889361553,0.05,5.7655e-14,1.5395e-06,7.778e-07
3,3,266.2,0.70575,0.9183867819882899,0.05,9.3025e-14,1.5284999999999998e-06,6.656e-07
4,4,258.3,0.6213,0.8332200054576017,0.05,1.588e-13,1.5139999999999998e-06,5.672e-07
5,5,250.35000000000002,0.54475,0.7537587109096083,0.05,2.7945e-13,1.4965e-06,4.8365e-07
6,6,242.4,0.47565,0.6797317461778463,0.05,4.8785e-13,1.4795e-06,4.155e-07
7,7,234.5,0.41345,0.6107490382383512,0.05,8.074e-13,1.4635e-06,3.6255000000000003e-07
8,8,226.6,0.3577,0.546816560215266,0.05,1.232e-12,1.451e-06,3.241e-07
9,9,218.64999999999998,0.30784999999999996,0.4877219348402846,0.05,1.7385e-12,1.4455e-06,2.988e-07
10,10,210.7,0.26349999999999996,0.4332102153897464,0.05,2.343e-12,1.4475000000000001e-06,2.8495e-07
11,11,202.8,0.22425,0.3830426243162228,0.05,3.1299999999999998e-12,1.459e-06,2.8090000000000003e-07
12,12,194.9,0.1896,0.33698385877085957,0.05,4.278e-12,1.4809999999999999e-06,2.8510000000000003e-07
13,13,186.95,0.1592,0.2949851846853235,0.05,6.0985e-12,1.5135e-06,2.9645e-07
14,14,180.5,0.13274999999999998,0.2547651050388728,0.05,9.162e-12,1.5580000000000002e-06,3.1435e-07
15,15,180.0,0.11030000000000001,0.21226854281052632,0.05,1.456e-11,1.6155e-06,3.391e-07
16,16,180.0,0.09165999999999999,0.17639651257056474,0.05,2.3979999999999998e-11,1.6895e-06,3.716e-07
17,17,180.0,0.07617,0.14658654788321102,0.05,4.064e-11,1.781e-06,4.129e-07
18,18,180.0,0.063305,0.12182830435309332,0.05,6.961e-11,1.893e-06,4.6420000000000004e-07
19,19,180.0,0.052610000000000004,0.10124615024496479,0.05,1.1745e-10,2.0295e-06,5.273e-07
