,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.55,0.0,1.5e-05,1e-06
1,1,282.05,0.89335,1.4019537072978716,0.55,8.377e-14,1.583e-06,8.9295e-07
2,2,274.1,0.79225,1.2793556637901455,0.55,1.233e-13,1.5769999999999999e-06,7.5545e-07
3,3,266.2,0.7000500000000001,1.1640162537696266,0.55,1.9615e-13,1.5665e-06,6.2845e-07
4,4,258.3,0.61625,1.056016050926584,0.55,3.3225e-13,1.5520000000000001e-06,5.155500000000001e-07
5,5,250.35000000000002,0.54035,0.9553566191803723,0.55,5.723e-13,1.5344999999999999e-06,4.194e-07
6,6,242.4,0.47175,0.861424502557274,0.55,9.3825e-13,1.517e-06,3.414e-07
7,7,234.5,0.4101,0.7740781828899695,0.55,1.398e-12,1.502e-06,2.819e-07
8,8,226.6,0.35475,0.6929475886905366,0.55,1.905e-12,1.4925000000000001e-06,2.403e-07
9,9,218.64999999999998,0.30535,0.6181392520733846,0.55,2.4685e-12,1.4919999999999999e-06,2.1495e-07
10,10,210.7,0.26134999999999997,0.5490297074545598,0.55,3.1565e-12,1.5020000000000002e-06,2.039e-07
11,11,202.8,0.22244999999999998,0.48551464621711576,0.55,4.055e-12,1.5245e-06,2.055e-07
12,12,194.9,0.18805,0.42707030925143086,0.55,5.2399999999999995e-12,1.5625e-06,2.1805e-07
13,13,186.95,0.15789999999999998,0.37384755950907944,0.55,6.771e-12,1.6155e-06,2.4065e-07
14,14,180.5,0.13165,0.3228357034350505,0.55,8.752e-12,1.686e-06,2.728e-07
15,15,180.0,0.1094,0.26901886411056825,0.55,1.149e-11,1.777e-06,3.157e-07
16,16,180.0,0.090915,0.22356353939557483,0.55,1.5230000000000002e-11,1.8925e-06,3.7115e-07
17,17,180.0,0.07555,0.18578041495610914,0.55,2.06e-11,2.037e-06,4.409e-07
18,18,180.0,0.06279,0.1544030858039047,0.55,2.877e-11,2.215e-06,5.274e-07
19,19,180.0,0.052180000000000004,0.12831268927910697,0.55,4.199e-11,2.4315e-06,6.333999999999999e-07
20,20,180.0,0.043375,0.10666085708081165,0.55,6.4625e-11,2.695e-06,7.6255e-07
21,21,180.0,0.036055,0.08866069685327553,0.55,1.0456500000000002e-10,3.0135e-06,9.1925e-07
