,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.4,0.0,1.5e-05,1e-06
1,1,282.05,0.8956,1.313822704417781,0.4,8.3605e-14,1.591e-06,8.897999999999999e-07
2,2,274.1,0.7942,1.1988630421935293,0.4,1.2320000000000002e-13,1.584e-06,7.491500000000001e-07
3,3,266.2,0.70175,1.0907445282283783,0.4,1.969e-13,1.5725e-06,6.199e-07
4,4,258.3,0.61775,0.9895482487872824,0.4,3.3504999999999997e-13,1.557e-06,5.056e-07
5,5,250.35000000000002,0.54165,0.8951993108763286,0.4,5.7815e-13,1.539e-06,4.0855e-07
6,6,242.4,0.4729,0.8072076223679843,0.4,9.4665e-13,1.5205e-06,3.3e-07
7,7,234.5,0.4111,0.7253592626516161,0.4,1.4059999999999999e-12,1.5045e-06,2.701e-07
8,8,226.6,0.3556,0.6493074131745834,0.4,1.913e-12,1.4935000000000002e-06,2.2795e-07
9,9,218.64999999999998,0.30610000000000004,0.5792450776836126,0.4,2.4805e-12,1.4915e-06,2.02e-07
10,10,210.7,0.262,0.5144998529505012,0.4,3.183e-12,1.4995e-06,1.9025e-07
11,11,202.8,0.22294999999999998,0.45487076531611326,0.4,4.1115e-12,1.521e-06,1.9074999999999998e-07
12,12,194.9,0.1885,0.40017321779675186,0.4,5.341499999999999e-12,1.556e-06,2.0204999999999999e-07
13,13,186.95,0.1583,0.35035148118369286,0.4,6.9255e-12,1.6065e-06,2.231e-07
14,14,180.5,0.132,0.3025835053203471,0.4,8.949e-12,1.673e-06,2.5335e-07
15,15,180.0,0.10965,0.2520488220034136,0.4,1.1699999999999999e-11,1.7594999999999998e-06,2.9385e-07
16,16,180.0,0.091135,0.20948901518526258,0.4,1.549e-11,1.87e-06,3.4635e-07
17,17,180.0,0.075735,0.17408955441985072,0.4,2.1155e-11,2.008e-06,4.1254999999999997e-07
18,18,180.0,0.06294,0.14467811964698124,0.4,3.0405e-11,2.1769999999999997e-06,4.946e-07
19,19,180.0,0.052309999999999995,0.12024329755292582,0.4,4.656e-11,2.384e-06,5.953499999999999e-07
20,20,180.0,0.043480000000000005,0.09994607482870599,0.4,7.570000000000001e-11,2.635e-06,7.180500000000001e-07
21,21,180.0,0.036140000000000005,0.08307386487015232,0.4,1.2804999999999999e-10,2.9395e-06,8.6695e-07
22,22,180.0,0.030045000000000002,0.06906349440064201,0.4,2.1904999999999998e-10,3.3065e-06,1.04685e-06
23,23,180.0,0.024975,0.057409256841008574,0.4,3.715e-10,3.749e-06,1.2645e-06
24,24,180.0,0.02076,0.047720378874368426,0.4,6.172999999999999e-10,4.2805e-06,1.5265000000000001e-06
25,25,180.0,0.017265,0.03968654060491607,0.4,1.0013999999999999e-09,4.9185000000000004e-06,1.842e-06
26,26,180.0,0.014350000000000002,0.032985928646492586,0.4,1.5860000000000001e-09,5.685e-06,2.2205e-06
27,27,180.0,0.01193,0.027423156421216028,0.4,2.4550000000000003e-09,6.6020000000000005e-06,2.674e-06
28,28,180.0,0.0099235,0.02281088267706911,0.4,3.724e-09,7.698e-06,3.218e-06
29,29,180.0,0.008253,0.018970960667260228,0.4,5.5485e-09,9.006e-06,3.8665e-06
30,30,180.0,0.006862999999999999,0.01577581443866012,0.4,8.1475e-09,1.0565e-05,4.6395e-06
31,31,180.0,0.0057079999999999995,0.013120854669573228,0.4,1.182e-08,1.241e-05,5.5575e-06
32,32,180.0,0.0047475,0.010912985377337384,0.4,1.698e-08,1.4605e-05,6.6465e-06
33,33,180.0,0.003949,0.009077499896904777,0.4,2.4195e-08,1.7195e-05,7.934e-06
34,34,180.0,0.0032849999999999997,0.0075511849090949615,0.4,3.4255e-08,2.025e-05,9.4535e-06
35,35,180.0,0.0027324999999999997,0.006281171066538238,0.4,4.8205e-08,2.385e-05,1.124e-05
36,36,180.0,0.0022735,0.005226082422645384,0.4,6.745499999999999e-08,2.8075e-05,1.3340000000000001e-05
37,37,180.0,0.0018915,0.004347990953263676,0.4,9.378e-08,3.303e-05,1.58e-05
38,38,180.0,0.0015739999999999999,0.0036179950674871827,0.3999,1.291e-07,3.883e-05,1.8675e-05
39,39,180.0,0.0013095,0.0030100249232175853,0.3999,1.753e-07,4.5595e-05,2.2025e-05
40,40,180.0,0.0010899999999999998,0.0025054899072903805,0.3999,2.3335e-07,5.3490000000000005e-05,2.5935e-05
41,41,180.0,0.0009068500000000001,0.0020845074165950985,0.3999,3.032e-07,6.267499999999999e-05,3.0485e-05
42,42,180.0,0.0007547000000000001,0.0017347802303478456,0.3999,3.8405e-07,7.336e-05,3.578e-05
43,43,180.0,0.0006280999999999999,0.0014437811931845082,0.3999,4.76e-07,8.5775e-05,4.1935e-05
44,44,180.0,0.0005227999999999999,0.0012017134832867501,0.39985,5.842000000000001e-07,0.00010020999999999999,4.9075e-05
45,45,180.0,0.00043515000000000003,0.0010002246895343698,0.3998,7.2625e-07,0.00011695,5.7365e-05
