,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.6,0.0,1.5e-05,1e-06
1,1,282.05,0.8926499999999999,1.4313085338012246,0.6,8.1975e-14,1.581e-06,8.9455e-07
2,2,274.1,0.7916,1.3060952656268376,0.6,1.2069999999999998e-13,1.5750000000000002e-06,7.588e-07
3,3,266.2,0.69945,1.1883016007241212,0.6,1.9175e-13,1.5645e-06,6.3315e-07
4,4,258.3,0.61575,1.078097482263995,0.6,3.2435000000000003e-13,1.55e-06,5.214e-07
5,5,250.35000000000002,0.5399,0.975312328473936,0.6,5.589e-13,1.5335e-06,4.2605000000000003e-07
6,6,242.4,0.4714,0.8794981217469241,0.6,9.193e-13,1.517e-06,3.4865e-07
7,7,234.5,0.40975,0.7902309715330236,0.6,1.376e-12,1.502e-06,2.896e-07
8,8,226.6,0.35445,0.7074129270097226,0.6,1.8815e-12,1.493e-06,2.483e-07
9,9,218.64999999999998,0.3051,0.6310599711716335,0.6,2.4415e-12,1.493e-06,2.2335e-07
10,10,210.7,0.26115,0.5605358552857297,0.6,3.1185e-12,1.5035e-06,2.127e-07
11,11,202.8,0.22225,0.4956233091885685,0.6,3.996e-12,1.527e-06,2.1464999999999998e-07
12,12,194.9,0.1879,0.4360063856388371,0.6,5.146e-12,1.5655e-06,2.2765e-07
13,13,186.95,0.15775,0.3816118180820452,0.6,6.6330000000000005e-12,1.6195e-06,2.507e-07
14,14,180.5,0.13155,0.3296033185820533,0.6,8.5655e-12,1.691e-06,2.8345e-07
15,15,180.0,0.10935,0.27474147650707137,0.6,1.126e-11,1.7830000000000001e-06,3.27e-07
16,16,180.0,0.09084,0.2282351798967458,0.6,1.4975e-11,1.9004999999999998e-06,3.833e-07
17,17,180.0,0.07549,0.18966837040741924,0.6,2.0305e-11,2.0465e-06,4.5405e-07
18,18,180.0,0.06274,0.15763405016564683,0.6,2.8315e-11,2.2264999999999998e-06,5.417e-07
19,19,180.0,0.052140000000000006,0.13100159591262003,0.6,4.1035000000000004e-11,2.446e-06,6.492e-07
20,20,180.0,0.043340000000000004,0.10889163404917027,0.6,6.2385e-11,2.713e-06,7.801e-07
