,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.3,0.0,1.5e-05,1e-06
1,1,282.05,0.89705,1.254742899645682,0.3,7.864499999999999e-14,1.594e-06,8.892e-07
2,2,274.1,0.79545,1.1449011490324714,0.3,1.161e-13,1.587e-06,7.483e-07
3,3,266.2,0.7029,1.041716584120391,0.3,1.8625e-13,1.5755e-06,6.194500000000001e-07
4,4,258.3,0.61875,0.9450501244111721,0.3,3.1794999999999997e-13,1.5595e-06,5.058e-07
5,5,250.35000000000002,0.5425,0.854901627445724,0.3,5.5085e-13,1.5410000000000002e-06,4.095e-07
6,6,242.4,0.4737,0.770965125552682,0.3,9.081499999999999e-13,1.5224999999999998e-06,3.3160000000000003e-07
7,7,234.5,0.41175,0.6927151718554454,0.3,1.3605000000000001e-12,1.5055e-06,2.722e-07
8,8,226.6,0.3562,0.6201516888135576,0.3,1.8645e-12,1.495e-06,2.303e-07
9,9,218.64999999999998,0.3066,0.5532056142358386,0.3,2.4305e-12,1.4915e-06,2.0425e-07
10,10,210.7,0.26239999999999997,0.4913185936471017,0.3,3.124e-12,1.499e-06,1.9215e-07
11,11,202.8,0.2233,0.4343948595238986,0.3,4.0325e-12,1.5185e-06,1.9205e-07
12,12,194.9,0.1888,0.38216777173270794,0.3,5.228e-12,1.5520000000000001e-06,2.024e-07
13,13,186.95,0.15855,0.3345836345079081,0.3,6.7645e-12,1.6e-06,2.2205e-07
14,14,180.5,0.13219999999999998,0.288946992627156,0.3,8.733e-12,1.664e-06,2.507e-07
15,15,180.0,0.10985,0.24076397350046735,0.3,1.1475000000000001e-11,1.7465000000000001e-06,2.891e-07
16,16,180.0,0.091285,0.2000741046055356,0.3,1.5445e-11,1.8515e-06,3.39e-07
17,17,180.0,0.07586,0.16626633628162674,0.3,2.182e-11,1.9835e-06,4.0195e-07
18,18,180.0,0.063045,0.13817903993579422,0.3,3.2945e-11,2.1455e-06,4.8005e-07
19,19,180.0,0.0524,0.1148478447087676,0.3,5.323e-11,2.3435e-06,5.759000000000001e-07
20,20,180.0,0.043550000000000005,0.09545084363923281,0.3,9.0305e-11,2.583e-06,6.9265e-07
21,21,180.0,0.036199999999999996,0.07934146996935826,0.3,1.5580000000000002e-10,2.8734999999999997e-06,8.343e-07
22,22,180.0,0.03009,0.06594986825546548,0.3,2.663e-10,3.224e-06,1.0058499999999999e-06
23,23,180.0,0.025015,0.05482672937539591,0.3,4.4414999999999996e-10,3.6455e-06,1.2125e-06
24,24,180.0,0.0208,0.04558849681892578,0.3,7.203999999999999e-10,4.1515e-06,1.4615e-06
25,25,180.0,0.01729,0.037895449047788715,0.3,1.138e-09,4.759e-06,1.761e-06
26,26,180.0,0.014374999999999999,0.03150649339114011,0.3,1.756e-09,5.487e-06,2.12e-06
27,27,180.0,0.01195,0.026191495932599947,0.3,2.6545e-09,6.357e-06,2.5505e-06
28,28,180.0,0.009941,0.02178826706122342,0.3,3.944499999999999e-09,7.3949999999999995e-06,3.064e-06
29,29,180.0,0.008265999999999999,0.018117083101952782,0.3,5.7795000000000006e-09,8.6315e-06,3.6769999999999997e-06
30,30,180.0,0.0068745,0.015067260615221012,0.3,8.3715e-09,1.01005e-05,4.406e-06
31,31,180.0,0.0057175,0.012531403760578598,0.3,1.2015e-08,1.1845e-05,5.271e-06
32,32,180.0,0.0047555,0.010422938348383945,0.3,1.7114999999999998e-08,1.3905e-05,6.295e-06
33,33,180.0,0.003956,0.008670632449455274,0.3,2.4234999999999998e-08,1.634e-05,7.5035e-06
34,34,180.0,0.0032905,0.0072120211345374765,0.3,3.4125e-08,1.9205e-05,8.9275e-06
35,35,180.0,0.002737,0.005998885869849483,0.3,4.783e-08,2.2575e-05,1.06e-05
36,36,180.0,0.0022775,0.004991775155046304,0.3,6.6685e-08,2.653e-05,1.256e-05
37,37,180.0,0.001895,0.004153429223117132,0.3,9.2375e-08,3.1155e-05,1.486e-05
38,38,180.0,0.0015765,0.003455355238070283,0.3,1.267e-07,3.656e-05,1.7535e-05
39,39,180.0,0.0013115,0.0028743996714351025,0.2999,1.713e-07,4.286e-05,2.0660000000000002e-05
40,40,180.0,0.0010915,0.0023922365908800886,0.2999,2.2685e-07,5.02e-05,2.429e-05
41,41,180.0,0.00090835,0.0019908355582888564,0.2999,2.9305e-07,5.8735e-05,2.8515e-05
42,42,180.0,0.00075595,0.0016568275454136902,0.2999,3.6825e-07,6.8645e-05,3.342e-05
43,43,180.0,0.00062915,0.001378925617589485,0.2999,4.508e-07,8.0155e-05,3.9125e-05
44,44,180.0,0.0005237,0.001147815284084206,0.2999,5.416e-07,9.352e-05,4.5745e-05
45,45,180.0,0.0004359,0.0009553641597559259,0.29985,6.5015e-07,0.00010905,5.343e-05
46,46,180.0,0.00036285,0.0007952475852022652,0.2998,8.043e-07,0.00012705,6.2335e-05
47,47,180.0,0.00030205,0.000662000622833044,0.2998,1.06955e-06,0.00014795,7.2645e-05
48,48,180.0,0.0002515,0.0005512034140757892,0.29975,1.5785e-06,0.00017224999999999999,8.450499999999999e-05
49,49,180.0,0.0002094,0.0004589290910110657,0.2997,2.5715e-06,0.00020045,9.808000000000001e-05
50,50,180.0,0.0001743,0.00038199873300769787,0.29964999999999997,4.427e-06,0.0002331,0.00011344999999999999
51,51,180.0,0.00014515,0.00031811031593294444,0.2996,7.6835e-06,0.0002709,0.00013065
52,52,180.0,0.00012085000000000001,0.0002648459894943603,0.2995,1.3045e-05,0.0003145,0.0001497
53,53,180.0,0.00010067999999999999,0.00022064135239098704,0.29945,2.139e-05,0.0003648,0.00017065
54,54,180.0,8.383e-05,0.00018370865176941173,0.29935,3.379e-05,0.00042274999999999995,0.00019329999999999998
55,55,180.0,6.982e-05,0.0001530017235132441,0.29925,5.1515e-05,0.0004895,0.00021769999999999998
56,56,180.0,5.8155e-05,0.00012743210761005533,0.2991,7.61e-05,0.0005663,0.00024370000000000001
57,57,180.0,4.8440000000000004e-05,0.0001061378980381151,0.29895,0.00010935,0.0006547,0.00027110000000000003
58,58,180.0,4.0350000000000005e-05,8.840415428393876e-05,0.29875,0.00015335000000000001,0.0007564500000000001,0.0002998
59,59,180.0,3.3614999999999996e-05,7.364162031873947e-05,0.29855,0.00021070000000000003,0.0008736,0.00032950000000000004
60,60,180.0,2.8005e-05,6.134427806851898e-05,0.2983,0.00028415,0.00100865,0.00035999999999999997
61,61,180.0,2.3335e-05,5.110707793039853e-05,0.298,0.000377,0.0011635,0.00039095
62,62,180.0,1.944e-05,4.256866582631706e-05,0.29764999999999997,0.000493,0.0013425,0.00042205
63,63,180.0,1.62e-05,3.546529954293962e-05,0.2972,0.0006363,0.0015485,0.00045285
64,64,180.0,1.3495e-05,2.953595278405902e-05,0.29674999999999996,0.0008118,0.0017855,0.00048315
65,65,180.0,1.1249999999999999e-05,2.461397853019004e-05,0.29615,0.0010247,0.0020575,0.00051235
66,66,180.0,9.375000000000001e-06,2.0504259632347047e-05,0.29555,0.0012815,0.002371,0.00054005
67,67,180.0,7.813499999999999e-06,1.7081310112180253e-05,0.29479999999999995,0.0015890000000000001,0.0027305000000000003,0.0005659
68,68,180.0,6.512500000000001e-06,1.422895572494855e-05,0.29385,0.0019554999999999998,0.0031444999999999997,0.00058935
69,69,180.0,5.429e-06,1.185391205294951e-05,0.2928,0.0023885,0.0036195,0.0006101
70,70,180.0,4.5255e-06,9.873439256154277e-06,0.29155,0.0028995,0.004165,0.0006277
