,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.1,0.0,1.5e-05,1e-06
1,1,282.05,0.89995,1.1359896863975778,0.1,5.202e-14,1.5769999999999999e-06,8.9525e-07
2,2,274.1,0.79805,1.0365806934040995,0.1,7.7455e-14,1.5695e-06,7.634500000000001e-07
3,3,266.2,0.7051499999999999,0.9430950215474546,0.1,1.25e-13,1.5585e-06,6.4385e-07
4,4,258.3,0.6208,0.8556757929532517,0.1,2.143e-13,1.5429999999999999e-06,5.389e-07
5,5,250.35000000000002,0.5443,0.7740564623425888,0.1,3.7725000000000003e-13,1.5255e-06,4.5005000000000004e-07
6,6,242.4,0.47524999999999995,0.6980256445994066,0.1,6.474e-13,1.5064999999999999e-06,3.779e-07
7,7,234.5,0.4131,0.6271828730087115,0.1,1.03035e-12,1.4905e-06,3.2245e-07
8,8,226.6,0.3574,0.5615345289452363,0.1,1.4939999999999999e-12,1.4790000000000002e-06,2.8284999999999997e-07
9,9,218.64999999999998,0.3076,0.5008626663921449,0.1,2.0115e-12,1.474e-06,2.5739999999999996e-07
10,10,210.7,0.2633,0.44490586321421943,0.1,2.607e-12,1.4785e-06,2.4445e-07
11,11,202.8,0.22405,0.3933315668747723,0.1,3.3524999999999997e-12,1.493e-06,2.4215e-07
12,12,194.9,0.1894,0.34597916270886875,0.1,4.3685e-12,1.52e-06,2.4895e-07
13,13,186.95,0.1591,0.30298876497788296,0.1,5.851e-12,1.5585e-06,2.6375e-07
14,14,180.5,0.1326,0.26154603645835695,0.1,8.184500000000001e-12,1.611e-06,2.86e-07
15,15,180.0,0.11019999999999999,0.2179670913677608,0.1,1.2209999999999999e-11,1.679e-06,3.164e-07
16,16,180.0,0.091585,0.1811480663919382,0.1,1.9245e-11,1.7660000000000001e-06,3.5595e-07
17,17,180.0,0.07611000000000001,0.15053971807350855,0.1,3.2e-11,1.874e-06,4.0605e-07
18,18,180.0,0.06325,0.12510363694403628,0.1,5.5215e-11,2.0065e-06,4.682e-07
19,19,180.0,0.05257,0.10397942667009152,0.1,9.5965e-11,2.1675e-06,5.4455e-07
20,20,180.0,0.04369,0.08641547664719389,0.1,1.6309999999999998e-10,2.3625e-06,6.3745e-07
21,21,180.0,0.036315,0.07182829976332646,0.1,2.666e-10,2.5975e-06,7.5015e-07
22,22,180.0,0.030189999999999998,0.05971352578547441,0.1,4.1935e-10,2.88e-06,8.863000000000001e-07
23,23,180.0,0.025095,0.04963601174721091,0.1,6.397e-10,3.218e-06,1.0500000000000001e-06
24,24,180.0,0.020865,0.041269400499696636,0.1,9.5415e-10,3.6225e-06,1.247e-06
25,25,180.0,0.017349999999999997,0.03431700367169967,0.1,1.4000000000000001e-09,4.106e-06,1.4835e-06
26,26,180.0,0.014425,0.028531580923384904,0.1,2.0275e-09,4.6825e-06,1.7660000000000001e-06
27,27,180.0,0.011995,0.023725229652594982,0.1,2.9074999999999997e-09,5.3675e-06,2.103e-06
28,28,180.0,0.009971500000000001,0.019722850398341953,0.099995,4.1375e-09,6.182e-06,2.504e-06
29,29,180.0,0.008293,0.016402872220769627,0.09999,5.8505e-09,7.146e-06,2.98e-06
30,30,180.0,0.006897,0.013641707277764885,0.09999,8.229e-09,8.2865e-06,3.543e-06
31,31,180.0,0.005736,0.011345351470981157,0.09999,1.1524999999999999e-08,9.631500000000001e-06,4.208e-06
32,32,180.0,0.0047715,0.009437655207106196,0.09999,1.6075e-08,1.1215e-05,4.991e-06
33,33,180.0,0.0039685,0.007849391563514871,0.09999,2.2330000000000002e-08,1.3075e-05,5.911e-06
34,34,180.0,0.003301,0.006529117205144824,0.09998499999999999,3.089e-08,1.5255e-05,6.989e-06
35,35,180.0,0.002746,0.005431363752196015,0.09998,4.2475e-08,1.7805e-05,8.25e-06
36,36,180.0,0.002285,0.004519550565197365,0.09998,5.802e-08,2.078e-05,9.7225e-06
37,37,180.0,0.0019010000000000001,0.0037600254872129334,0.09997500000000001,7.8585e-08,2.4245e-05,1.1435e-05
38,38,180.0,0.0015815,0.003128078361424916,0.09997,1.0528e-07,2.8284999999999998e-05,1.3425000000000001e-05
39,39,180.0,0.001316,0.0026029404005996843,0.099965,1.393e-07,3.2975e-05,1.574e-05
40,40,180.0,0.001095,0.0021658208780105845,0.09996,1.814e-07,3.842e-05,1.843e-05
41,41,180.0,0.0009113000000000001,0.0018024735093526627,0.09995,2.3215e-07,4.4735e-05,2.154e-05
42,42,180.0,0.0007584,0.0015000480800188597,0.09994,2.9095e-07,5.2045e-05,2.5144999999999997e-05
43,43,180.0,0.00063125,0.0012485554862957061,0.09993,3.565e-07,6.0515e-05,2.932e-05
44,44,180.0,0.0005254,0.0010391935264134045,0.09992,4.2565e-07,7.031e-05,3.415e-05
45,45,180.0,0.00043735,0.0008650368102690734,0.099905,4.943e-07,8.1655e-05,3.9745e-05
