,altitude_km,T,P,rho,CO2,O,CO,O2
0,0,288.0,1.0,0.0,0.9,0.0,1.5e-05,1e-06
1,1,282.05,0.8883,1.6061632850279082,0.9,4.571e-14,1.576e-06,9.1455e-07
2,2,274.1,0.7877000000000001,1.465574532806126,0.9,6.8885e-14,1.5715000000000001e-06,8.034e-07
3,3,266.2,0.6960500000000001,1.3334859748814503,0.9,1.09225e-13,1.5645e-06,6.993e-07
4,4,258.3,0.6127,1.2097050931706632,0.9,1.8295e-13,1.555e-06,6.058e-07
5,5,250.35000000000002,0.53725,1.0944220566671443,0.9,3.1729999999999997e-13,1.543e-06,5.2555e-07
6,6,242.4,0.4691,0.9869355770064789,0.9,5.465999999999999e-13,1.5325e-06,4.601e-07
7,7,234.5,0.40775,0.8867620395347455,0.9,8.894e-13,1.5235e-06,4.1035e-07
8,8,226.6,0.35275,0.7938950181368065,0.9,1.323e-12,1.521e-06,3.763e-07
9,9,218.64999999999998,0.3036,0.7081222472908645,0.9,1.8044999999999998e-12,1.527e-06,3.5695000000000003e-07
10,10,210.7,0.2599,0.6290681473579443,0.9,2.3255e-12,1.5435e-06,3.511e-07
11,11,202.8,0.2211,0.5560025013803438,0.9,2.921e-12,1.573e-06,3.572e-07
12,12,194.9,0.187,0.4893118420189091,0.9,3.648e-12,1.618e-06,3.7395000000000004e-07
13,13,186.95,0.157,0.428282324043924,0.9,4.584e-12,1.678e-06,4.0070000000000003e-07
14,14,180.5,0.1309,0.369843865848934,0.9,5.8774999999999995e-12,1.7555e-06,4.3705e-07
15,15,180.0,0.10880000000000001,0.30825660110288605,0.9,7.8815e-12,1.855e-06,4.845e-07
16,16,180.0,0.090395,0.2561108155431436,0.9,1.08895e-11,1.98e-06,5.451e-07
17,17,180.0,0.07511999999999999,0.21283307222959097,0.9,1.551e-11,2.135e-06,6.209000000000001e-07
18,18,180.0,0.06243,0.17687925501715696,0.9,2.2675000000000002e-11,2.3265e-06,7.144e-07
19,19,180.0,0.051885,0.1470027380780823,0.9,3.3835e-11,2.559e-06,8.287e-07
20,20,180.0,0.043125,0.12218355488315406,0.9,5.1444999999999997e-11,2.8415e-06,9.677999999999999e-07
21,21,180.0,0.035845,0.1015575671275066,0.9,7.997e-11,3.183e-06,1.1365e-06
22,22,180.0,0.029795000000000002,0.08441646470237352,0.9,1.2765e-10,3.595e-06,1.3399999999999999e-06
23,23,180.0,0.02477,0.07017943344968573,0.9,2.09e-10,4.0925e-06,1.5865e-06
24,24,180.0,0.02059,0.0583364900291908,0.9,3.4885e-10,4.692e-06,1.883e-06
25,25,180.0,0.01712,0.04850514707728573,0.9,5.8705e-10,5.4124999999999994e-06,2.2399999999999997e-06
26,26,180.0,0.014235000000000001,0.040331249585563056,0.9,9.852e-10,6.2795e-06,2.6705e-06
27,27,180.0,0.011835,0.03353147348100047,0.9,1.6345e-09,7.321499999999999e-06,3.1875e-06
28,28,180.0,0.009845,0.02789332582742469,0.9,2.6644999999999996e-09,8.572e-06,3.8090000000000003e-06
