Mass [kg]        Velocity [m s-1]    Theta [rad]    CO2 [ frac]    
5.4324816225e-08 1.9427554145e+04 6.1120158414e-01 3.7000000000e-01 
6.2023417106e-10 1.2174475707e+04 7.7511522018e-01 3.7000000000e-01 
6.4113748660e-08 1.1225503388e+04 1.1930090327e+00 3.7000000000e-01 
3.1682292046e-09 1.1742660865e+04 8.0185008652e-01 3.7000000000e-01 
7.3476092609e-09 1.4467841697e+04 8.0416581936e-01 3.7000000000e-01 
2.3500000000e-07 1.1340836775e+04 1.0186197047e-01 3.7000000000e-01 
9.4969112765e-11 1.2706315150e+04 1.0270697037e-01 3.7000000000e-01 
8.3183850721e-08 1.4069329859e+04 8.2037724776e-01 3.7000000000e-01 
2.3499999999e-07 1.4774705326e+04 1.2881788447e+00 3.7000000000e-01 
2.6035118350e-10 2.0000000000e+04 7.3162231036e-01 3.7000000000e-01 
2.3499999999e-07 1.3091235429e+04 1.4188925146e+00 3.7000000000e-01 
7.4400427064e-10 1.2062662073e+04 7.0244084340e-01 3.7000000000e-01 
4.6726484181e-10 1.2281106761e+04 4.7014026752e-01 3.7000000000e-01 
2.3499999999e-07 2.0000000000e+04 9.5585986484e-01 3.7000000000e-01 
8.9438433205e-12 1.4957094944e+04 1.0545773385e+00 3.7000000000e-01 
4.7521095506e-11 1.2722539157e+04 8.2299866628e-01 3.7000000000e-01 
2.3499999999e-07 1.3032563671e+04 1.0930944795e+00 3.7000000000e-01 
4.8065814798e-08 1.7740076649e+04 1.1625677214e+00 3.7000000000e-01 
2.8287621268e-12 1.6979214583e+04 1.4331027286e+00 3.7000000000e-01 
1.7409667247e-12 1.4016640886e+04 5.3442121611e-01 3.7000000000e-01 
1.0267806968e-11 2.0000000000e+04 1.1568260392e+00 3.7000000000e-01 
4.4381045697e-12 1.1293011244e+04 5.3894988287e-01 3.7000000000e-01 
7.3990210678e-10 2.0000000000e+04 1.1191791480e+00 3.7000000000e-01 
2.3500000000e-07 1.4333671394e+04 8.8335442238e-01 3.7000000000e-01 
4.1471348086e-10 1.1753997676e+04 1.2824561275e+00 3.7000000000e-01 
2.3500000000e-07 2.0000000000e+04 8.4106321092e-01 3.7000000000e-01 
2.2010767322e-10 1.2905661547e+04 8.5825342158e-01 3.7000000000e-01 
2.3500000000e-07 1.2242042246e+04 1.1149495593e+00 3.7000000000e-01 
1.3849131305e-09 1.6078733489e+04 8.2764602618e-01 3.7000000000e-01 
2.3500000000e-07 1.1950008101e+04 1.4529287768e+00 3.7000000000e-01 
5.2130635268e-09 1.4707272007e+04 9.1466300647e-01 3.7000000000e-01 
8.6479870170e-09 1.3771542959e+04 6.6481873796e-01 3.7000000000e-01 
2.3499999999e-07 1.1718415672e+04 1.8093616319e-01 3.7000000000e-01 
3.4260294905e-08 1.2195618821e+04 1.2497522967e+00 3.7000000000e-01 
4.1239367791e-08 1.2149707458e+04 1.4245159881e+00 3.7000000000e-01 
2.5159499571e-09 1.1328675762e+04 1.1942805944e+00 3.7000000000e-01 
